"FIPS","x","y","caves","WNS","tau"
16061,-1566738.40258,1146758.485538,0,Inf,314.5555556
16063,-1461747.31348,755681.120214,9,Inf,289.3478261
16065,-1250065.89664,806893.304326,0,Inf,307.375
16067,-1425279.40638,731778.046123,0,Inf,293.9285714
16069,-1588653.45827,1160773.120742,0,Inf,284.0769231
16071,-1350113.03758,643633.451031,0,Inf,307.2173913
16073,-1633138.70805,742877.141795,2,Inf,284.2721088
16075,-1643991.26911,909801.51986,0,Inf,272.5714286
16077,-1363718.19641,703096.118817,7,Inf,295.7741935
16079,-1500679.64282,1257491.918052,0,Inf,297.8979592
16081,-1214268.26253,798652.959339,0,Inf,315.3
16083,-1518205.3427,693622.422159,2,Inf,272.6578947
16085,-1535529.8808,971517.218591,0,Inf,321.2957746
16087,-1637060.79757,957737.844566,0,Inf,271.1724138
17001,407280.918881,289029.637882,5,Inf,210.5294118
17003,585885.754092,-15968.450739,0,Inf,187.25
17005,563902.13437,174392.266541,0,Inf,194
17007,587099.755422,562472.180291,0,Inf,232.5
17009,444221.933984,288473.411415,0,Inf,214.25
17011,535683.491196,455093.163696,0,Inf,221.5555556
17013,455489.530859,202418.841868,15,Inf,200
17015,497061.971499,527862.392819,14,Inf,239.6
17017,486091.74457,291716.588699,0,Inf,216.8571429
17019,658127.276368,322887.715134,0,Inf,214.7
17021,571842.897202,249615.113984,0,Inf,202.2941176
17023,700364.556814,235202.796687,0,Inf,196.2222222
17025,646295.606393,166252.93851,0,Inf,202.375
17027,566451.635162,144129.015219,0,Inf,193.75
17029,662273.857365,253505.80198,0,Inf,199.3
17031,673737.255123,514039.841844,0,Inf,219.9473684
17033,706647.662922,198877.292247,0,Inf,201.7777778
17035,662968.476001,226228.151997,0,Inf,202.3333333
17037,595245.745763,514843.711244,0,Inf,230.8333333
17039,598590.474398,322046.68919,0,Inf,214.6363636
17041,659922.664217,281440.036719,1,Inf,211.6666667
17043,651608.140422,514069.25186,0,Inf,231.75
17045,700855.931119,274719.335188,0,Inf,206.0909091
17047,685845.176055,131614.373254,0,Inf,203.3333333
17049,634869.901395,199809.909414,0,Inf,204.25
17051,599064.495648,189269.052596,0,Inf,197.3571429
17053,651849.690012,373743.331732,0,Inf,224.1
17055,614288.274517,78049.73106,0,Inf,191.1111111
17057,487131.637082,349311.177304,0,Inf,217.0714286
17059,677389.823571,56426.59936,1,Inf,185.1666667
17061,478623.478753,222307.06124,5,Inf,208
17063,629316.217908,449323.485863,0,Inf,222
17065,647588.11523,90611.949317,0,Inf,195.1111111
17067,406902.524196,335907.46359,0,Inf,212.4615385
17069,676054.217593,29133.457973,14,Inf,196.5
17071,424263.527764,383111.398361,2,Inf,216.7142857
17073,486386.841003,447136.56731,0,Inf,224.6111111
17075,683761.439338,393315.951907,0,Inf,223.2608696
17077,576273.594776,50774.8217,15,Inf,193.7692308
17079,672630.789587,197463.482712,0,Inf,203.7
17081,612500.926273,112560.934603,0,Inf,199.5555556
17083,485196.785761,192665.841294,2,Inf,199.4444444
17085,473383.046269,559348.044614,29,Inf,237.7
17087,623466.946384,18669.812986,34,Inf,185.75
17089,622906.198006,522087.384079,1,Inf,233.375
17091,676727.161171,436682.795415,7,Inf,219.1538462
17093,625859.798911,483292.942615,0,Inf,224.4444444
17095,483029.936361,399241.497867,0,Inf,225.5
17097,653982.916173,567781.820045,0,Inf,235.6666667
17099,589730.811407,451685.850239,3,Inf,226.875
17101,711906.600104,167752.517101,0,Inf,198.1428571
17103,552775.297255,495229.849294,0,Inf,230.1538462
17105,621335.551544,404390.438426,0,Inf,223.8695652
17107,559355.795766,314335.997864,0,Inf,214.3333333
17109,447274.586017,343894.201333,0,Inf,214.8333333
17111,617335.153266,564907.815347,0,Inf,235.7272727
17113,600973.973915,357650.880457,0,Inf,223.1428571
17115,595813.658703,286682.004955,0,Inf,202.125
17117,519088.1006,213979.982704,0,Inf,199.2352941
17119,523984.023951,165992.167107,2,Inf,187.3571429
17121,609931.82641,151542.631312,0,Inf,198.5
17123,551923.335792,414570.12712,0,Inf,227.5
17125,511914.846611,323388.573412,0,Inf,215.6363636
17127,640885.879829,-7635.736911,0,Inf,188.5
17129,523863.160653,300737.638119,0,Inf,213.7142857
17131,437164.250824,427404.48892,0,Inf,223.5454545
17133,503934.727739,103104.732542,148,Inf,198
17135,558559.28743,212319.748523,0,Inf,199.7692308
17137,492811.643691,263419.657392,0,Inf,213.7
17139,627116.215629,263856.248875,0,Inf,209
17141,548556.705368,528136.205048,0,Inf,234.9375
17143,521493.740092,385349.796816,0,Inf,221.0909091
17145,575447.116728,85789.295323,0,Inf,191
17147,626302.456447,305794.131545,0,Inf,209.3333333
17149,435434.161418,249767.200561,53,Inf,204.3
17151,651491.218981,15789.142482,11,Inf,191.8571429
17153,604088.729217,-9326.716215,0,Inf,185.25
17155,557602.340366,435258.743307,1,Inf,227
17157,535693.679541,78052.98414,4,Inf,196.0909091
17159,680974.504235,164156.416772,0,Inf,205
17161,449611.712457,457212.969921,3,Inf,217.4285714
17163,524367.428709,125698.461979,28,Inf,192.3333333
17165,650275.09148,53925.848174,1,Inf,185
17167,537769.811955,271041.091521,0,Inf,205.4375
17169,455735.758007,311791.738613,0,Inf,213.0909091
17171,470518.698313,254453.389337,0,Inf,211.5
17173,613328.428714,234939.608066,0,Inf,206.6666667
17175,515136.951579,418415.203838,0,Inf,230.25
17177,518347.315613,560726.484128,0,Inf,235.4166667
17179,544306.417082,355591.428266,0,Inf,216.75
17181,590665.33118,17386.239964,41,Inf,192.75
17183,696863.102413,331209.157743,0,Inf,215.7058824
17185,703322.606521,135528.58771,0,Inf,205.3333333
17187,450084.12179,388067.235954,0,Inf,220.2727273
17189,569745.240454,115408.123317,0,Inf,191.3636364
17191,654157.314077,130046.245203,0,Inf,202.1333333
17193,679046.91656,93055.042213,0,Inf,195
17195,501648.763156,492966.807901,0,Inf,225.9230769
17197,664392.525222,468898.668713,0,Inf,219.8666667
17199,616638.317918,48771.756942,0,Inf,191.5
17201,559433.753071,561901.314247,0,Inf,233.4444444
17203,568636.433462,388340.150522,0,Inf,222.7
18001,924386.885271,417582.058255,0,Inf,222.5714286
18003,909358.230767,454779.788801,0,Inf,229.1333333
18005,863215.968397,237480.772489,10,Inf,210.4285714
18007,728055.962151,381425.3243,0,Inf,224.4285714
18009,895237.335244,383665.266395,0,Inf,210.25
18011,804647.213432,326376.974301,0,Inf,218.125
18013,835623.784609,233703.844616,1,Inf,212
18015,790317.946247,384894.181584,0,Inf,225.4285714
18017,807170.723861,406749.871172,0,Inf,213.5714286
18019,887877.093564,158241.168363,53,Inf,213.5714286
18021,757527.456119,248272.628757,1,Inf,211.6666667
18023,801220.938593,354271.183165,0,Inf,222.1111111
18025,827670.621689,128390.503227,196,5,196.5
18027,768017.818683,170977.474259,0,Inf,197.8
18029,942379.829382,239421.4918,0,Inf,204
18031,894954.848622,252898.984251,15,Inf,206.5714286
18033,910776.032218,489556.940132,0,Inf,229.8
18035,892526.854944,355564.212017,2,Inf,222.8888889
18037,788122.743052,134817.97178,11,Inf,196.4444444
18039,837485.375289,503842.445193,0,Inf,230.2222222
18041,918362.677118,292170.107337,0,Inf,217.25
18043,872875.137228,138746.321148,6,Inf,194.5
18045,738930.966179,328302.07031,2,Inf,220.8333333
18047,930945.847965,267816.658472,0,Inf,212.8888889
18049,812657.183346,438823.837519,0,Inf,221.2222222
18051,727400.087476,123017.759498,0,Inf,199.9
18053,867434.101276,385243.417757,0,Inf,215.4285714
18055,773893.369546,209026.619332,53,Inf,206.2222222
18057,839379.756099,332340.851132,0,Inf,219.7142857
18059,866239.473077,306984.31119,0,Inf,216.6
18061,856704.965744,122743.547586,606,Inf,194.1
18063,804371.198918,294611.765796,0,Inf,212.2857143
18065,896294.62083,322590.282474,0,Inf,220.7777778
18067,829256.439856,376872.832351,0,Inf,226
18069,877475.430319,421633.363272,0,Inf,218.8571429
18071,853591.873573,202345.815172,4,Inf,214.25
18073,740295.070698,428493.404861,0,Inf,224.4166667
18075,922441.095356,382663.70563,0,Inf,193
18077,907678.840841,193544.960329,166,Inf,207.4285714
18079,888708.446373,216303.334175,200,Inf,206.6666667
18081,842067.504278,266923.913731,0,Inf,217.1666667
18083,738700.182359,167226.311399,0,Inf,200.2222222
18085,841692.465304,465246.548347,0,Inf,228.0833333
18087,872470.914108,512714.163746,0,Inf,233.5
18089,713784.492498,472943.638455,0,Inf,220.6
18091,764975.975077,490352.189828,0,Inf,220
18093,816500.637859,190825.967363,430,Inf,213.8888889
18095,866302.529247,345171.220206,0,Inf,217.2222222
18097,835700.029954,299143.73015,0,Inf,210.7777778
18099,807024.722419,470131.315809,0,Inf,232.625
18101,791351.626675,173617.278584,75,Inf,206.5714286
18103,832496.860722,407775.354835,0,Inf,191
18105,811378.656442,226244.076112,252,5,211.375
18107,769356.780281,322041.506465,0,Inf,221.75
18109,812491.552303,262965.491997,10,Inf,217.8888889
18111,717240.890314,420543.965062,0,Inf,222.8571429
18113,876284.037842,485658.788719,0,Inf,225.6
18115,946726.03715,218193.266575,0,Inf,203
18117,819293.638835,157740.225063,234,Inf,207.75
18119,781746.79576,240322.749968,74,Inf,215.375
18121,746117.272815,289653.605127,2,Inf,213.25
18123,811732.166363,105136.352529,9,Inf,191.5714286
18125,757038.186991,136043.121333,0,Inf,194.125
18127,739363.028709,478778.72798,0,Inf,220.25
18129,707133.863428,90236.673,0,Inf,178.4444444
18131,774426.226591,434815.811031,0,Inf,226.7777778
18133,777544.33279,280956.881694,13,Inf,219.3636364
18135,925841.336728,351464.57942,0,Inf,220.4444444
18137,917977.600635,230921.182813,20,Inf,204
18139,894550.424236,287027.004311,0,Inf,215.25
18141,801242.936685,502068.608563,0,Inf,229.7777778
18143,882293.094942,180065.614652,1,Inf,222
18145,867574.894113,273751.91877,5,Inf,214.25
18147,779923.987584,95208.61651,0,Inf,184.7777778
18149,776139.229658,461934.209201,0,Inf,231.1666667
18151,907335.025185,516816.317683,0,Inf,244
18153,734843.406077,211839.268403,0,Inf,199.7
18155,940106.966868,204132.724775,0,Inf,211.3333333
18157,764735.469267,359847.122769,4,Inf,221.8181818
18159,837143.63235,358156.939244,0,Inf,222.8
18161,940126.814103,292719.083902,0,Inf,218.5
18163,730895.692477,92928.853485,4,Inf,173.3333333
18165,723174.045649,296720.379317,0,Inf,211.625
18167,733171.079543,249589.461051,0,Inf,199.7142857
18169,851882.831214,420887.865871,4,Inf,184.5
18171,727059.390114,352522.557662,0,Inf,220.5
18173,756556.949637,101199.451672,0,Inf,187.3333333
18175,852578.337563,166850.218798,156,5,210.6666667
18177,929696.634574,318640.977963,0,Inf,216.7777778
18179,900916.478923,413020.850118,0,Inf,221.1666667
18181,764422.84147,400583.414153,0,Inf,227.75
18183,872622.258656,456114.409494,0,Inf,219.25
19001,126986.266018,430250.398429,0,Inf,224.0833333
19003,108480.185281,396201.376642,0,Inf,224.5
19005,373344.361421,656695.734264,11,Inf,235.6153846
19007,262184.169365,367745.413292,0,Inf,193.8333333
19009,90533.799309,469280.775681,0,Inf,237.8571429
19011,323282.015288,519768.283879,1,Inf,230.3333333
19013,301448.668239,562494.196784,0,Inf,236.4444444
19015,170072.923007,510071.414462,1,Inf,229.2666667
19017,299457.807759,596549.527167,1,Inf,234
19019,339908.083878,564253.130016,0,Inf,242.1
19021,69101.364981,586670.65062,0,Inf,234
19023,261248.877656,590353.293947,0,Inf,232.6153846
19025,111222.189677,547998.392622,0,Inf,234.3571429
19027,93702.779757,508725.787526,0,Inf,235.6666667
19029,89040.958091,429814.822337,0,Inf,227
19031,401562.369818,488938.854478,2,Inf,225.375
19033,221799.778757,628251.482988,0,Inf,239
19035,30603.526277,586415.811087,0,Inf,240.3333333
19037,298255.358254,628409.579065,0,Inf,246.8
19039,184714.566717,397609.159645,0,Inf,231.3333333
19041,68756.092956,625441.510525,0,Inf,239.6666667
19043,377722.983449,608121.415502,72,Inf,239.1111111
19045,449940.653087,506048.341721,5,Inf,232.3571429
19047,50802.811534,508447.429296,0,Inf,234.4166667
19049,161991.316333,470700.052259,0,Inf,222.2222222
19051,300551.914239,369631.791104,0,Inf,215.5555556
19053,185363.958405,364957.303719,0,Inf,226
19055,378363.646411,566044.397485,15,Inf,241.4545455
19057,401697.722728,393845.731733,5,Inf,212.7142857
19059,68456.213665,658412.149104,0,Inf,239.6666667
19061,417940.182879,568199.48828,47,Inf,232.6153846
19063,106558.24687,658867.51861,0,Inf,240
19065,337558.720478,607951.076759,15,Inf,242.75
19067,260077.105963,627031.100041,5,Inf,235.8
19069,222819.111638,589257.031357,0,Inf,229.7777778
19071,33441.39499,363801.624231,0,Inf,219.1111111
19073,131835.748731,509276.410739,0,Inf,232.5555556
19075,262633.966015,552487.536705,0,Inf,233.2727273
19077,123978.510654,469765.724458,0,Inf,233.6363636
19079,187209.686479,549339.221124,0,Inf,233.1111111
19081,183465.781163,627231.247653,0,Inf,232.3333333
19083,225138.55258,550302.424183,6,Inf,232.9
19085,14993.359942,469487.619261,0,Inf,234.3846154
19087,370641.608453,399165.218142,3,Inf,212
19089,297032.229071,661513.210437,0,Inf,252.3333333
19091,145833.034468,592316.645037,0,Inf,227
19093,39831.271184,547462.383442,0,Inf,231.8888889
19095,325124.930004,475757.45079,0,Inf,232.9166667
19097,443955.110014,536204.896873,87,Inf,240.5555556
19099,243740.679296,472777.608629,0,Inf,228.0714286
19101,337824.958082,402980.348759,0,Inf,215.4444444
19103,364556.491026,475891.153765,1,Inf,223.7692308
19105,399655.789013,527905.356024,32,Inf,242.6666667
19107,317277.795176,436247.588717,0,Inf,224.6
19109,144960.322488,640044.822632,0,Inf,230.5
19111,379080.12454,360869.076657,0,Inf,212
19113,361586.38275,521339.23536,23,Inf,234.5
19115,393603.036242,426006.778364,0,Inf,215.8181818
19117,222853.688808,398651.346864,0,Inf,229.4285714
19119,-18132.820168,658425.375809,0,Inf,246.9230769
19121,164822.038407,431185.533105,0,Inf,225.8333333
19123,278918.38352,434651.817156,0,Inf,220.5555556
19125,240866.16313,433319.875137,0,Inf,213
19127,246705.946469,512031.386588,0,Inf,234.3333333
19129,31847.837917,395881.656916,1,Inf,228.7142857
19131,258993.12688,660112.214753,4,Inf,243.8888889
19133,2589.522411,509718.088835,0,Inf,236.8461538
19135,261099.485486,399853.496267,0,Inf,219
19137,70388.843938,395887.810166,0,Inf,224.8333333
19139,402933.337869,456268.494699,2,Inf,212.4
19141,30381.31523,625263.977746,0,Inf,239.6666667
19143,30296.704107,658237.185381,0,Inf,246.5833333
19145,71141.76351,363308.589281,0,Inf,227.1111111
19147,107045.205179,625822.07426,0,Inf,235
19149,-16786.863258,586604.530345,0,Inf,239.7692308
19151,107549.856727,586970.976135,0,Inf,233.6666667
19153,200749.144128,471272.899904,1,Inf,219.7777778
19155,37681.670681,429853.469971,0,Inf,223.35
19157,286713.807691,474284.442274,0,Inf,235.6363636
19159,147087.953464,363910.663654,0,Inf,221.3333333
19161,73175.868211,547653.653152,0,Inf,234.2307692
19163,443423.737285,475508.161459,5,Inf,215.4
19165,57003.056051,469085.806009,0,Inf,234.8888889
19167,-14050.444808,625316.115609,0,Inf,243.2142857
19169,208412.764801,510953.562698,0,Inf,230
19171,285566.092913,517175.867632,1,Inf,235.1176471
19173,109204.121106,363561.075372,0,Inf,227.3333333
19175,146594.969701,396667.325219,0,Inf,226.25
19177,339171.976701,371595.812146,0,Inf,217
19179,299399.178954,401294.779775,0,Inf,216.4444444
19181,202542.227773,431937.67675,0,Inf,220.4375
19183,355584.435019,437835.536295,0,Inf,223.6363636
19185,223787.726153,366219.199173,0,Inf,210.4444444
19187,148656.721761,553387.926736,1,Inf,232.8125
19189,182719.342622,660255.313338,0,Inf,232.6666667
19191,335507.07814,655716.193224,24,Inf,246.3846154
19193,-3181.343657,547648.325832,0,Inf,234.85
19195,220868.992924,661267.0834,0,Inf,238.6666667
19197,184345.313684,588279.610698,0,Inf,215.5555556
20001,60746.867526,43448.448844,3,Inf,189
20003,61376.064179,80274.903691,2,Inf,183.3333333
20005,58222.678729,227598.012724,1,Inf,205.3
20007,-235720.403315,-26683.882282,40,Inf,204.1666667
20009,-237743.055363,113598.101248,0,Inf,212.4736842
20011,100246.087334,40410.914113,5,Inf,179
20013,36965.274554,260839.467615,0,Inf,220.3333333
20015,-73172.81377,31839.651966,15,Inf,204.5
20017,-52043.070155,90796.788937,7,Inf,207.25
20019,-21577.749013,-39175.609767,10,Inf,198.6
20021,101498.625792,-36451.026094,12,Inf,182.75
20023,-486185.646357,270871.012617,1,Inf,252.25
20025,-335737.943771,-22755.201286,0,Inf,212.65
20027,-99492.171408,207907.303984,2,Inf,213.5833333
20029,-140626.356082,223200.347711,0,Inf,216.8125
20031,23002.308602,82664.731752,0,Inf,190.1666667
20033,-287826.29146,-29704.761134,30,Inf,209.4117647
20035,-73620.313197,-29044.096706,15,Inf,201.15
20037,100488.951869,1375.893343,2,Inf,194.125
20039,-378360.36016,264954.922498,0,Inf,243.75
20041,-98395.95085,153852.610505,2,Inf,208.2105263
20043,71708.087151,256048.605448,0,Inf,213.2857143
20045,61316.658757,155863.639333,2,Inf,196.8888889
20047,-288314.554311,48481.147489,0,Inf,205.4545455
20049,-21336.115967,-5180.588907,1,Inf,185.2
20051,-284934.541428,163535.878656,1,Inf,221.5
20053,-189998.204414,136338.9877,5,Inf,219.0833333
20055,-411746.246913,71254.338062,0,Inf,230.9230769
20057,-339687.196807,28560.027568,0,Inf,212.4
20059,61880.487264,119543.575148,4,Inf,182.6666667
20061,-63610.25908,168706.064094,0,Inf,209.2857143
20063,-384948.691505,167775.03747,1,Inf,234.1
20065,-331512.213915,214116.745595,0,Inf,232.625
20067,-464192.577039,19962.132795,0,Inf,231.2222222
20069,-387438.25207,35826.302781,0,Inf,223.0952381
20071,-501418.909564,125247.788269,0,Inf,242.5555556
20073,-20622.303436,42926.860479,1,Inf,191.04
20075,-503320.049415,71225.954562,0,Inf,237.9047619
20077,-182571.254164,-32555.161111,0,Inf,197.5625
20079,-125323.24017,61042.481226,0,Inf,205.75
20081,-426027.226714,17883.222011,0,Inf,223.7777778
20083,-338719.786346,72798.863237,0,Inf,217.95
20085,17390.800932,215896.385771,0,Inf,217.5882353
20087,53720.968626,195127.347101,0,Inf,207.1428571
20089,-188263.711004,258269.999548,0,Inf,215.5
20091,101234.715261,155763.691125,1,Inf,178.8
20093,-462452.661535,69134.580195,0,Inf,233.5333333
20095,-186342.950888,9110.889952,0,Inf,202.8666667
20097,-287383.88384,11580.414653,0,Inf,202.0714286
20099,61742.66733,-34407.517841,0,Inf,191.0833333
20101,-385786.462183,119042.421526,0,Inf,234.0666667
20103,82714.765836,191671.856434,0,Inf,201.7777778
20105,-189380.422992,175434.178728,1,Inf,218.25
20107,100421.361769,80458.76789,1,Inf,147.9166667
20109,-442052.559387,170819.998838,0,Inf,241.3913043
20111,-13211.338773,107189.012208,0,Inf,202.1666667
20113,-142556.211479,101185.78849,0,Inf,211.7
20115,-95052.434051,96350.170751,0,Inf,209.75
20117,-44351.265463,256058.738863,1,Inf,219
20119,-384050.740419,-20484.289916,0,Inf,218.25
20121,100441.855539,119819.522528,2,Inf,143.9375
20123,-188544.020629,214389.597782,1,Inf,194.1666667
20125,22642.222065,-34434.856032,15,Inf,194
20127,-55128.215216,133620.371213,3,Inf,209.2727273
20129,-509643.256144,-19018.34703,1,Inf,222.0769231
20131,-1881.235404,257142.490121,0,Inf,220.8333333
20133,60655.039241,6765.045149,4,Inf,194.1111111
20135,-338259.748335,116795.735715,0,Inf,228.55
20137,-331182.733838,262853.394665,0,Inf,233.05
20139,23663.564594,129193.826588,1,Inf,195.0833333
20141,-236287.021813,210822.348219,0,Inf,211.4375
20143,-141328.499154,184207.159398,6,Inf,211.5833333
20145,-280420.924216,81459.478659,0,Inf,207.2666667
20147,-284004.771874,261057.544068,0,Inf,204.5882353
20149,-29399.882825,211059.619548,3,Inf,218.5882353
20151,-239400.60417,20014.951326,0,Inf,203.4166667
20153,-430637.2503,267649.688068,0,Inf,247.6
20155,-182489.801766,53384.281229,0,Inf,206.6
20157,-139981.808812,262147.680899,0,Inf,220.9166667
20159,-190548.374113,97256.790119,0,Inf,210.1538462
20161,-63793.509924,202263.296474,0,Inf,214.1428571
20163,-283863.717225,212355.74935,8,Inf,223.5625
20165,-285686.01868,119631.089234,0,Inf,221.4
20167,-237350.234464,161978.811533,2,Inf,219.6875
20169,-141951.233281,145177.989185,0,Inf,215.5
20171,-423809.390187,121025.605597,2,Inf,237.5384615
20173,-128444.711301,22136.661373,0,Inf,203.05
20175,-426764.479581,-23632.626367,0,Inf,219.9166667
20177,20342.226678,173094.72592,0,Inf,206.4545455
20179,-379149.006434,216234.281519,0,Inf,239.85
20181,-488090.07467,222223.167305,0,Inf,244.05
20183,-236399.430786,259577.278689,0,Inf,213.6875
20185,-236193.079461,62922.967968,0,Inf,201.7857143
20187,-505795.240456,22474.553986,0,Inf,231.9230769
20189,-466858.467054,-21408.893321,0,Inf,222
20191,-129855.32799,-28472.438923,0,Inf,198.64
20193,-431457.565141,218938.446191,0,Inf,246.5714286
20195,-332606.715806,165344.906126,0,Inf,224.9375
20197,-19107.583991,163152.249236,7,Inf,212
20199,-494808.386235,173824.57681,2,Inf,242.125
20201,-92291.473621,256545.926082,0,Inf,217.4736842
20203,-461827.454721,123027.167793,0,Inf,237
20205,22468.049093,6698.318314,4,Inf,187.2222222
20207,22532.33273,43384.25543,3,Inf,195.8888889
20209,105882.451459,181965.468287,2,Inf,201.5
21001,941445.822607,8309.72917,35,Inf,202.375
21003,865774.802514,-39212.493453,20,Inf,184
21005,955878.116484,111934.413571,18,Inf,190.2
21007,616818.603113,-27286.281251,0,Inf,182
21009,885955.903326,-12535.723283,135,Inf,191.9
21011,1060618.195329,141121.882436,0,Inf,204.3333333
21013,1089001.874399,-15010.640741,8,Inf,212.8571429
21015,965751.970341,220886.179417,8,Inf,204.75
21017,1019169.477168,143586.543455,12,Inf,202.2857143
21019,1147859.658203,176066.336195,1,Inf,209
21021,970760.135141,71167.369183,8,Inf,202.75
21023,1023439.409231,197365.051656,0,Inf,185.25
21025,1107043.258987,75543.084089,0,Inf,191.6666667
21027,833695.431332,72747.71234,425,Inf,207.5833333
21029,895606.381822,101708.014174,30,Inf,189.6666667
21031,817615.604264,6399.424353,10,Inf,202.5
21033,715491.292435,-8208.986621,39,Inf,179.5
21035,683439.74251,-70665.369864,0,Inf,175.1428571
21037,995565.97403,222819.353432,0,Inf,204
21039,620063.455507,-48617.470263,0,Inf,180
21041,936921.888963,184898.981716,1,Inf,212
21043,1118331.79062,168405.719689,187,Inf,220.2857143
21045,969316.848043,37532.225427,6,Inf,192.625
21047,750274.537171,-34237.661166,24,Inf,186.6
21049,1028696.83899,116789.553628,9,Inf,203.4
21051,1078553.201822,31160.872875,0,Inf,204.8888889
21053,958709.237085,-31832.175963,8,Inf,192.5
21055,692699.719065,11709.836457,25,Inf,189.7777778
21057,935899.673673,-27577.828484,16,Inf,201
21059,775997.429044,63297.547974,0,Inf,185.2222222
21061,855810.191141,12364.265415,173,Inf,192.6
21063,1116079.887841,147331.328261,2,Inf,208
21065,1049563.163072,87157.866649,37,Inf,209.4
21067,1000863.170201,120184.59693,72,Inf,196.6666667
21069,1061900.822284,166561.258883,0,Inf,205.75
21071,1155462.269172,87041.186403,2,Inf,193.5
21073,962182.616471,139363.028582,28,Inf,199.25
21075,603998.066913,-83657.435409,0,Inf,172
21077,957536.560096,197700.275907,0,Inf,213.3333333
21079,997675.0053,77667.3877,10,Inf,193.5
21081,978651.084933,186942.278451,0,Inf,206.8
21083,649694.496602,-61903.680981,0,Inf,173.8666667
21085,844390.749177,38459.679848,41,Inf,193.7777778
21087,916488.441993,24209.143408,71,Inf,199.6666667
21089,1124761.384253,195307.950003,1,Inf,219.2222222
21091,802213.277766,77334.586958,1,Inf,195
21093,874858.663967,68395.075272,297,Inf,197.8571429
21095,1126131.881581,4619.114849,2,Inf,192.8
21097,1006088.223033,168173.862576,1,Inf,200.1666667
21099,885556.960395,25432.181931,297,Inf,190.5
21101,732081.800244,65574.113837,2,Inf,167.7777778
21103,939031.264544,160152.862241,23,Inf,210
21105,622352.463661,-68837.049097,0,Inf,173
21107,742920.390986,12111.882566,2,Inf,186
21109,1049151.426406,57014.242907,134,Inf,213
21111,894154.558387,126055.368821,109,Inf,187
21113,991942.729432,100154.855266,50,Inf,192.5
21115,1144511.178393,118273.099098,0,Inf,219.8333333
21117,982078.855492,219551.522869,0,Inf,204
21119,1143835.61429,61859.957314,1,Inf,173
21121,1069228.621112,317.332702,0,Inf,208.875
21123,899634.320435,54066.134286,23,Inf,184.3333333
21125,1043171.337587,21462.337973,1,Inf,200.1111111
21127,1148704.526632,143353.793348,0,Inf,205.125
21129,1072138.458845,79535.214311,43,Inf,208.75
21131,1108735.670106,28835.000151,0,Inf,190
21133,1154076.070044,38159.138383,27,Inf,151.8571429
21135,1086767.16737,188039.866136,0,Inf,207.4444444
21137,991826.686951,53784.747763,0,Inf,193.5
21139,671103.941454,-8126.420014,14,Inf,185.8571429
21141,805332.329339,-33781.555716,55,Inf,191.9166667
21143,696732.940131,-24628.121769,9,Inf,166.8
21145,641680.879469,-25753.54725,0,Inf,179.2
21147,1016293.876549,-23835.767531,14,Inf,201.4444444
21149,765322.032721,39186.68663,0,Inf,189
21151,1021526.901606,87145.332422,27,Inf,200.875
21153,1124607.805711,100334.732661,2,Inf,202
21155,936617.870662,59372.624546,9,Inf,202.3333333
21157,676873.146858,-43706.149795,0,Inf,168.25
21159,1173150.338973,117126.647977,0,Inf,214.3333333
21161,1047391.618371,190030.56483,1,Inf,171.8
21163,851409.495397,94453.25738,212,Inf,205.6666667
21165,1076355.355002,120139.595902,4,Inf,207
21167,967859.734363,91983.182394,37,Inf,191.2
21169,912458.982516,-6551.669964,19,Inf,203
21171,907783.036009,-39441.388946,22,Inf,190.1666667
21173,1047781.726882,127212.748163,2,Inf,205
21175,1105868.711506,123506.730965,1,Inf,210.125
21177,777377.875008,5670.159023,3,Inf,194.375
21179,917857.698929,85985.590311,21,Inf,188.8888889
21181,1034689.310767,159199.355042,1,Inf,201.3333333
21183,801800.726085,36882.613513,4,Inf,197.6363636
21185,912144.24192,151588.551195,13,Inf,206.3333333
21187,962192.732569,170835.949897,5,Inf,208.8571429
21189,1077412.570199,59777.274174,0,Inf,218.6666667
21191,1000548.744402,195522.572332,0,Inf,202
21193,1120484.215595,46977.114413,0,Inf,168.8333333
21195,1187405.998914,81992.898542,1,Inf,196.0625
21197,1058863.173847,105041.42192,37,Inf,208.75
21199,1003352.518308,14757.80238,168,Inf,199.25
21201,1030416.489483,178697.486154,0,Inf,189
21203,1022636.749012,47786.715822,181,Inf,195.375
21205,1087807.204763,149735.083117,0,Inf,205.8
21207,963396.68652,-627.731342,10,Inf,207.375
21209,986390.734696,147385.124232,12,Inf,201.2
21211,933753.720954,133153.201389,3,Inf,197
21213,833509.792581,-44861.23641,48,Inf,184.6
21215,927122.889167,112883.897151,0,Inf,189
21217,934736.089794,38054.86647,8,Inf,199.1666667
21219,778161.84399,-37340.856436,18,Inf,191.3333333
21221,717369.601419,-46679.59303,66,5,179
21223,919795.148518,174897.986644,10,Inf,213.3333333
21225,702134.778145,48047.444336,2,Inf,180.2857143
21227,843277.521186,-13974.513329,198,Inf,191.4
21229,942609.261954,81571.250043,1,Inf,193.6
21231,984581.272548,-21235.654183,94,Inf,195.5555556
21233,728569.551466,34891.647929,0,Inf,181
21235,1045966.801347,-18339.588418,1,Inf,208.125
21237,1088408.941563,98806.70934,7,Inf,204
21239,976643.815779,119913.732322,40,Inf,191.5
22001,344153.977013,-798787.99519,0,Inf,103.0666667
