"","d","theta","rho","offsets","logsdcounty","logsdyears","dgr","thetagr","rhogr","offsetsgr","logsdcountygr","logsdyearsgr"
"365",10,2.25,0,1.01,0,0,1.38646465651523e-15,9.76355592469121e-15,-0.654123676349225,24.2640050922739,-79.7647131244137,21.7838245154404
"366",35,2.25,0,1.01,0,0,5.1623113716793e-40,9.37122793080248e-39,-0.654123676349224,24.2640050922739,-79.7647131244137,21.7838245154404
"367",60,2.25,0,1.01,0,0,1.92211597843036e-64,5.6249328687851e-63,-0.654123676349224,24.2640050922739,-79.7647131244137,21.7838245154404
"368",85,2.25,0,1.01,0,0,7.15673574981494e-89,2.8895596216862e-87,-0.654123676349224,24.2640050922739,-79.7647131244137,21.7838245154404
"369",110,2.25,0,1.01,0,0,2.66471259629755e-113,1.37196715071497e-111,-0.654123676349224,24.2640050922739,-79.7647131244137,21.7838245154404
"370",135,2.25,0,1.01,0,0,9.9216926111185e-138,6.2107421833495e-136,-0.654123676349224,24.2640050922739,-79.7647131244137,21.7838245154404
"371",160,2.25,0,1.01,0,0,3.69420643735826e-162,2.72295222234709e-160,-0.654123676349224,24.2640050922739,-79.7647131244137,21.7838245154404
"372",10,2.5,0,1.01,0,0,2.92818051935591e-17,1.85734247762689e-16,-0.654123676349224,24.2640050922739,-79.7647131244137,21.7838245154404
"373",35,2.5,0,1.01,0,0,2.10471224657009e-44,3.43972948095701e-43,-0.654123676349224,24.2640050922739,-79.7647131244137,21.7838245154404
"374",60,2.5,0,1.01,0,0,1.51282122518744e-71,3.98522370024066e-70,-0.654123676349224,24.2640050922739,-79.7647131244137,21.7838245154404
"375",85,2.5,0,1.01,0,0,1.0873828776866e-98,3.95187469155282e-97,-0.654123676349224,24.2640050922739,-79.7647131244137,21.7838245154404
"376",110,2.5,0,1.01,0,0,7.81587079160338e-126,3.62210835346045e-124,-0.654123676349224,24.2640050922739,-79.7647131244137,21.7838245154404
"377",135,2.5,0,1.01,0,0,5.61787733507471e-153,3.16528016149775e-151,-0.654123676349224,24.2640050922739,-79.7647131244137,21.7838245154404
"378",160,2.5,0,1.01,0,0,4.03800761213334e-180,2.67893505559593e-178,-0.654123676349224,24.2640050922739,-79.7647131244137,21.7838245154404
"379",10,0.5,0.25,1.01,0,0,0.000188578005345579,0.00552457320546123,-0.638120101713486,24.3193293636753,-79.5974672319931,21.9317883277006
"380",35,0.5,0.25,1.01,0,0,7.0272936425505e-10,5.57235625960118e-08,-0.638322528172862,24.3189739525108,-79.5974820788929,21.9316837003769
"381",60,0.5,0.25,1.01,0,0,2.6188286139214e-15,3.38603821964487e-13,-0.63832252892699,24.3189739511829,-79.5974820789481,21.9316836999865
"382",85,0.5,0.25,1.01,0,0,9.75946596120027e-21,1.74983230526191e-18,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"383",110,0.5,0.25,1.01,0,0,3.63701447821023e-26,8.33952535011517e-24,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"384",135,0.5,0.25,1.01,0,0,1.3553891542118e-31,3.78554643706956e-29,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"385",160,0.5,0.25,1.01,0,0,5.05106529094446e-37,1.6632951283229e-34,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"386",10,0.75,0.25,1.01,0,0,6.67421204759534e-06,0.000135603099731647,-0.638317751529903,24.3189823459885,-79.597481747358,21.9316862246076
"387",35,0.75,0.25,1.01,0,0,4.80151245085205e-14,2.5760499493825e-12,-0.638322528926986,24.3189739511828,-79.5974820789481,21.9316836999865
"388",60,0.75,0.25,1.01,0,0,3.45427193181925e-22,3.00466858013513e-20,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"389",85,0.75,0.25,1.01,0,0,2.48504918004279e-30,2.98994827443398e-28,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"390",110,0.75,0.25,1.01,0,0,1.78777743881287e-38,2.74693437694463e-36,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"391",135,0.75,0.25,1.01,0,0,1.28615087234337e-46,2.40489809077916e-44,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"392",160,0.75,0.25,1.01,0,0,9.25274047270759e-55,2.03854036136763e-52,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"393",10,1,0.25,1.01,0,0,1.89956853155908e-07,2.94564174126602e-06,-0.638322426927334,24.3189741305585,-79.5974820722981,21.9316837548982
"394",35,1,0.25,1.01,0,0,2.6381100721585e-18,1.0686165829304e-16,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"395",60,1,0.25,1.01,0,0,3.66379245917336e-29,2.40003682648409e-27,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"396",85,1,0.25,1.01,0,0,5.08825440058786e-40,4.60522127215281e-38,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"397",110,1,0.25,1.01,0,0,7.06653914860203e-51,8.16234023849008e-49,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"398",135,1,0.25,1.01,0,0,9.81396990153589e-62,1.37893047792725e-59,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"399",160,1,0.25,1.01,0,0,1.36295863084977e-72,2.25579056482657e-70,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"400",10,1.25,0.25,1.01,0,0,4.82318252724821e-09,6.03926615113162e-08,-0.638322526854892,24.3189739548332,-79.5974820788227,21.9316837011204
"401",35,1.25,0.25,1.01,0,0,1.29309710074065e-22,4.20532379204586e-21,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"402",60,1.25,0.25,1.01,0,0,3.46679832850298e-36,1.82080860087563e-34,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"403",85,1.25,0.25,1.01,0,0,9.29449972753622e-50,6.74049484694508e-48,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"404",110,1.25,0.25,1.01,0,0,2.49185897186219e-63,2.30550106991473e-61,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"405",135,1.25,0.25,1.01,0,0,6.68068354152941e-77,7.51719399392249e-75,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"406",160,1.25,0.25,1.01,0,0,1.79109384142662e-90,2.37358138554251e-88,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"407",10,1.5,0.25,1.01,0,0,1.14325424444879e-10,1.19942616886269e-09,-0.638322528886247,24.3189739512573,-79.5974820789459,21.9316837000099
"408",35,1.5,0.25,1.01,0,0,5.91697522774003e-27,1.60693214918911e-25,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"409",60,1.5,0.25,1.01,0,0,3.06236307591343e-43,1.34207041885756e-41,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"410",85,1.5,0.25,1.01,0,0,1.58494285471272e-59,9.58753069897783e-58,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"411",110,1.5,0.25,1.01,0,0,8.20295892561826e-76,6.32923907117382e-74,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"412",135,1.5,0.25,1.01,0,0,4.24548651298718e-92,3.9833135812709e-90,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"413",160,1.5,0.25,1.01,0,0,2.19727489743557e-108,2.42779833742843e-106,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"414",10,1.75,0.25,1.01,0,0,2.59044306093662e-12,2.33730642912589e-11,-0.638322528926239,24.3189739511846,-79.5974820789481,21.9316836999868
"415",35,1.75,0.25,1.01,0,0,2.58815610595318e-31,6.03260881973834e-30,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"416",60,1.75,0.25,1.01,0,0,2.58587116999243e-50,9.72138464361683e-49,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"417",85,1.75,0.25,1.01,0,0,2.58358825127201e-69,1.34036425444673e-67,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"418",110,1.75,0.25,1.01,0,0,2.58130734801075e-88,1.70793911558218e-86,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"419",135,1.75,0.25,1.01,0,0,2.57902845842924e-107,2.07486391010472e-105,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"420",160,1.75,0.25,1.01,0,0,2.57675158074998e-126,2.44113949933592e-124,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"421",10,2,0.25,1.01,0,0,5.68905087980237e-14,4.50102525455055e-13,-0.638322528926984,24.318973951183,-79.5974820789481,21.9316836999864
"422",35,2,0.25,1.01,0,0,1.09727560194775e-35,2.23972967997426e-34,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"423",60,2,0.25,1.01,0,0,2.11637015043125e-57,6.96534096776982e-56,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"424",85,2,0.25,1.01,0,0,4.08194860587972e-79,1.85368360899524e-77,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"425",110,2,0.25,1.01,0,0,7.87305775298678e-101,4.55942419814621e-99,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"426",135,2,0.25,1.01,0,0,1.51851589440849e-122,1.06921335969881e-120,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"427",160,2,0.25,1.01,0,0,2.92883730047108e-144,2.42834976751896e-142,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"428",10,2.25,0.25,1.01,0,0,1.22163239257804e-15,8.60282151092269e-15,-0.638322528927008,24.3189739511826,-79.5974820789481,21.9316836999865
"429",35,2.25,0.25,1.01,0,0,4.54858099886075e-40,8.25712172330055e-39,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"430",60,2.25,0.25,1.01,0,0,1.6936018747454e-64,4.9562061124625e-63,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"431",85,2.25,0.25,1.01,0,0,6.30589476335441e-89,2.54603047999973e-87,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"432",110,2.25,0.25,1.01,0,0,2.34791360115136e-113,1.2088588886252e-111,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"433",135,2.25,0.25,1.01,0,0,8.74213491558344e-138,5.47236892926112e-136,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"434",160,2.25,0.25,1.01,0,0,3.25501427500518e-162,2.39922991876077e-160,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"435",10,2.5,0.25,1.01,0,0,2.58004153010741e-17,1.63651919723322e-16,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"436",35,2.5,0.25,1.01,0,0,1.85447753961246e-44,3.03077181976209e-43,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"437",60,2.5,0.25,1.01,0,0,1.33295797947253e-71,3.51141061360712e-70,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"438",85,2.5,0.25,1.01,0,0,9.58101102378844e-99,3.48202641106186e-97,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"439",110,2.5,0.25,1.01,0,0,6.88662160785278e-126,3.19146674602115e-124,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"440",135,2.5,0.25,1.01,0,0,4.94995330367471e-153,2.78895197015451e-151,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"441",160,2.5,0.25,1.01,0,0,3.55791839653584e-180,2.36042964387315e-178,-0.638322528927004,24.3189739511826,-79.5974820789481,21.9316836999865
"442",10,0.5,0.5,1.01,0,0,0.000163635475767539,0.00479389604693813,-0.603792893995611,24.3690404498933,-79.4367531575562,22.076799057777
"443",35,0.5,0.5,1.01,0,0,6.09781783081812e-10,4.83533418883536e-08,-0.60398855996431,24.3687301513765,-79.4367660272942,22.0767083456203
"444",60,0.5,0.5,1.01,0,0,2.27244521576866e-15,2.93818395682834e-13,-0.60398856069311,24.3687301502213,-79.4367660273423,22.0767083452823
"445",85,0.5,0.5,1.01,0,0,8.46861517171946e-21,1.5183900148725e-18,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"446",110,0.5,0.5,1.01,0,0,3.1559591592801e-26,7.23649254501704e-24,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"447",135,0.5,0.5,1.01,0,0,1.17611652118825e-31,3.28484805035537e-29,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"448",160,0.5,0.5,1.01,0,0,4.3829783644202e-37,1.44329785888637e-34,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"449",10,0.75,0.5,1.01,0,0,5.79127047802518e-06,0.000117664841323469,-0.603983943099293,24.3687374791013,-79.4367657397425,22.0767105339503
"450",35,0.75,0.5,1.01,0,0,4.16631311432638e-14,2.23526674040514e-12,-0.603988560693165,24.3687301502215,-79.4367660273423,22.0767083452823
"451",60,0.75,0.5,1.01,0,0,2.99730107904521e-22,2.60718098855533e-20,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"452",85,0.75,0.5,1.01,0,0,2.15629826945893e-30,2.59440677639989e-28,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"453",110,0.75,0.5,1.01,0,0,1.55126966035479e-38,2.38354063520476e-36,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"454",135,0.75,0.5,1.01,0,0,1.11600403025001e-46,2.08675218470159e-44,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"455",160,0.75,0.5,1.01,0,0,8.02868145599776e-55,1.76885999700643e-52,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"456",10,1,0.5,1.01,0,0,1.64822524987664e-07,2.55590462775217e-06,-0.603988462110721,24.3687303068104,-79.4367660215708,22.0767083928829
"457",35,1,0.5,1.01,0,0,2.28904593870952e-18,9.27224078861303e-17,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"458",60,1,0.5,1.01,0,0,3.1790141501121e-29,2.08247713327483e-27,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"459",85,1,0.5,1.01,0,0,4.41499700626836e-40,3.99588180426647e-38,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"460",110,1,0.5,1.01,0,0,6.13152305870383e-51,7.08233898354429e-49,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"461",135,1,0.5,1.01,0,0,8.51542480460128e-62,1.19647688247611e-59,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"462",160,1,0.5,1.01,0,0,1.18261741672626e-72,1.95731473213711e-70,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"463",10,1.25,0.5,1.01,0,0,4.18488387729073e-09,5.24006712152645e-08,-0.603988558690679,24.3687301534042,-79.4367660272332,22.0767083462645
"464",35,1.25,0.5,1.01,0,0,1.12196898584675e-22,3.6488019933598e-21,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"465",60,1.25,0.5,1.01,0,0,3.00800319058642e-36,1.57984586381403e-34,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"466",85,1.25,0.5,1.01,0,0,8.06446818826222e-50,5.84846650903696e-48,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"467",110,1.25,0.5,1.01,0,0,2.16208704043341e-63,2.00039354121874e-61,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"468",135,1.25,0.5,1.01,0,0,5.79656371788285e-77,6.52237556466963e-75,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"469",160,1.25,0.5,1.01,0,0,1.55406097474876e-90,2.05946360655025e-88,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"470",10,1.5,0.5,1.01,0,0,9.91930700648903e-11,1.04067412387558e-09,-0.603988560653861,24.3687301502827,-79.4367660273402,22.0767083453019
"471",35,1.5,0.5,1.01,0,0,5.13379190313347e-27,1.39423860097683e-25,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"472",60,1.5,0.5,1.01,0,0,2.65702223830082e-43,1.1644328967736e-41,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"473",85,1.5,0.5,1.01,0,0,1.37515647459647e-59,8.3185139654776e-58,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"474",110,1.5,0.5,1.01,0,0,7.11719797585866e-76,5.49149232212928e-74,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"475",135,1.5,0.5,1.01,0,0,3.68354496112372e-92,3.4560762178991e-90,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"476",160,1.5,0.5,1.01,0,0,1.90643895626405e-108,2.10645108304205e-106,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"477",10,1.75,0.5,1.01,0,0,2.24751437690298e-12,2.02789959655725e-11,-0.603988560692602,24.3687301502227,-79.4367660273423,22.0767083452823
"478",35,1.75,0.5,1.01,0,0,2.24553017416869e-31,5.23400952804593e-30,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"479",60,1.75,0.5,1.01,0,0,2.24354772317434e-50,8.43445689440602e-49,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"480",85,1.75,0.5,1.01,0,0,2.24156702237331e-69,1.1629249195071e-67,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"481",110,1.75,0.5,1.01,0,0,2.23958807022063e-88,1.48183939206455e-86,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"482",135,1.75,0.5,1.01,0,0,2.23761086517228e-107,1.80018985529158e-105,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"483",160,1.75,0.5,1.01,0,0,2.23563540568586e-126,2.11797705648604e-124,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"484",10,2,0.5,1.01,0,0,4.93582595101939e-14,3.90511052756401e-13,-0.603988560693093,24.3687301502219,-79.4367660273423,22.0767083452823
"485",35,2,0.5,1.01,0,0,9.51997355260527e-36,1.94319482770781e-34,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"486",60,2,0.5,1.01,0,0,1.83616475422075e-57,6.0431426712816e-56,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"487",85,2,0.5,1.01,0,0,3.54150249054005e-79,1.60825886216338e-77,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"488",110,2,0.5,1.01,0,0,6.83067239019296e-101,3.95576308465845e-99,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"489",135,2,0.5,1.01,0,0,1.31746583340761e-122,9.27650973987583e-121,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"490",160,2,0.5,1.01,0,0,2.54106202588257e-144,2.10683942827745e-142,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"491",10,2.25,0.5,1.01,0,0,1.05987457205147e-15,7.46373184291885e-15,-0.603988560693115,24.3687301502212,-79.4367660273423,22.0767083452823
"492",35,2.25,0.5,1.01,0,0,3.94629789525751e-40,7.16379382863098e-39,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"493",60,2.25,0.5,1.01,0,0,1.46935000506435e-64,4.29995169207301e-63,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"494",85,2.25,0.5,1.01,0,0,5.4709236218006e-89,2.20890855797964e-87,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"495",110,2.25,0.5,1.01,0,0,2.03702352553259e-113,1.04879281369143e-111,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"496",135,2.25,0.5,1.01,0,0,7.58457827310629e-138,4.74776740408958e-136,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"497",160,2.25,0.5,1.01,0,0,2.82401390361136e-162,2.08154552892719e-160,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"498",10,2.5,0.5,1.01,0,0,2.23839959489803e-17,1.41981685482846e-16,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"499",35,2.5,0.5,1.01,0,0,1.60891277329296e-44,2.62944613948766e-43,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"500",60,2.5,0.5,1.01,0,0,1.15645138516169e-71,3.04643987968706e-70,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"501",85,2.5,0.5,1.01,0,0,8.31232014837697e-99,3.02094650847385e-97,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"502",110,2.5,0.5,1.01,0,0,5.97471429717327e-126,2.76886184454618e-124,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"503",135,2.5,0.5,1.01,0,0,4.29449423213282e-153,2.41964688363451e-151,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"504",160,2.5,0.5,1.01,0,0,3.08678872202279e-180,2.04786824071871e-178,-0.603988560693118,24.3687301502212,-79.4367660273423,22.0767083452823
"505",10,0.5,0.75,1.01,0,0,0.000139883468259657,0.00409808427692268,-0.554877505523437,24.4124671607013,-79.2869105959432,22.2147866010185
"506",35,0.5,0.75,1.01,0,0,5.21270678613181e-10,4.13348705500786e-08,-0.555061068924974,24.4122003441559,-79.286921586123,22.2147091187053
"507",60,0.5,0.75,1.01,0,0,1.94259502759741e-15,2.51170477803243e-13,-0.555061069610067,24.4122003431631,-79.286921586164,22.2147091184164
"508",85,0.5,0.75,1.01,0,0,7.2393779216603e-21,1.297994153921e-18,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"509",110,0.5,0.75,1.01,0,0,2.69786506956327e-26,6.18610656583081e-24,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"510",135,0.5,0.75,1.01,0,0,1.00540074193279e-31,2.8080477366034e-29,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"511",160,0.5,0.75,1.01,0,0,3.74677986413407e-37,1.23380099370284e-34,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"512",10,0.75,0.75,1.01,0,0,4.95051755116007e-06,0.000100583469370834,-0.555056737857559,24.4122066447433,-79.2869213404283,22.2147109877278
"513",35,0.75,0.75,1.01,0,0,3.56146482643731e-14,1.91076509810715e-12,-0.555061069609993,24.4122003431623,-79.286921586164,22.2147091184164
"514",60,0.75,0.75,1.01,0,0,2.56216517442136e-22,2.22868488868901e-20,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"515",85,0.75,0.75,1.01,0,0,1.84325571104541e-30,2.21776412753888e-28,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"516",110,0.75,0.75,1.01,0,0,1.32606267941683e-38,2.03750990947876e-36,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"517",135,0.75,0.75,1.01,0,0,9.53987132227411e-47,1.78380744468211e-44,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"518",160,0.75,0.75,1.01,0,0,6.86311033846267e-55,1.51206515036822e-52,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"519",10,1,0.75,1.01,0,0,1.40890421478619e-07,2.18480443879325e-06,-0.55506097713366,24.4122004777955,-79.2869215812299,22.2147091590685
"520",35,1,0.75,1.01,0,0,1.95667823365236e-18,7.92593967480082e-17,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"521",60,1,0.75,1.01,0,0,2.71742374707616e-29,1.78010598957625e-27,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"522",85,1,0.75,1.01,0,0,3.77394284567131e-40,3.4156869171099e-38,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"523",110,1,0.75,1.01,0,0,5.24123063902665e-51,6.05399447626806e-49,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"524",135,1,0.75,1.01,0,0,7.2789916898132e-62,1.02275014669744e-59,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"525",160,1,0.75,1.01,0,0,1.01090227981662e-72,1.673115232476e-70,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"526",10,1.25,0.75,1.01,0,0,3.57714728739754e-09,4.47912447157674e-08,-0.555061067730419,24.4122003458995,-79.2869215860708,22.2147091192552
"527",35,1.25,0.75,1.01,0,0,9.5903457107552e-23,3.1189241450996e-21,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"528",60,1.25,0.75,1.01,0,0,2.57117539438992e-36,1.35041984851102e-34,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"529",85,1.25,0.75,1.01,0,0,6.89333117710494e-50,4.99914707240835e-48,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"530",110,1.25,0.75,1.01,0,0,1.84810475477192e-63,1.70989421462804e-61,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"531",135,1.25,0.75,1.01,0,0,4.95477599560933e-77,5.57518820203723e-75,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"532",160,1.25,0.75,1.01,0,0,1.32837736082212e-90,1.76038558549181e-88,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"533",10,1.5,0.75,1.01,0,0,8.47859507071143e-11,8.89528690420189e-10,-0.555061069571931,24.4122003432161,-79.2869215861623,22.2147091184333
"534",35,1.5,0.75,1.01,0,0,4.3881435160231e-27,1.19173771931961e-25,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"535",60,1.5,0.75,1.01,0,0,2.27110781405302e-43,9.95308380891606e-42,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"536",85,1.5,0.75,1.01,0,0,1.17542434157378e-59,7.1103138423299e-58,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"537",110,1.5,0.75,1.01,0,0,6.08347333497354e-76,4.69389426244473e-74,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"538",135,1.5,0.75,1.01,0,0,3.14853508714844e-92,2.95410664252815e-90,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"539",160,1.5,0.75,1.01,0,0,1.62954165312343e-108,1.80050441766145e-106,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"540",10,1.75,0.75,1.01,0,0,1.921034924823e-12,1.73333110545075e-11,-0.555061069608731,24.4122003431642,-79.2869215861639,22.2147091184171
"541",35,1.75,0.75,1.01,0,0,1.91933895224561e-31,4.47371363483213e-30,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"542",60,1.75,0.75,1.01,0,0,1.91764447694613e-50,7.20925615719438e-49,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"543",85,1.75,0.75,1.01,0,0,1.91595149760269e-69,9.9399650825842e-68,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"544",110,1.75,0.75,1.01,0,0,1.91426001289445e-88,1.26658468135033e-86,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"545",135,1.75,0.75,1.01,0,0,1.91257002150196e-107,1.53869077449158e-105,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"546",160,1.75,0.75,1.01,0,0,1.91088152210693e-126,1.81031542642563e-124,-0.555061069610074,24.412200343163,-79.2869215861639,22.2147091184165
"547",10,2,0.75,1.01,0,0,4.2187562412058e-14,3.33779564460253e-13,-0.555061069610015,24.4122003431631,-79.286921586164,22.2147091184164
