id,year,county,yc,incidence
172204,2017,Meigs-Tennessee,2017-Meigs-Tennessee,1
171914,2018,Meigs-Tennessee,2018-Meigs-Tennessee,1
172504,2006,Marshall-Tennessee,2006-Marshall-Tennessee,0
172483,2007,Marshall-Tennessee,2007-Marshall-Tennessee,0
172477,2008,Marshall-Tennessee,2008-Marshall-Tennessee,0
172473,2009,Marshall-Tennessee,2009-Marshall-Tennessee,0
172472,2010,Marshall-Tennessee,2010-Marshall-Tennessee,0
172485,2011,Marshall-Tennessee,2011-Marshall-Tennessee,0
172470,2012,Marshall-Tennessee,2012-Marshall-Tennessee,0
172501,2013,Marshall-Tennessee,2013-Marshall-Tennessee,0
172495,2014,Marshall-Tennessee,2014-Marshall-Tennessee,1
172464,2015,Marshall-Tennessee,2015-Marshall-Tennessee,1
172471,2016,Marshall-Tennessee,2016-Marshall-Tennessee,1
172755,2017,Marshall-Tennessee,2017-Marshall-Tennessee,1
172465,2018,Marshall-Tennessee,2018-Marshall-Tennessee,1
173055,2006,Coffee-Tennessee,2006-Coffee-Tennessee,0
173034,2007,Coffee-Tennessee,2007-Coffee-Tennessee,0
173028,2008,Coffee-Tennessee,2008-Coffee-Tennessee,0
173024,2009,Coffee-Tennessee,2009-Coffee-Tennessee,0
173023,2010,Coffee-Tennessee,2010-Coffee-Tennessee,0
173036,2011,Coffee-Tennessee,2011-Coffee-Tennessee,0
173021,2012,Coffee-Tennessee,2012-Coffee-Tennessee,0
173052,2013,Coffee-Tennessee,2013-Coffee-Tennessee,0
173046,2014,Coffee-Tennessee,2014-Coffee-Tennessee,1
173015,2015,Coffee-Tennessee,2015-Coffee-Tennessee,1
173022,2016,Coffee-Tennessee,2016-Coffee-Tennessee,1
173306,2017,Coffee-Tennessee,2017-Coffee-Tennessee,1
173016,2018,Coffee-Tennessee,2018-Coffee-Tennessee,1
173606,2006,Bedford-Tennessee,2006-Bedford-Tennessee,0
173585,2007,Bedford-Tennessee,2007-Bedford-Tennessee,0
173579,2008,Bedford-Tennessee,2008-Bedford-Tennessee,0
173575,2009,Bedford-Tennessee,2009-Bedford-Tennessee,0
173574,2010,Bedford-Tennessee,2010-Bedford-Tennessee,0
173587,2011,Bedford-Tennessee,2011-Bedford-Tennessee,0
173572,2012,Bedford-Tennessee,2012-Bedford-Tennessee,0
173603,2013,Bedford-Tennessee,2013-Bedford-Tennessee,1
173597,2014,Bedford-Tennessee,2014-Bedford-Tennessee,1
173566,2015,Bedford-Tennessee,2015-Bedford-Tennessee,1
173573,2016,Bedford-Tennessee,2016-Bedford-Tennessee,1
173857,2017,Bedford-Tennessee,2017-Bedford-Tennessee,1
173567,2018,Bedford-Tennessee,2018-Bedford-Tennessee,1
174157,2006,Swain-North Carolina,2006-Swain-North Carolina,0
174136,2007,Swain-North Carolina,2007-Swain-North Carolina,0
174130,2008,Swain-North Carolina,2008-Swain-North Carolina,0
174126,2009,Swain-North Carolina,2009-Swain-North Carolina,0
174125,2010,Swain-North Carolina,2010-Swain-North Carolina,0
174138,2011,Swain-North Carolina,2011-Swain-North Carolina,0
174123,2012,Swain-North Carolina,2012-Swain-North Carolina,1
174154,2013,Swain-North Carolina,2013-Swain-North Carolina,1
174148,2014,Swain-North Carolina,2014-Swain-North Carolina,1
174117,2015,Swain-North Carolina,2015-Swain-North Carolina,1
174124,2016,Swain-North Carolina,2016-Swain-North Carolina,1
174408,2017,Swain-North Carolina,2017-Swain-North Carolina,0
174118,2018,Swain-North Carolina,2018-Swain-North Carolina,0
174708,2006,Lewis-Tennessee,2006-Lewis-Tennessee,0
174687,2007,Lewis-Tennessee,2007-Lewis-Tennessee,0
174681,2008,Lewis-Tennessee,2008-Lewis-Tennessee,0
174677,2009,Lewis-Tennessee,2009-Lewis-Tennessee,0
174676,2010,Lewis-Tennessee,2010-Lewis-Tennessee,0
174689,2011,Lewis-Tennessee,2011-Lewis-Tennessee,0
174674,2012,Lewis-Tennessee,2012-Lewis-Tennessee,1
174705,2013,Lewis-Tennessee,2013-Lewis-Tennessee,1
174699,2014,Lewis-Tennessee,2014-Lewis-Tennessee,1
174668,2015,Lewis-Tennessee,2015-Lewis-Tennessee,1
174675,2016,Lewis-Tennessee,2016-Lewis-Tennessee,1
174959,2017,Lewis-Tennessee,2017-Lewis-Tennessee,1
174669,2018,Lewis-Tennessee,2018-Lewis-Tennessee,1
175259,2006,Rutherford-North Carolina,2006-Rutherford-North Carolina,0
175238,2007,Rutherford-North Carolina,2007-Rutherford-North Carolina,0
175232,2008,Rutherford-North Carolina,2008-Rutherford-North Carolina,0
175228,2009,Rutherford-North Carolina,2009-Rutherford-North Carolina,0
175227,2010,Rutherford-North Carolina,2010-Rutherford-North Carolina,0
175240,2011,Rutherford-North Carolina,2011-Rutherford-North Carolina,0
175225,2012,Rutherford-North Carolina,2012-Rutherford-North Carolina,1
175256,2013,Rutherford-North Carolina,2013-Rutherford-North Carolina,1
175250,2014,Rutherford-North Carolina,2014-Rutherford-North Carolina,1
175219,2015,Rutherford-North Carolina,2015-Rutherford-North Carolina,1
175226,2016,Rutherford-North Carolina,2016-Rutherford-North Carolina,1
175510,2017,Rutherford-North Carolina,2017-Rutherford-North Carolina,1
175220,2018,Rutherford-North Carolina,2018-Rutherford-North Carolina,1
175810,2006,Sequatchie-Tennessee,2006-Sequatchie-Tennessee,0
175789,2007,Sequatchie-Tennessee,2007-Sequatchie-Tennessee,0
175783,2008,Sequatchie-Tennessee,2008-Sequatchie-Tennessee,0
175779,2009,Sequatchie-Tennessee,2009-Sequatchie-Tennessee,0
175778,2010,Sequatchie-Tennessee,2010-Sequatchie-Tennessee,0
175791,2011,Sequatchie-Tennessee,2011-Sequatchie-Tennessee,0
175776,2012,Sequatchie-Tennessee,2012-Sequatchie-Tennessee,1
175807,2013,Sequatchie-Tennessee,2013-Sequatchie-Tennessee,1
175801,2014,Sequatchie-Tennessee,2014-Sequatchie-Tennessee,1
175770,2015,Sequatchie-Tennessee,2015-Sequatchie-Tennessee,1
175777,2016,Sequatchie-Tennessee,2016-Sequatchie-Tennessee,1
176061,2017,Sequatchie-Tennessee,2017-Sequatchie-Tennessee,1
175771,2018,Sequatchie-Tennessee,2018-Sequatchie-Tennessee,1
176361,2006,Grundy-Tennessee,2006-Grundy-Tennessee,0
176340,2007,Grundy-Tennessee,2007-Grundy-Tennessee,0
176334,2008,Grundy-Tennessee,2008-Grundy-Tennessee,0
176330,2009,Grundy-Tennessee,2009-Grundy-Tennessee,0
176329,2010,Grundy-Tennessee,2010-Grundy-Tennessee,0
176342,2011,Grundy-Tennessee,2011-Grundy-Tennessee,0
176327,2012,Grundy-Tennessee,2012-Grundy-Tennessee,1
176358,2013,Grundy-Tennessee,2013-Grundy-Tennessee,1
176352,2014,Grundy-Tennessee,2014-Grundy-Tennessee,1
176321,2015,Grundy-Tennessee,2015-Grundy-Tennessee,1
176328,2016,Grundy-Tennessee,2016-Grundy-Tennessee,1
176612,2017,Grundy-Tennessee,2017-Grundy-Tennessee,1
176322,2018,Grundy-Tennessee,2018-Grundy-Tennessee,1
176912,2006,Jackson-North Carolina,2006-Jackson-North Carolina,0
176891,2007,Jackson-North Carolina,2007-Jackson-North Carolina,0
176885,2008,Jackson-North Carolina,2008-Jackson-North Carolina,0
176881,2009,Jackson-North Carolina,2009-Jackson-North Carolina,0
176880,2010,Jackson-North Carolina,2010-Jackson-North Carolina,0
176893,2011,Jackson-North Carolina,2011-Jackson-North Carolina,0
176878,2012,Jackson-North Carolina,2012-Jackson-North Carolina,0
176909,2013,Jackson-North Carolina,2013-Jackson-North Carolina,1
176903,2014,Jackson-North Carolina,2014-Jackson-North Carolina,1
176872,2015,Jackson-North Carolina,2015-Jackson-North Carolina,1
176879,2016,Jackson-North Carolina,2016-Jackson-North Carolina,1
177163,2017,Jackson-North Carolina,2017-Jackson-North Carolina,1
176873,2018,Jackson-North Carolina,2018-Jackson-North Carolina,1
177463,2006,Stanly-North Carolina,2006-Stanly-North Carolina,0
177442,2007,Stanly-North Carolina,2007-Stanly-North Carolina,0
177436,2008,Stanly-North Carolina,2008-Stanly-North Carolina,0
177432,2009,Stanly-North Carolina,2009-Stanly-North Carolina,0
177431,2010,Stanly-North Carolina,2010-Stanly-North Carolina,0
177444,2011,Stanly-North Carolina,2011-Stanly-North Carolina,0
177429,2012,Stanly-North Carolina,2012-Stanly-North Carolina,0
177460,2013,Stanly-North Carolina,2013-Stanly-North Carolina,0
177454,2014,Stanly-North Carolina,2014-Stanly-North Carolina,1
177423,2015,Stanly-North Carolina,2015-Stanly-North Carolina,1
177430,2016,Stanly-North Carolina,2016-Stanly-North Carolina,1
177714,2017,Stanly-North Carolina,2017-Stanly-North Carolina,1
177424,2018,Stanly-North Carolina,2018-Stanly-North Carolina,1
178014,2006,Wayne-Tennessee,2006-Wayne-Tennessee,0
177993,2007,Wayne-Tennessee,2007-Wayne-Tennessee,0
177987,2008,Wayne-Tennessee,2008-Wayne-Tennessee,0
177983,2009,Wayne-Tennessee,2009-Wayne-Tennessee,0
177982,2010,Wayne-Tennessee,2010-Wayne-Tennessee,0
177995,2011,Wayne-Tennessee,2011-Wayne-Tennessee,0
177980,2012,Wayne-Tennessee,2012-Wayne-Tennessee,0
178011,2013,Wayne-Tennessee,2013-Wayne-Tennessee,1
178005,2014,Wayne-Tennessee,2014-Wayne-Tennessee,1
177974,2015,Wayne-Tennessee,2015-Wayne-Tennessee,1
177981,2016,Wayne-Tennessee,2016-Wayne-Tennessee,1
178265,2017,Wayne-Tennessee,2017-Wayne-Tennessee,1
177975,2018,Wayne-Tennessee,2018-Wayne-Tennessee,1
178565,2006,Hamilton-Tennessee,2006-Hamilton-Tennessee,0
178544,2007,Hamilton-Tennessee,2007-Hamilton-Tennessee,0
178538,2008,Hamilton-Tennessee,2008-Hamilton-Tennessee,0
178534,2009,Hamilton-Tennessee,2009-Hamilton-Tennessee,0
178533,2010,Hamilton-Tennessee,2010-Hamilton-Tennessee,0
178546,2011,Hamilton-Tennessee,2011-Hamilton-Tennessee,1
178531,2012,Hamilton-Tennessee,2012-Hamilton-Tennessee,1
178562,2013,Hamilton-Tennessee,2013-Hamilton-Tennessee,1
178556,2014,Hamilton-Tennessee,2014-Hamilton-Tennessee,1
178525,2015,Hamilton-Tennessee,2015-Hamilton-Tennessee,1
178532,2016,Hamilton-Tennessee,2016-Hamilton-Tennessee,1
178816,2017,Hamilton-Tennessee,2017-Hamilton-Tennessee,1
178526,2018,Hamilton-Tennessee,2018-Hamilton-Tennessee,1
179116,2006,Lawrence-Tennessee,2006-Lawrence-Tennessee,0
179095,2007,Lawrence-Tennessee,2007-Lawrence-Tennessee,0
179089,2008,Lawrence-Tennessee,2008-Lawrence-Tennessee,0
179085,2009,Lawrence-Tennessee,2009-Lawrence-Tennessee,0
179084,2010,Lawrence-Tennessee,2010-Lawrence-Tennessee,0
179097,2011,Lawrence-Tennessee,2011-Lawrence-Tennessee,0
179082,2012,Lawrence-Tennessee,2012-Lawrence-Tennessee,1
179113,2013,Lawrence-Tennessee,2013-Lawrence-Tennessee,1
179107,2014,Lawrence-Tennessee,2014-Lawrence-Tennessee,1
179076,2015,Lawrence-Tennessee,2015-Lawrence-Tennessee,1
179083,2016,Lawrence-Tennessee,2016-Lawrence-Tennessee,1
179367,2017,Lawrence-Tennessee,2017-Lawrence-Tennessee,1
179077,2018,Lawrence-Tennessee,2018-Lawrence-Tennessee,1
179667,2006,Giles-Tennessee,2006-Giles-Tennessee,0
179646,2007,Giles-Tennessee,2007-Giles-Tennessee,0
179640,2008,Giles-Tennessee,2008-Giles-Tennessee,0
179636,2009,Giles-Tennessee,2009-Giles-Tennessee,0
179635,2010,Giles-Tennessee,2010-Giles-Tennessee,0
179648,2011,Giles-Tennessee,2011-Giles-Tennessee,0
179633,2012,Giles-Tennessee,2012-Giles-Tennessee,0
179664,2013,Giles-Tennessee,2013-Giles-Tennessee,0
179658,2014,Giles-Tennessee,2014-Giles-Tennessee,1
179627,2015,Giles-Tennessee,2015-Giles-Tennessee,1
179634,2016,Giles-Tennessee,2016-Giles-Tennessee,1
179918,2017,Giles-Tennessee,2017-Giles-Tennessee,1
179628,2018,Giles-Tennessee,2018-Giles-Tennessee,1
180218,2006,Transylvania-North Carolina,2006-Transylvania-North Carolina,0
180197,2007,Transylvania-North Carolina,2007-Transylvania-North Carolina,0
180191,2008,Transylvania-North Carolina,2008-Transylvania-North Carolina,0
180187,2009,Transylvania-North Carolina,2009-Transylvania-North Carolina,0
180186,2010,Transylvania-North Carolina,2010-Transylvania-North Carolina,1
180199,2011,Transylvania-North Carolina,2011-Transylvania-North Carolina,1
180184,2012,Transylvania-North Carolina,2012-Transylvania-North Carolina,1
180215,2013,Transylvania-North Carolina,2013-Transylvania-North Carolina,1
180209,2014,Transylvania-North Carolina,2014-Transylvania-North Carolina,1
180178,2015,Transylvania-North Carolina,2015-Transylvania-North Carolina,1
180185,2016,Transylvania-North Carolina,2016-Transylvania-North Carolina,1
180469,2017,Transylvania-North Carolina,2017-Transylvania-North Carolina,1
180179,2018,Transylvania-North Carolina,2018-Transylvania-North Carolina,1
180769,2006,Franklin-Tennessee,2006-Franklin-Tennessee,0
180748,2007,Franklin-Tennessee,2007-Franklin-Tennessee,0
180742,2008,Franklin-Tennessee,2008-Franklin-Tennessee,0
180738,2009,Franklin-Tennessee,2009-Franklin-Tennessee,0
180737,2010,Franklin-Tennessee,2010-Franklin-Tennessee,0
180750,2011,Franklin-Tennessee,2011-Franklin-Tennessee,1
180735,2012,Franklin-Tennessee,2012-Franklin-Tennessee,1
180766,2013,Franklin-Tennessee,2013-Franklin-Tennessee,1
180760,2014,Franklin-Tennessee,2014-Franklin-Tennessee,1
180729,2015,Franklin-Tennessee,2015-Franklin-Tennessee,1
180736,2016,Franklin-Tennessee,2016-Franklin-Tennessee,1
181020,2017,Franklin-Tennessee,2017-Franklin-Tennessee,1
180730,2018,Franklin-Tennessee,2018-Franklin-Tennessee,1
181320,2006,Marion-Tennessee,2006-Marion-Tennessee,0
181299,2007,Marion-Tennessee,2007-Marion-Tennessee,0
181293,2008,Marion-Tennessee,2008-Marion-Tennessee,0
181289,2009,Marion-Tennessee,2009-Marion-Tennessee,0
181288,2010,Marion-Tennessee,2010-Marion-Tennessee,0
181301,2011,Marion-Tennessee,2011-Marion-Tennessee,0
181286,2012,Marion-Tennessee,2012-Marion-Tennessee,1
181317,2013,Marion-Tennessee,2013-Marion-Tennessee,1
181311,2014,Marion-Tennessee,2014-Marion-Tennessee,1
181280,2015,Marion-Tennessee,2015-Marion-Tennessee,1
181287,2016,Marion-Tennessee,2016-Marion-Tennessee,1
181571,2017,Marion-Tennessee,2017-Marion-Tennessee,1
181281,2018,Marion-Tennessee,2018-Marion-Tennessee,1
181871,2006,Cherokee-North Carolina,2006-Cherokee-North Carolina,0
181850,2007,Cherokee-North Carolina,2007-Cherokee-North Carolina,0
181844,2008,Cherokee-North Carolina,2008-Cherokee-North Carolina,0
181840,2009,Cherokee-North Carolina,2009-Cherokee-North Carolina,0
181839,2010,Cherokee-North Carolina,2010-Cherokee-North Carolina,0
181852,2011,Cherokee-North Carolina,2011-Cherokee-North Carolina,0
181837,2012,Cherokee-North Carolina,2012-Cherokee-North Carolina,0
181868,2013,Cherokee-North Carolina,2013-Cherokee-North Carolina,1
181862,2014,Cherokee-North Carolina,2014-Cherokee-North Carolina,1
181831,2015,Cherokee-North Carolina,2015-Cherokee-North Carolina,1
181838,2016,Cherokee-North Carolina,2016-Cherokee-North Carolina,1
182122,2017,Cherokee-North Carolina,2017-Cherokee-North Carolina,1
181832,2018,Cherokee-North Carolina,2018-Cherokee-North Carolina,1
182422,2006,Polk-Tennessee,2006-Polk-Tennessee,0
182401,2007,Polk-Tennessee,2007-Polk-Tennessee,0
182395,2008,Polk-Tennessee,2008-Polk-Tennessee,0
182391,2009,Polk-Tennessee,2009-Polk-Tennessee,0
182390,2010,Polk-Tennessee,2010-Polk-Tennessee,0
182403,2011,Polk-Tennessee,2011-Polk-Tennessee,0
182388,2012,Polk-Tennessee,2012-Polk-Tennessee,0
182419,2013,Polk-Tennessee,2013-Polk-Tennessee,1
182413,2014,Polk-Tennessee,2014-Polk-Tennessee,1
182382,2015,Polk-Tennessee,2015-Polk-Tennessee,1
182389,2016,Polk-Tennessee,2016-Polk-Tennessee,1
182673,2017,Polk-Tennessee,2017-Polk-Tennessee,1
182383,2018,Polk-Tennessee,2018-Polk-Tennessee,1
182973,2006,Collingsworth-Texas,2006-Collingsworth-Texas,0
182952,2007,Collingsworth-Texas,2007-Collingsworth-Texas,0
182946,2008,Collingsworth-Texas,2008-Collingsworth-Texas,0
182942,2009,Collingsworth-Texas,2009-Collingsworth-Texas,0
182941,2010,Collingsworth-Texas,2010-Collingsworth-Texas,0
182954,2011,Collingsworth-Texas,2011-Collingsworth-Texas,0
182939,2012,Collingsworth-Texas,2012-Collingsworth-Texas,0
182970,2013,Collingsworth-Texas,2013-Collingsworth-Texas,0
182964,2014,Collingsworth-Texas,2014-Collingsworth-Texas,0
182933,2015,Collingsworth-Texas,2015-Collingsworth-Texas,0
182940,2016,Collingsworth-Texas,2016-Collingsworth-Texas,1
183224,2017,Collingsworth-Texas,2017-Collingsworth-Texas,1
182934,2018,Collingsworth-Texas,2018-Collingsworth-Texas,1
183524,2006,Pickens-South Carolina,2006-Pickens-South Carolina,0
183503,2007,Pickens-South Carolina,2007-Pickens-South Carolina,0
183497,2008,Pickens-South Carolina,2008-Pickens-South Carolina,0
183493,2009,Pickens-South Carolina,2009-Pickens-South Carolina,0
183492,2010,Pickens-South Carolina,2010-Pickens-South Carolina,0
183505,2011,Pickens-South Carolina,2011-Pickens-South Carolina,0
183490,2012,Pickens-South Carolina,2012-Pickens-South Carolina,1
183521,2013,Pickens-South Carolina,2013-Pickens-South Carolina,1
183515,2014,Pickens-South Carolina,2014-Pickens-South Carolina,1
183484,2015,Pickens-South Carolina,2015-Pickens-South Carolina,1
183491,2016,Pickens-South Carolina,2016-Pickens-South Carolina,1
183775,2017,Pickens-South Carolina,2017-Pickens-South Carolina,1
183485,2018,Pickens-South Carolina,2018-Pickens-South Carolina,1
184075,2006,Oconee-South Carolina,2006-Oconee-South Carolina,0
184054,2007,Oconee-South Carolina,2007-Oconee-South Carolina,0
184048,2008,Oconee-South Carolina,2008-Oconee-South Carolina,0
184044,2009,Oconee-South Carolina,2009-Oconee-South Carolina,0
184043,2010,Oconee-South Carolina,2010-Oconee-South Carolina,0
184056,2011,Oconee-South Carolina,2011-Oconee-South Carolina,0
184041,2012,Oconee-South Carolina,2012-Oconee-South Carolina,0
184072,2013,Oconee-South Carolina,2013-Oconee-South Carolina,1
184066,2014,Oconee-South Carolina,2014-Oconee-South Carolina,1
184035,2015,Oconee-South Carolina,2015-Oconee-South Carolina,1
184042,2016,Oconee-South Carolina,2016-Oconee-South Carolina,1
184326,2017,Oconee-South Carolina,2017-Oconee-South Carolina,1
184036,2018,Oconee-South Carolina,2018-Oconee-South Carolina,1
184626,2006,Lauderdale-Alabama,2006-Lauderdale-Alabama,0
184605,2007,Lauderdale-Alabama,2007-Lauderdale-Alabama,0
184599,2008,Lauderdale-Alabama,2008-Lauderdale-Alabama,0
184595,2009,Lauderdale-Alabama,2009-Lauderdale-Alabama,0
184594,2010,Lauderdale-Alabama,2010-Lauderdale-Alabama,0
184607,2011,Lauderdale-Alabama,2011-Lauderdale-Alabama,1
184592,2012,Lauderdale-Alabama,2012-Lauderdale-Alabama,1
184623,2013,Lauderdale-Alabama,2013-Lauderdale-Alabama,1
184617,2014,Lauderdale-Alabama,2014-Lauderdale-Alabama,1
184586,2015,Lauderdale-Alabama,2015-Lauderdale-Alabama,1
184593,2016,Lauderdale-Alabama,2016-Lauderdale-Alabama,1
184877,2017,Lauderdale-Alabama,2017-Lauderdale-Alabama,1
184587,2018,Lauderdale-Alabama,2018-Lauderdale-Alabama,1
185177,2006,Limestone-Alabama,2006-Limestone-Alabama,0
185156,2007,Limestone-Alabama,2007-Limestone-Alabama,0
185150,2008,Limestone-Alabama,2008-Limestone-Alabama,0
185146,2009,Limestone-Alabama,2009-Limestone-Alabama,0
185145,2010,Limestone-Alabama,2010-Limestone-Alabama,0
185158,2011,Limestone-Alabama,2011-Limestone-Alabama,0
185143,2012,Limestone-Alabama,2012-Limestone-Alabama,0
185174,2013,Limestone-Alabama,2013-Limestone-Alabama,0
185168,2014,Limestone-Alabama,2014-Limestone-Alabama,1
185137,2015,Limestone-Alabama,2015-Limestone-Alabama,1
185144,2016,Limestone-Alabama,2016-Limestone-Alabama,1
185428,2017,Limestone-Alabama,2017-Limestone-Alabama,1
185138,2018,Limestone-Alabama,2018-Limestone-Alabama,1
185728,2006,Rabun-Georgia,2006-Rabun-Georgia,0
185707,2007,Rabun-Georgia,2007-Rabun-Georgia,0
185701,2008,Rabun-Georgia,2008-Rabun-Georgia,0
185697,2009,Rabun-Georgia,2009-Rabun-Georgia,0
185696,2010,Rabun-Georgia,2010-Rabun-Georgia,0
185709,2011,Rabun-Georgia,2011-Rabun-Georgia,0
185694,2012,Rabun-Georgia,2012-Rabun-Georgia,0
185725,2013,Rabun-Georgia,2013-Rabun-Georgia,1
185719,2014,Rabun-Georgia,2014-Rabun-Georgia,1
185688,2015,Rabun-Georgia,2015-Rabun-Georgia,1
185695,2016,Rabun-Georgia,2016-Rabun-Georgia,1
185979,2017,Rabun-Georgia,2017-Rabun-Georgia,1
185689,2018,Rabun-Georgia,2018-Rabun-Georgia,1
186279,2006,Jackson-Alabama,2006-Jackson-Alabama,0
186258,2007,Jackson-Alabama,2007-Jackson-Alabama,0
186252,2008,Jackson-Alabama,2008-Jackson-Alabama,0
186248,2009,Jackson-Alabama,2009-Jackson-Alabama,0
186247,2010,Jackson-Alabama,2010-Jackson-Alabama,0
186260,2011,Jackson-Alabama,2011-Jackson-Alabama,1
186245,2012,Jackson-Alabama,2012-Jackson-Alabama,1
186276,2013,Jackson-Alabama,2013-Jackson-Alabama,1
186270,2014,Jackson-Alabama,2014-Jackson-Alabama,1
186239,2015,Jackson-Alabama,2015-Jackson-Alabama,1
186246,2016,Jackson-Alabama,2016-Jackson-Alabama,1
186530,2017,Jackson-Alabama,2017-Jackson-Alabama,1
186240,2018,Jackson-Alabama,2018-Jackson-Alabama,1
186830,2006,Dade-Georgia,2006-Dade-Georgia,0
186809,2007,Dade-Georgia,2007-Dade-Georgia,0
186803,2008,Dade-Georgia,2008-Dade-Georgia,0
186799,2009,Dade-Georgia,2009-Dade-Georgia,0
186798,2010,Dade-Georgia,2010-Dade-Georgia,0
186811,2011,Dade-Georgia,2011-Dade-Georgia,0
186796,2012,Dade-Georgia,2012-Dade-Georgia,1
186827,2013,Dade-Georgia,2013-Dade-Georgia,1
186821,2014,Dade-Georgia,2014-Dade-Georgia,1
186790,2015,Dade-Georgia,2015-Dade-Georgia,1
186797,2016,Dade-Georgia,2016-Dade-Georgia,1
187081,2017,Dade-Georgia,2017-Dade-Georgia,1
186791,2018,Dade-Georgia,2018-Dade-Georgia,1
187381,2006,Walker-Georgia,2006-Walker-Georgia,0
187360,2007,Walker-Georgia,2007-Walker-Georgia,0
187354,2008,Walker-Georgia,2008-Walker-Georgia,0
187350,2009,Walker-Georgia,2009-Walker-Georgia,0
187349,2010,Walker-Georgia,2010-Walker-Georgia,0
187362,2011,Walker-Georgia,2011-Walker-Georgia,0
187347,2012,Walker-Georgia,2012-Walker-Georgia,1
187378,2013,Walker-Georgia,2013-Walker-Georgia,1
187372,2014,Walker-Georgia,2014-Walker-Georgia,1
187341,2015,Walker-Georgia,2015-Walker-Georgia,1
187348,2016,Walker-Georgia,2016-Walker-Georgia,1
187632,2017,Walker-Georgia,2017-Walker-Georgia,1
187342,2018,Walker-Georgia,2018-Walker-Georgia,1
187932,2006,Colbert-Alabama,2006-Colbert-Alabama,0
187911,2007,Colbert-Alabama,2007-Colbert-Alabama,0
187905,2008,Colbert-Alabama,2008-Colbert-Alabama,0
187901,2009,Colbert-Alabama,2009-Colbert-Alabama,0
187900,2010,Colbert-Alabama,2010-Colbert-Alabama,0
187913,2011,Colbert-Alabama,2011-Colbert-Alabama,0
187898,2012,Colbert-Alabama,2012-Colbert-Alabama,0
187929,2013,Colbert-Alabama,2013-Colbert-Alabama,0
187923,2014,Colbert-Alabama,2014-Colbert-Alabama,1
187892,2015,Colbert-Alabama,2015-Colbert-Alabama,1
187899,2016,Colbert-Alabama,2016-Colbert-Alabama,1
188183,2017,Colbert-Alabama,2017-Colbert-Alabama,1
187893,2018,Colbert-Alabama,2018-Colbert-Alabama,1
188483,2006,DeKalb-Alabama,2006-DeKalb-Alabama,0
188462,2007,DeKalb-Alabama,2007-DeKalb-Alabama,0
188456,2008,DeKalb-Alabama,2008-DeKalb-Alabama,0
188452,2009,DeKalb-Alabama,2009-DeKalb-Alabama,0
188451,2010,DeKalb-Alabama,2010-DeKalb-Alabama,0
188464,2011,DeKalb-Alabama,2011-DeKalb-Alabama,0
188449,2012,DeKalb-Alabama,2012-DeKalb-Alabama,0
188480,2013,DeKalb-Alabama,2013-DeKalb-Alabama,0
188474,2014,DeKalb-Alabama,2014-DeKalb-Alabama,0
188443,2015,DeKalb-Alabama,2015-DeKalb-Alabama,1
188450,2016,DeKalb-Alabama,2016-DeKalb-Alabama,1
188734,2017,DeKalb-Alabama,2017-DeKalb-Alabama,1
188444,2018,DeKalb-Alabama,2018-DeKalb-Alabama,1
189034,2006,Gilmer-Georgia,2006-Gilmer-Georgia,0
189013,2007,Gilmer-Georgia,2007-Gilmer-Georgia,0
189007,2008,Gilmer-Georgia,2008-Gilmer-Georgia,0
189003,2009,Gilmer-Georgia,2009-Gilmer-Georgia,0
189002,2010,Gilmer-Georgia,2010-Gilmer-Georgia,0
189015,2011,Gilmer-Georgia,2011-Gilmer-Georgia,0
189000,2012,Gilmer-Georgia,2012-Gilmer-Georgia,1
189031,2013,Gilmer-Georgia,2013-Gilmer-Georgia,1
189025,2014,Gilmer-Georgia,2014-Gilmer-Georgia,1
188994,2015,Gilmer-Georgia,2015-Gilmer-Georgia,1
189001,2016,Gilmer-Georgia,2016-Gilmer-Georgia,1
189285,2017,Gilmer-Georgia,2017-Gilmer-Georgia,1
188995,2018,Gilmer-Georgia,2018-Gilmer-Georgia,1
189585,2006,Lawrence-Alabama,2006-Lawrence-Alabama,0
189564,2007,Lawrence-Alabama,2007-Lawrence-Alabama,0
189558,2008,Lawrence-Alabama,2008-Lawrence-Alabama,0
189554,2009,Lawrence-Alabama,2009-Lawrence-Alabama,0
189553,2010,Lawrence-Alabama,2010-Lawrence-Alabama,0
189566,2011,Lawrence-Alabama,2011-Lawrence-Alabama,0
189551,2012,Lawrence-Alabama,2012-Lawrence-Alabama,0
189582,2013,Lawrence-Alabama,2013-Lawrence-Alabama,1
189576,2014,Lawrence-Alabama,2014-Lawrence-Alabama,1
189545,2015,Lawrence-Alabama,2015-Lawrence-Alabama,1
189552,2016,Lawrence-Alabama,2016-Lawrence-Alabama,1
189836,2017,Lawrence-Alabama,2017-Lawrence-Alabama,1
189546,2018,Lawrence-Alabama,2018-Lawrence-Alabama,1
190136,2006,Garland-Arkansas,2006-Garland-Arkansas,0
190115,2007,Garland-Arkansas,2007-Garland-Arkansas,0
190109,2008,Garland-Arkansas,2008-Garland-Arkansas,0
190105,2009,Garland-Arkansas,2009-Garland-Arkansas,0
190104,2010,Garland-Arkansas,2010-Garland-Arkansas,0
190117,2011,Garland-Arkansas,2011-Garland-Arkansas,0
190102,2012,Garland-Arkansas,2012-Garland-Arkansas,0
190133,2013,Garland-Arkansas,2013-Garland-Arkansas,0
190127,2014,Garland-Arkansas,2014-Garland-Arkansas,1
