"","d","theta","rho","offsets","logsdcounty","logsdyears","gridlikelihood2"
"4452",160,1.75,0,0.01,0,-1,1345.58153916621
"4453",10,2,0,0.01,0,-1,1345.58153916621
"4454",35,2,0,0.01,0,-1,1345.58153916621
"4455",60,2,0,0.01,0,-1,1345.58153916621
"4456",85,2,0,0.01,0,-1,1345.58153916621
"4457",110,2,0,0.01,0,-1,1345.58153916621
"4458",135,2,0,0.01,0,-1,1345.58153916621
"4459",160,2,0,0.01,0,-1,1345.58153916621
"4460",10,2.25,0,0.01,0,-1,1345.58153916621
"4461",35,2.25,0,0.01,0,-1,1345.58153916621
"4462",60,2.25,0,0.01,0,-1,1345.58153916621
"4463",85,2.25,0,0.01,0,-1,1345.58153916621
"4464",110,2.25,0,0.01,0,-1,1345.58153916621
"4465",135,2.25,0,0.01,0,-1,1345.58153916621
"4466",160,2.25,0,0.01,0,-1,1345.58153916621
"4467",10,2.5,0,0.01,0,-1,1345.58153916621
"4468",35,2.5,0,0.01,0,-1,1345.58153916621
"4469",60,2.5,0,0.01,0,-1,1345.58153916621
"4470",85,2.5,0,0.01,0,-1,1345.58153916621
"4471",110,2.5,0,0.01,0,-1,1345.58153916621
"4472",135,2.5,0,0.01,0,-1,1345.58153916621
"4473",160,2.5,0,0.01,0,-1,1345.58153916621
"4474",10,0.5,0.25,0.01,0,-1,1345.21248484265
"4475",35,0.5,0.25,0.01,0,-1,1345.21361257472
"4476",60,0.5,0.25,0.01,0,-1,1345.21361257893
"4477",85,0.5,0.25,0.01,0,-1,1345.21361257893
"4478",110,0.5,0.25,0.01,0,-1,1345.21361257893
"4479",135,0.5,0.25,0.01,0,-1,1345.21361257893
"4480",160,0.5,0.25,0.01,0,-1,1345.21361257893
"4481",10,0.75,0.25,0.01,0,-1,1345.21358528609
"4482",35,0.75,0.25,0.01,0,-1,1345.21361257893
"4483",60,0.75,0.25,0.01,0,-1,1345.21361257893
"4484",85,0.75,0.25,0.01,0,-1,1345.21361257893
"4485",110,0.75,0.25,0.01,0,-1,1345.21361257893
"4486",135,0.75,0.25,0.01,0,-1,1345.21361257893
"4487",160,0.75,0.25,0.01,0,-1,1345.21361257893
"4488",10,1,0.25,0.01,0,-1,1345.21361198011
"4489",35,1,0.25,0.01,0,-1,1345.21361257893
"4490",60,1,0.25,0.01,0,-1,1345.21361257893
"4491",85,1,0.25,0.01,0,-1,1345.21361257893
"4492",110,1,0.25,0.01,0,-1,1345.21361257893
"4493",135,1,0.25,0.01,0,-1,1345.21361257893
"4494",160,1,0.25,0.01,0,-1,1345.21361257893
"4495",10,1.25,0.25,0.01,0,-1,1345.2136125664
"4496",35,1.25,0.25,0.01,0,-1,1345.21361257893
"4497",60,1.25,0.25,0.01,0,-1,1345.21361257893
"4498",85,1.25,0.25,0.01,0,-1,1345.21361257893
"4499",110,1.25,0.25,0.01,0,-1,1345.21361257893
"4500",135,1.25,0.25,0.01,0,-1,1345.21361257893
"4501",160,1.25,0.25,0.01,0,-1,1345.21361257893
"4502",10,1.5,0.25,0.01,0,-1,1345.21361257867
"4503",35,1.5,0.25,0.01,0,-1,1345.21361257893
"4504",60,1.5,0.25,0.01,0,-1,1345.21361257893
"4505",85,1.5,0.25,0.01,0,-1,1345.21361257893
"4506",110,1.5,0.25,0.01,0,-1,1345.21361257893
"4507",135,1.5,0.25,0.01,0,-1,1345.21361257893
"4508",160,1.5,0.25,0.01,0,-1,1345.21361257893
"4509",10,1.75,0.25,0.01,0,-1,1345.21361257893
"4510",35,1.75,0.25,0.01,0,-1,1345.21361257893
"4511",60,1.75,0.25,0.01,0,-1,1345.21361257893
"4512",85,1.75,0.25,0.01,0,-1,1345.21361257893
"4513",110,1.75,0.25,0.01,0,-1,1345.21361257893
"4514",135,1.75,0.25,0.01,0,-1,1345.21361257893
"4515",160,1.75,0.25,0.01,0,-1,1345.21361257893
"4516",10,2,0.25,0.01,0,-1,1345.21361257893
"4517",35,2,0.25,0.01,0,-1,1345.21361257893
"4518",60,2,0.25,0.01,0,-1,1345.21361257893
"4519",85,2,0.25,0.01,0,-1,1345.21361257893
"4520",110,2,0.25,0.01,0,-1,1345.21361257893
"4521",135,2,0.25,0.01,0,-1,1345.21361257893
"4522",160,2,0.25,0.01,0,-1,1345.21361257893
"4523",10,2.25,0.25,0.01,0,-1,1345.21361257893
"4524",35,2.25,0.25,0.01,0,-1,1345.21361257893
"4525",60,2.25,0.25,0.01,0,-1,1345.21361257893
"4526",85,2.25,0.25,0.01,0,-1,1345.21361257893
"4527",110,2.25,0.25,0.01,0,-1,1345.21361257893
"4528",135,2.25,0.25,0.01,0,-1,1345.21361257893
"4529",160,2.25,0.25,0.01,0,-1,1345.21361257893
"4530",10,2.5,0.25,0.01,0,-1,1345.21361257893
"4531",35,2.5,0.25,0.01,0,-1,1345.21361257893
"4532",60,2.5,0.25,0.01,0,-1,1345.21361257893
"4533",85,2.5,0.25,0.01,0,-1,1345.21361257893
"4534",110,2.5,0.25,0.01,0,-1,1345.21361257893
"4535",135,2.5,0.25,0.01,0,-1,1345.21361257893
"4536",160,2.5,0.25,0.01,0,-1,1345.21361257893
"4537",10,0.5,0.5,0.01,0,-1,1344.86367405867
"4538",35,0.5,0.5,0.01,0,-1,1344.86466154871
"4539",60,0.5,0.5,0.01,0,-1,1344.8646615524
"4540",85,0.5,0.5,0.01,0,-1,1344.8646615524
"4541",110,0.5,0.5,0.01,0,-1,1344.8646615524
"4542",135,0.5,0.5,0.01,0,-1,1344.8646615524
"4543",160,0.5,0.5,0.01,0,-1,1344.8646615524
"4544",10,0.75,0.5,0.01,0,-1,1344.86463764943
"4545",35,0.75,0.5,0.01,0,-1,1344.8646615524
"4546",60,0.75,0.5,0.01,0,-1,1344.8646615524
"4547",85,0.75,0.5,0.01,0,-1,1344.8646615524
"4548",110,0.75,0.5,0.01,0,-1,1344.8646615524
"4549",135,0.75,0.5,0.01,0,-1,1344.8646615524
"4550",160,0.75,0.5,0.01,0,-1,1344.8646615524
"4551",10,1,0.5,0.01,0,-1,1344.86466102785
"4552",35,1,0.5,0.01,0,-1,1344.8646615524
"4553",60,1,0.5,0.01,0,-1,1344.8646615524
"4554",85,1,0.5,0.01,0,-1,1344.8646615524
"4555",110,1,0.5,0.01,0,-1,1344.8646615524
"4556",135,1,0.5,0.01,0,-1,1344.8646615524
"4557",160,1,0.5,0.01,0,-1,1344.8646615524
"4558",10,1.25,0.5,0.01,0,-1,1344.86466154142
"4559",35,1.25,0.5,0.01,0,-1,1344.8646615524
"4560",60,1.25,0.5,0.01,0,-1,1344.8646615524
"4561",85,1.25,0.5,0.01,0,-1,1344.8646615524
"4562",110,1.25,0.5,0.01,0,-1,1344.8646615524
"4563",135,1.25,0.5,0.01,0,-1,1344.8646615524
"4564",160,1.25,0.5,0.01,0,-1,1344.8646615524
"4565",10,1.5,0.5,0.01,0,-1,1344.86466155217
"4566",35,1.5,0.5,0.01,0,-1,1344.8646615524
"4567",60,1.5,0.5,0.01,0,-1,1344.8646615524
"4568",85,1.5,0.5,0.01,0,-1,1344.8646615524
"4569",110,1.5,0.5,0.01,0,-1,1344.8646615524
"4570",135,1.5,0.5,0.01,0,-1,1344.8646615524
"4571",160,1.5,0.5,0.01,0,-1,1344.8646615524
"4572",10,1.75,0.5,0.01,0,-1,1344.86466155239
"4573",35,1.75,0.5,0.01,0,-1,1344.8646615524
"4574",60,1.75,0.5,0.01,0,-1,1344.8646615524
"4575",85,1.75,0.5,0.01,0,-1,1344.8646615524
"4576",110,1.75,0.5,0.01,0,-1,1344.8646615524
"4577",135,1.75,0.5,0.01,0,-1,1344.8646615524
"4578",160,1.75,0.5,0.01,0,-1,1344.8646615524
"4579",10,2,0.5,0.01,0,-1,1344.8646615524
"4580",35,2,0.5,0.01,0,-1,1344.8646615524
"4581",60,2,0.5,0.01,0,-1,1344.8646615524
"4582",85,2,0.5,0.01,0,-1,1344.8646615524
"4583",110,2,0.5,0.01,0,-1,1344.8646615524
"4584",135,2,0.5,0.01,0,-1,1344.8646615524
"4585",160,2,0.5,0.01,0,-1,1344.8646615524
"4586",10,2.25,0.5,0.01,0,-1,1344.8646615524
"4587",35,2.25,0.5,0.01,0,-1,1344.8646615524
"4588",60,2.25,0.5,0.01,0,-1,1344.8646615524
"4589",85,2.25,0.5,0.01,0,-1,1344.8646615524
"4590",110,2.25,0.5,0.01,0,-1,1344.8646615524
"4591",135,2.25,0.5,0.01,0,-1,1344.8646615524
"4592",160,2.25,0.5,0.01,0,-1,1344.8646615524
"4593",10,2.5,0.5,0.01,0,-1,1344.8646615524
"4594",35,2.5,0.5,0.01,0,-1,1344.8646615524
"4595",60,2.5,0.5,0.01,0,-1,1344.8646615524
"4596",85,2.5,0.5,0.01,0,-1,1344.8646615524
"4597",110,2.5,0.5,0.01,0,-1,1344.8646615524
"4598",135,2.5,0.5,0.01,0,-1,1344.8646615524
"4599",160,2.5,0.5,0.01,0,-1,1344.8646615524
"4600",10,0.5,0.75,0.01,0,-1,1344.54317401931
"4601",35,0.5,0.75,0.01,0,-1,1344.54402566365
"4602",60,0.5,0.75,0.01,0,-1,1344.54402566684
"4603",85,0.5,0.75,0.01,0,-1,1344.54402566684
"4604",110,0.5,0.75,0.01,0,-1,1344.54402566684
"4605",135,0.5,0.75,0.01,0,-1,1344.54402566684
"4606",160,0.5,0.75,0.01,0,-1,1344.54402566684
"4607",10,0.75,0.75,0.01,0,-1,1344.54400504854
"4608",35,0.75,0.75,0.01,0,-1,1344.54402566684
"4609",60,0.75,0.75,0.01,0,-1,1344.54402566684
"4610",85,0.75,0.75,0.01,0,-1,1344.54402566684
"4611",110,0.75,0.75,0.01,0,-1,1344.54402566684
"4612",135,0.75,0.75,0.01,0,-1,1344.54402566684
"4613",160,0.75,0.75,0.01,0,-1,1344.54402566684
"4614",10,1,0.75,0.01,0,-1,1344.54402521427
"4615",35,1,0.75,0.01,0,-1,1344.54402566684
"4616",60,1,0.75,0.01,0,-1,1344.54402566684
"4617",85,1,0.75,0.01,0,-1,1344.54402566684
"4618",110,1,0.75,0.01,0,-1,1344.54402566684
"4619",135,1,0.75,0.01,0,-1,1344.54402566684
"4620",160,1,0.75,0.01,0,-1,1344.54402566684
"4621",10,1.25,0.75,0.01,0,-1,1344.54402565735
"4622",35,1.25,0.75,0.01,0,-1,1344.54402566684
"4623",60,1.25,0.75,0.01,0,-1,1344.54402566684
"4624",85,1.25,0.75,0.01,0,-1,1344.54402566684
"4625",110,1.25,0.75,0.01,0,-1,1344.54402566684
"4626",135,1.25,0.75,0.01,0,-1,1344.54402566684
"4627",160,1.25,0.75,0.01,0,-1,1344.54402566684
"4628",10,1.5,0.75,0.01,0,-1,1344.54402566663
"4629",35,1.5,0.75,0.01,0,-1,1344.54402566684
"4630",60,1.5,0.75,0.01,0,-1,1344.54402566684
"4631",85,1.5,0.75,0.01,0,-1,1344.54402566684
"4632",110,1.5,0.75,0.01,0,-1,1344.54402566684
"4633",135,1.5,0.75,0.01,0,-1,1344.54402566684
"4634",160,1.5,0.75,0.01,0,-1,1344.54402566684
"4635",10,1.75,0.75,0.01,0,-1,1344.54402566683
"4636",35,1.75,0.75,0.01,0,-1,1344.54402566684
"4637",60,1.75,0.75,0.01,0,-1,1344.54402566684
"4638",85,1.75,0.75,0.01,0,-1,1344.54402566684
"4639",110,1.75,0.75,0.01,0,-1,1344.54402566684
"4640",135,1.75,0.75,0.01,0,-1,1344.54402566684
"4641",160,1.75,0.75,0.01,0,-1,1344.54402566684
"4642",10,2,0.75,0.01,0,-1,1344.54402566684
"4643",35,2,0.75,0.01,0,-1,1344.54402566684
"4644",60,2,0.75,0.01,0,-1,1344.54402566684
"4645",85,2,0.75,0.01,0,-1,1344.54402566684
"4646",110,2,0.75,0.01,0,-1,1344.54402566684
"4647",135,2,0.75,0.01,0,-1,1344.54402566684
"4648",160,2,0.75,0.01,0,-1,1344.54402566684
"4649",10,2.25,0.75,0.01,0,-1,1344.54402566684
"4650",35,2.25,0.75,0.01,0,-1,1344.54402566684
"4651",60,2.25,0.75,0.01,0,-1,1344.54402566684
"4652",85,2.25,0.75,0.01,0,-1,1344.54402566684
"4653",110,2.25,0.75,0.01,0,-1,1344.54402566684
"4654",135,2.25,0.75,0.01,0,-1,1344.54402566684
"4655",160,2.25,0.75,0.01,0,-1,1344.54402566684
"4656",10,2.5,0.75,0.01,0,-1,1344.54402566684
"4657",35,2.5,0.75,0.01,0,-1,1344.54402566684
"4658",60,2.5,0.75,0.01,0,-1,1344.54402566684
"4659",85,2.5,0.75,0.01,0,-1,1344.54402566684
"4660",110,2.5,0.75,0.01,0,-1,1344.54402566684
"4661",135,2.5,0.75,0.01,0,-1,1344.54402566684
"4662",160,2.5,0.75,0.01,0,-1,1344.54402566684
"4663",10,0.5,1,0.01,0,-1,1344.25720638867
"4664",35,0.5,1,0.01,0,-1,1344.25793027753
"4665",60,0.5,1,0.01,0,-1,1344.25793028022
"4666",85,0.5,1,0.01,0,-1,1344.25793028022
"4667",110,0.5,1,0.01,0,-1,1344.25793028022
"4668",135,0.5,1,0.01,0,-1,1344.25793028022
"4669",160,0.5,1,0.01,0,-1,1344.25793028022
"4670",10,0.75,1,0.01,0,-1,1344.25791275201
"4671",35,0.75,1,0.01,0,-1,1344.25793028022
"4672",60,0.75,1,0.01,0,-1,1344.25793028022
"4673",85,0.75,1,0.01,0,-1,1344.25793028022
"4674",110,0.75,1,0.01,0,-1,1344.25793028022
"4675",135,0.75,1,0.01,0,-1,1344.25793028022
"4676",160,0.75,1,0.01,0,-1,1344.25793028022
"4677",10,1,1,0.01,0,-1,1344.25792989542
"4678",35,1,1,0.01,0,-1,1344.25793028022
"4679",60,1,1,0.01,0,-1,1344.25793028022
"4680",85,1,1,0.01,0,-1,1344.25793028022
"4681",110,1,1,0.01,0,-1,1344.25793028022
"4682",135,1,1,0.01,0,-1,1344.25793028022
"4683",160,1,1,0.01,0,-1,1344.25793028022
"4684",10,1.25,1,0.01,0,-1,1344.25793027217
"4685",35,1.25,1,0.01,0,-1,1344.25793028022
"4686",60,1.25,1,0.01,0,-1,1344.25793028022
"4687",85,1.25,1,0.01,0,-1,1344.25793028022
"4688",110,1.25,1,0.01,0,-1,1344.25793028022
"4689",135,1.25,1,0.01,0,-1,1344.25793028022
"4690",160,1.25,1,0.01,0,-1,1344.25793028022
"4691",10,1.5,1,0.01,0,-1,1344.25793028007
"4692",35,1.5,1,0.01,0,-1,1344.25793028022
"4693",60,1.5,1,0.01,0,-1,1344.25793028022
"4694",85,1.5,1,0.01,0,-1,1344.25793028022
"4695",110,1.5,1,0.01,0,-1,1344.25793028022
"4696",135,1.5,1,0.01,0,-1,1344.25793028022
"4697",160,1.5,1,0.01,0,-1,1344.25793028022
"4698",10,1.75,1,0.01,0,-1,1344.25793028022
"4699",35,1.75,1,0.01,0,-1,1344.25793028022
"4700",60,1.75,1,0.01,0,-1,1344.25793028022
"4701",85,1.75,1,0.01,0,-1,1344.25793028022
"4702",110,1.75,1,0.01,0,-1,1344.25793028022
"4703",135,1.75,1,0.01,0,-1,1344.25793028022
"4704",160,1.75,1,0.01,0,-1,1344.25793028022
"4705",10,2,1,0.01,0,-1,1344.25793028022
"4706",35,2,1,0.01,0,-1,1344.25793028022
"4707",60,2,1,0.01,0,-1,1344.25793028022
"4708",85,2,1,0.01,0,-1,1344.25793028022
"4709",110,2,1,0.01,0,-1,1344.25793028022
"4710",135,2,1,0.01,0,-1,1344.25793028022
"4711",160,2,1,0.01,0,-1,1344.25793028022
"4712",10,2.25,1,0.01,0,-1,1344.25793028022
"4713",35,2.25,1,0.01,0,-1,1344.25793028022
"4714",60,2.25,1,0.01,0,-1,1344.25793028022
"4715",85,2.25,1,0.01,0,-1,1344.25793028022
"4716",110,2.25,1,0.01,0,-1,1344.25793028022
"4717",135,2.25,1,0.01,0,-1,1344.25793028022
"4718",160,2.25,1,0.01,0,-1,1344.25793028022
"4719",10,2.5,1,0.01,0,-1,1344.25793028022
"4720",35,2.5,1,0.01,0,-1,1344.25793028022
"4721",60,2.5,1,0.01,0,-1,1344.25793028022
"4722",85,2.5,1,0.01,0,-1,1344.25793028022
"4723",110,2.5,1,0.01,0,-1,1344.25793028022
"4724",135,2.5,1,0.01,0,-1,1344.25793028022
"4725",160,2.5,1,0.01,0,-1,1344.25793028022
"4726",10,0.5,0,1.01,0,-1,1367.76260888251
"4727",35,0.5,0,1.01,0,-1,1367.76312564395
"4728",60,0.5,0,1.01,0,-1,1367.76312564588
"4729",85,0.5,0,1.01,0,-1,1367.76312564588
"4730",110,0.5,0,1.01,0,-1,1367.76312564588
"4731",135,0.5,0,1.01,0,-1,1367.76312564588
"4732",160,0.5,0,1.01,0,-1,1367.76312564588
"4733",10,0.75,0,1.01,0,-1,1367.76311313074
"4734",35,0.75,0,1.01,0,-1,1367.76312564588
"4735",60,0.75,0,1.01,0,-1,1367.76312564588
"4736",85,0.75,0,1.01,0,-1,1367.76312564588
"4737",110,0.75,0,1.01,0,-1,1367.76312564588
"4738",135,0.75,0,1.01,0,-1,1367.76312564588
"4739",160,0.75,0,1.01,0,-1,1367.76312564588
"4740",10,1,0,1.01,0,-1,1367.76312537105
"4741",35,1,0,1.01,0,-1,1367.76312564588
"4742",60,1,0,1.01,0,-1,1367.76312564588
"4743",85,1,0,1.01,0,-1,1367.76312564588
"4744",110,1,0,1.01,0,-1,1367.76312564588
"4745",135,1,0,1.01,0,-1,1367.76312564588
"4746",160,1,0,1.01,0,-1,1367.76312564588
"4747",10,1.25,0,1.01,0,-1,1367.76312564012
"4748",35,1.25,0,1.01,0,-1,1367.76312564588
"4749",60,1.25,0,1.01,0,-1,1367.76312564588
"4750",85,1.25,0,1.01,0,-1,1367.76312564588
"4751",110,1.25,0,1.01,0,-1,1367.76312564588
"4752",135,1.25,0,1.01,0,-1,1367.76312564588
"4753",160,1.25,0,1.01,0,-1,1367.76312564588
"4754",10,1.5,0,1.01,0,-1,1367.76312564576
"4755",35,1.5,0,1.01,0,-1,1367.76312564588
"4756",60,1.5,0,1.01,0,-1,1367.76312564588
"4757",85,1.5,0,1.01,0,-1,1367.76312564588
"4758",110,1.5,0,1.01,0,-1,1367.76312564588
"4759",135,1.5,0,1.01,0,-1,1367.76312564588
"4760",160,1.5,0,1.01,0,-1,1367.76312564588
"4761",10,1.75,0,1.01,0,-1,1367.76312564588
"4762",35,1.75,0,1.01,0,-1,1367.76312564588
"4763",60,1.75,0,1.01,0,-1,1367.76312564588
"4764",85,1.75,0,1.01,0,-1,1367.76312564588
"4765",110,1.75,0,1.01,0,-1,1367.76312564588
"4766",135,1.75,0,1.01,0,-1,1367.76312564588
"4767",160,1.75,0,1.01,0,-1,1367.76312564588
"4768",10,2,0,1.01,0,-1,1367.76312564588
"4769",35,2,0,1.01,0,-1,1367.76312564588
"4770",60,2,0,1.01,0,-1,1367.76312564588
"4771",85,2,0,1.01,0,-1,1367.76312564588
"4772",110,2,0,1.01,0,-1,1367.76312564588
"4773",135,2,0,1.01,0,-1,1367.76312564588
"4774",160,2,0,1.01,0,-1,1367.76312564588
"4775",10,2.25,0,1.01,0,-1,1367.76312564588
"4776",35,2.25,0,1.01,0,-1,1367.76312564588
"4777",60,2.25,0,1.01,0,-1,1367.76312564588
"4778",85,2.25,0,1.01,0,-1,1367.76312564588
"4779",110,2.25,0,1.01,0,-1,1367.76312564588
"4780",135,2.25,0,1.01,0,-1,1367.76312564588
"4781",160,2.25,0,1.01,0,-1,1367.76312564588
"4782",10,2.5,0,1.01,0,-1,1367.76312564588
"4783",35,2.5,0,1.01,0,-1,1367.76312564588
"4784",60,2.5,0,1.01,0,-1,1367.76312564588
"4785",85,2.5,0,1.01,0,-1,1367.76312564588
"4786",110,2.5,0,1.01,0,-1,1367.76312564588
"4787",135,2.5,0,1.01,0,-1,1367.76312564588
"4788",160,2.5,0,1.01,0,-1,1367.76312564588
"4789",10,0.5,0.25,1.01,0,-1,1367.51183316435
"4790",35,0.5,0.25,1.01,0,-1,1367.51228863893
"4791",60,0.5,0.25,1.01,0,-1,1367.51228864062
"4792",85,0.5,0.25,1.01,0,-1,1367.51228864062
"4793",110,0.5,0.25,1.01,0,-1,1367.51228864062
"4794",135,0.5,0.25,1.01,0,-1,1367.51228864062
"4795",160,0.5,0.25,1.01,0,-1,1367.51228864062
"4796",10,0.75,0.25,1.01,0,-1,1367.51227760902
"4797",35,0.75,0.25,1.01,0,-1,1367.51228864062
"4798",60,0.75,0.25,1.01,0,-1,1367.51228864062
"4799",85,0.75,0.25,1.01,0,-1,1367.51228864062
"4800",110,0.75,0.25,1.01,0,-1,1367.51228864062
"4801",135,0.75,0.25,1.01,0,-1,1367.51228864062
"4802",160,0.75,0.25,1.01,0,-1,1367.51228864062
"4803",10,1,0.25,1.01,0,-1,1367.51228839837
"4804",35,1,0.25,1.01,0,-1,1367.51228864062
"4805",60,1,0.25,1.01,0,-1,1367.51228864062
"4806",85,1,0.25,1.01,0,-1,1367.51228864062
"4807",110,1,0.25,1.01,0,-1,1367.51228864062
"4808",135,1,0.25,1.01,0,-1,1367.51228864062
"4809",160,1,0.25,1.01,0,-1,1367.51228864062
"4810",10,1.25,0.25,1.01,0,-1,1367.51228863556
"4811",35,1.25,0.25,1.01,0,-1,1367.51228864062
"4812",60,1.25,0.25,1.01,0,-1,1367.51228864062
"4813",85,1.25,0.25,1.01,0,-1,1367.51228864062
"4814",110,1.25,0.25,1.01,0,-1,1367.51228864062
"4815",135,1.25,0.25,1.01,0,-1,1367.51228864062
"4816",160,1.25,0.25,1.01,0,-1,1367.51228864062
"4817",10,1.5,0.25,1.01,0,-1,1367.51228864053
"4818",35,1.5,0.25,1.01,0,-1,1367.51228864062
"4819",60,1.5,0.25,1.01,0,-1,1367.51228864062
"4820",85,1.5,0.25,1.01,0,-1,1367.51228864062
"4821",110,1.5,0.25,1.01,0,-1,1367.51228864062
"4822",135,1.5,0.25,1.01,0,-1,1367.51228864062
"4823",160,1.5,0.25,1.01,0,-1,1367.51228864062
"4824",10,1.75,0.25,1.01,0,-1,1367.51228864062
"4825",35,1.75,0.25,1.01,0,-1,1367.51228864062
"4826",60,1.75,0.25,1.01,0,-1,1367.51228864062
"4827",85,1.75,0.25,1.01,0,-1,1367.51228864062
"4828",110,1.75,0.25,1.01,0,-1,1367.51228864062
"4829",135,1.75,0.25,1.01,0,-1,1367.51228864062
"4830",160,1.75,0.25,1.01,0,-1,1367.51228864062
"4831",10,2,0.25,1.01,0,-1,1367.51228864062
"4832",35,2,0.25,1.01,0,-1,1367.51228864062
"4833",60,2,0.25,1.01,0,-1,1367.51228864062
"4834",85,2,0.25,1.01,0,-1,1367.51228864062
"4835",110,2,0.25,1.01,0,-1,1367.51228864062
"4836",135,2,0.25,1.01,0,-1,1367.51228864062
"4837",160,2,0.25,1.01,0,-1,1367.51228864062
"4838",10,2.25,0.25,1.01,0,-1,1367.51228864062
"4839",35,2.25,0.25,1.01,0,-1,1367.51228864062
"4840",60,2.25,0.25,1.01,0,-1,1367.51228864062
"4841",85,2.25,0.25,1.01,0,-1,1367.51228864062
"4842",110,2.25,0.25,1.01,0,-1,1367.51228864062
"4843",135,2.25,0.25,1.01,0,-1,1367.51228864062
"4844",160,2.25,0.25,1.01,0,-1,1367.51228864062
"4845",10,2.5,0.25,1.01,0,-1,1367.51228864062
"4846",35,2.5,0.25,1.01,0,-1,1367.51228864062
"4847",60,2.5,0.25,1.01,0,-1,1367.51228864062
"4848",85,2.5,0.25,1.01,0,-1,1367.51228864062
"4849",110,2.5,0.25,1.01,0,-1,1367.51228864062
"4850",135,2.5,0.25,1.01,0,-1,1367.51228864062
"4851",160,2.5,0.25,1.01,0,-1,1367.51228864062
"4852",10,0.5,0.5,1.01,0,-1,1367.26906918077
"4853",35,0.5,0.5,1.01,0,-1,1367.26946447345
"4854",60,0.5,0.5,1.01,0,-1,1367.2694644749
"4855",85,0.5,0.5,1.01,0,-1,1367.2694644749
"4856",110,0.5,0.5,1.01,0,-1,1367.2694644749
"4857",135,0.5,0.5,1.01,0,-1,1367.2694644749
"4858",160,0.5,0.5,1.01,0,-1,1367.2694644749
"4859",10,0.75,0.5,1.01,0,-1,1367.26945490026
"4860",35,0.75,0.5,1.01,0,-1,1367.2694644749
"4861",60,0.75,0.5,1.01,0,-1,1367.2694644749
"4862",85,0.75,0.5,1.01,0,-1,1367.2694644749
"4863",110,0.75,0.5,1.01,0,-1,1367.2694644749
"4864",135,0.75,0.5,1.01,0,-1,1367.2694644749
"4865",160,0.75,0.5,1.01,0,-1,1367.2694644749
"4866",10,1,0.5,1.01,0,-1,1367.26946426463
"4867",35,1,0.5,1.01,0,-1,1367.2694644749
"4868",60,1,0.5,1.01,0,-1,1367.2694644749
"4869",85,1,0.5,1.01,0,-1,1367.2694644749
"4870",110,1,0.5,1.01,0,-1,1367.2694644749
"4871",135,1,0.5,1.01,0,-1,1367.2694644749
"4872",160,1,0.5,1.01,0,-1,1367.2694644749
"4873",10,1.25,0.5,1.01,0,-1,1367.26946447051
"4874",35,1.25,0.5,1.01,0,-1,1367.2694644749
"4875",60,1.25,0.5,1.01,0,-1,1367.2694644749
"4876",85,1.25,0.5,1.01,0,-1,1367.2694644749
"4877",110,1.25,0.5,1.01,0,-1,1367.2694644749
"4878",135,1.25,0.5,1.01,0,-1,1367.2694644749
"4879",160,1.25,0.5,1.01,0,-1,1367.2694644749
"4880",10,1.5,0.5,1.01,0,-1,1367.26946447483
"4881",35,1.5,0.5,1.01,0,-1,1367.2694644749
"4882",60,1.5,0.5,1.01,0,-1,1367.2694644749
"4883",85,1.5,0.5,1.01,0,-1,1367.2694644749
"4884",110,1.5,0.5,1.01,0,-1,1367.2694644749
"4885",135,1.5,0.5,1.01,0,-1,1367.2694644749
"4886",160,1.5,0.5,1.01,0,-1,1367.2694644749
"4887",10,1.75,0.5,1.01,0,-1,1367.26946447491
"4888",35,1.75,0.5,1.01,0,-1,1367.2694644749
"4889",60,1.75,0.5,1.01,0,-1,1367.2694644749
"4890",85,1.75,0.5,1.01,0,-1,1367.2694644749
"4891",110,1.75,0.5,1.01,0,-1,1367.2694644749
"4892",135,1.75,0.5,1.01,0,-1,1367.2694644749
"4893",160,1.75,0.5,1.01,0,-1,1367.2694644749
"4894",10,2,0.5,1.01,0,-1,1367.2694644749
"4895",35,2,0.5,1.01,0,-1,1367.2694644749
"4896",60,2,0.5,1.01,0,-1,1367.2694644749
"4897",85,2,0.5,1.01,0,-1,1367.2694644749
"4898",110,2,0.5,1.01,0,-1,1367.2694644749
"4899",135,2,0.5,1.01,0,-1,1367.2694644749
"4900",160,2,0.5,1.01,0,-1,1367.2694644749
"4901",10,2.25,0.5,1.01,0,-1,1367.2694644749
"4902",35,2.25,0.5,1.01,0,-1,1367.2694644749
"4903",60,2.25,0.5,1.01,0,-1,1367.2694644749
"4904",85,2.25,0.5,1.01,0,-1,1367.2694644749
"4905",110,2.25,0.5,1.01,0,-1,1367.2694644749
"4906",135,2.25,0.5,1.01,0,-1,1367.2694644749
"4907",160,2.25,0.5,1.01,0,-1,1367.2694644749
"4908",10,2.5,0.5,1.01,0,-1,1367.2694644749
"4909",35,2.5,0.5,1.01,0,-1,1367.2694644749
"4910",60,2.5,0.5,1.01,0,-1,1367.2694644749
"4911",85,2.5,0.5,1.01,0,-1,1367.2694644749
"4912",110,2.5,0.5,1.01,0,-1,1367.2694644749
"4913",135,2.5,0.5,1.01,0,-1,1367.2694644749
"4914",160,2.5,0.5,1.01,0,-1,1367.2694644749
"4915",10,0.5,0.75,1.01,0,-1,1367.04101354697
"4916",35,0.5,0.75,1.01,0,-1,1367.04135151245
"4917",60,0.5,0.75,1.01,0,-1,1367.04135151369
