"","d","theta","rho","offsets","logsdcounty","logsdyears","dgr","thetagr","rhogr","offsetsgr","logsdcountygr","logsdyearsgr"
"206",60,1,0.75,0.01,0,0,7.2517984437704e-29,4.74510378075893e-27,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"207",85,1,0.75,0.01,0,0,1.00712569707116e-39,9.10778773673866e-38,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"208",110,1,0.75,0.01,0,0,1.39869051458873e-50,1.61455707686554e-48,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"209",135,1,0.75,0.01,0,0,1.94249353510655e-61,2.72791118880556e-59,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"210",160,1,0.75,0.01,0,0,2.6977241173615e-72,4.46293877521423e-70,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"211",10,1.25,0.75,0.01,0,0,9.73301973586876e-09,1.21237836616148e-07,-0.502361506194013,15.0060294613458,-42.8061195889685,26.8288344862113
"212",35,1.25,0.75,0.01,0,0,2.60942635514006e-22,8.46924379843019e-21,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"213",60,1.25,0.75,0.01,0,0,6.99588215082221e-36,3.66978396824236e-34,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"214",85,1.25,0.75,0.01,0,0,1.87559871049007e-49,1.35899024337614e-47,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"215",110,1.25,0.75,0.01,0,0,5.02848739723034e-63,4.64915557821524e-61,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"216",135,1.25,0.75,0.01,0,0,1.34813941610667e-76,1.51606829193277e-74,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"217",160,1.25,0.75,0.01,0,0,3.61436698889099e-90,4.78745835227125e-88,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"218",10,1.5,0.75,0.01,0,0,2.35658767803803e-10,2.45844503584156e-09,-0.502361510916592,15.0060294545353,-42.8061195891576,26.8288344836763
"219",35,1.5,0.75,0.01,0,0,1.21966491536502e-26,3.30515661011199e-25,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"220",60,1.5,0.75,0.01,0,0,6.31244285811822e-43,2.76267579352872e-41,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"221",85,1.5,0.75,0.01,0,0,3.2670395233172e-59,1.97434464048009e-57,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"222",110,1.5,0.75,0.01,0,0,1.69087427590567e-75,1.30364530803911e-73,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"223",135,1.5,0.75,0.01,0,0,8.7512128228452e-92,8.20562347028592e-90,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"224",160,1.5,0.75,0.01,0,0,4.52923833321137e-108,5.00173861827166e-106,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"225",10,1.75,0.75,0.01,0,0,5.46418844129126e-12,4.9003604979964e-11,-0.502361511012231,15.0060294543936,-42.8061195891614,26.8288344836235
"226",35,1.75,0.75,0.01,0,0,5.45936441980485e-31,1.26951262764558e-29,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"227",60,1.75,0.75,0.01,0,0,5.45454465717287e-50,2.04761251239381e-48,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"228",85,1.75,0.75,0.01,0,0,5.44972914963565e-69,2.8243375273192e-67,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"229",110,1.75,0.75,0.01,0,0,5.44491789343619e-88,3.59968949354997e-86,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"230",135,1.75,0.75,0.01,0,0,5.44011088482144e-107,4.37367023007083e-105,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"231",160,1.75,0.75,0.01,0,0,5.43530812004158e-126,5.14628155372466e-124,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"232",10,2,0.75,0.01,0,0,1.23008842095673e-13,9.66928923187989e-13,-0.502361511014352,15.0060294543913,-42.8061195891614,26.8288344836225
"233",35,2,0.75,0.01,0,0,2.37253285490243e-35,4.83063008221877e-34,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"234",60,2,0.75,0.01,0,0,4.57602238318259e-57,1.50371050156278e-55,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"235",85,2,0.75,0.01,0,0,8.82600247584281e-79,4.00353171075133e-77,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"236",110,2,0.75,0.01,0,0,1.70231509334114e-100,9.8497050451068e-99,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"237",135,2,0.75,0.01,0,0,3.28333997746838e-122,2.31017920800746e-120,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"238",160,2,0.75,0.01,0,0,6.33274148235591e-144,5.24735048150826e-142,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"239",10,2.25,0.75,0.01,0,0,2.71180610847892e-15,1.89664230267427e-14,-0.502361511014513,15.0060294543915,-42.8061195891614,26.8288344836225
"240",35,2.25,0.75,0.01,0,0,1.00970388576483e-39,1.8280820068983e-38,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"241",60,2.25,0.75,0.01,0,0,3.75949421214492e-64,1.09838289192931e-62,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"242",85,2.25,0.75,0.01,0,0,1.3997962105935e-88,5.64500747625287e-87,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"243",110,2.25,0.75,0.01,0,0,5.21194958848997e-113,2.6809467757409e-111,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"244",135,2.25,0.75,0.01,0,0,1.94059808902059e-137,1.21383584550811e-135,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"245",160,2.25,0.75,0.01,0,0,7.22555135879883e-162,5.32239066289031e-160,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"246",10,2.5,0.75,0.01,0,0,5.88811681583786e-17,3.7081225728706e-16,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"247",35,2.5,0.75,0.01,0,0,4.23224985263365e-44,6.89756742418159e-43,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"248",60,2.5,0.75,0.01,0,0,3.04204882059042e-71,7.99986973813804e-70,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"249",85,2.5,0.75,0.01,0,0,2.18655829619719e-98,7.93669005806264e-97,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"250",110,2.5,0.75,0.01,0,0,1.57165037927985e-125,7.27636996607277e-124,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"251",135,2.5,0.75,0.01,0,0,1.12966798963759e-152,6.35976390651658e-151,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"252",160,2.5,0.75,0.01,0,0,8.1198069471189e-180,5.38324018191166e-178,-0.502361511014218,15.0060294543912,-42.8061195891614,26.8288344836226
"253",10,0.5,1,0.01,0,0,0.000307106451809961,0.0089616667443498,-0.410946663075229,14.9018203373786,-42.7981008072834,27.1121352044482
"254",35,0.5,1,0.01,0,0,1.14441923627449e-09,9.06161702198842e-08,-0.411362854143707,14.9012629115949,-42.7981163377634,27.1119563287002
"255",60,0.5,1,0.01,0,0,4.26485357621684e-15,5.50937716935525e-13,-0.411362855693676,14.9012629095161,-42.7981163378213,27.1119563280334
"256",85,0.5,1,0.01,0,0,1.58936301082595e-20,2.84783529584853e-18,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"257",110,0.5,1,0.01,0,0,5.92300470587903e-26,1.35743967917709e-23,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"258",135,0.5,1,0.01,0,0,2.20729842754014e-31,6.16235610008086e-29,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"259",160,0.5,1,0.01,0,0,8.22583568671661e-37,2.70778817512026e-34,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"260",10,0.75,1,0.01,0,0,1.10383389906252e-05,0.000223299673362799,-0.411352892336429,14.9012762574429,-42.7981159680031,27.1119608154206
"261",35,0.75,1,0.01,0,0,7.9411203269416e-14,4.25348607299729e-12,-0.411362855693616,14.901262909516,-42.7981163378213,27.1119563280333
"262",60,0.75,1,0.01,0,0,5.71294760418385e-22,4.96433033323903e-20,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"263",85,0.75,1,0.01,0,0,4.10997050597769e-30,4.94139545103931e-28,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"264",110,0.75,1,0.01,0,0,2.95676745707176e-38,4.54049477537942e-36,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"265",135,0.75,1,0.01,0,0,2.12713784259111e-46,3.97553829128807e-44,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"266",160,0.75,1,0.01,0,0,1.53029126134396e-54,3.37015222058257e-52,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"267",10,1,1,0.01,0,0,3.19723214817455e-07,4.9341842316882e-06,-0.411362639491492,14.9012631992212,-42.7981163298853,27.1119564298652
"268",35,1,1,0.01,0,0,4.44029799147153e-18,1.79533122318445e-16,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"269",60,1,1,0.01,0,0,6.16666092492687e-29,4.03501115589186e-27,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"270",85,1,1,0.01,0,0,8.56422407596517e-40,7.74485686174443e-38,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"271",110,1,1,0.01,0,0,1.18939463213978e-50,1.37295003141583e-48,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"272",135,1,1,0.01,0,0,1.65182458844473e-61,2.31970144368149e-59,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"273",160,1,1,0.01,0,0,2.29404471590871e-72,3.79509952230953e-70,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"274",10,1.25,1,0.01,0,0,8.27833170912558e-09,1.03111970096167e-07,-0.411362851221697,14.9012629155118,-42.7981163376599,27.1119563302332
"275",35,1.25,1,0.01,0,0,2.21942393260518e-22,7.20328377099184e-21,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"276",60,1.25,1,0.01,0,0,5.95028414756205e-36,3.12125999458822e-34,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"277",85,1.25,1,0.01,0,0,1.59527348140143e-49,1.15586570806466e-47,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"278",110,1.25,1,0.01,0,0,4.27693437380693e-63,3.95426730871913e-61,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"279",135,1.25,1,0.01,0,0,1.14664775984254e-76,1.2894701468604e-74,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"280",160,1.25,1,0.01,0,0,3.0741670791212e-90,4.07190786694613e-88,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"281",10,1.5,1,0.01,0,0,2.00482792415193e-10,2.09135598189857e-09,-0.411362855604566,14.9012629096375,-42.7981163378181,27.1119563280801
"282",35,1.5,1,0.01,0,0,1.03760971985886e-26,2.81174232519782e-25,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"283",60,1.5,1,0.01,0,0,5.37020617968422e-43,2.350267069901e-41,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"284",85,1.5,1,0.01,0,0,2.77937974754527e-59,1.67962360778394e-57,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"285",110,1.5,1,0.01,0,0,1.43848327654321e-75,1.10904564987012e-73,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"286",135,1.5,1,0.01,0,0,7.44494932267544e-92,6.98075165196085e-90,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"287",160,1.5,1,0.01,0,0,3.85317447349149e-108,4.25512216123836e-106,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"288",10,1.75,1,0.01,0,0,4.64969587365466e-12,4.16964580135722e-11,-0.411362855692384,14.9012629095189,-42.7981163378213,27.1119563280353
"289",35,1.75,1,0.01,0,0,4.64559092137471e-31,1.08025231171152e-29,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"290",60,1.75,1,0.01,0,0,4.64148959312393e-50,1.74236856020292e-48,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"291",85,1.75,1,0.01,0,0,4.63739188570286e-69,2.40331487710715e-67,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"292",110,1.75,1,0.01,0,0,4.63329779591488e-88,3.06309281209502e-86,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"293",135,1.75,1,0.01,0,0,4.62920732056606e-107,3.72170391301298e-105,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"294",160,1.75,1,0.01,0,0,4.6251204564655e-126,4.37914972588526e-124,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"295",10,2,1,0.01,0,0,1.04700193440831e-13,8.22955353702185e-13,-0.411362855693613,14.9012629095161,-42.7981163378213,27.1119563280333
"296",35,2,1,0.01,0,0,2.01940482180797e-35,4.1115310405942e-34,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"297",60,2,1,0.01,0,0,3.89492674303974e-57,1.27987732982445e-55,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"298",85,2,1,0.01,0,0,7.51233936346846e-79,3.40760562574497e-77,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"299",110,2,1,0.01,0,0,1.44894234051435e-100,8.38359675821958e-99,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"300",135,2,1,0.01,0,0,2.79464731897552e-122,1.96631701215261e-120,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"301",160,2,1,0.01,0,0,5.39017559158681e-144,4.46630558718657e-142,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"302",10,2.25,1,0.01,0,0,2.30881317698188e-15,1.61467268448255e-14,-0.411362855693683,14.9012629095159,-42.7981163378213,27.1119563280333
"303",35,2.25,1,0.01,0,0,8.59654983818613e-40,1.55637347695295e-38,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"304",60,2.25,1,0.01,0,0,3.20080766417927e-64,9.35139656795621e-63,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"305",85,2.25,1,0.01,0,0,1.19177692166214e-88,4.80606109142384e-87,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"306",110,2.25,1,0.01,0,0,4.43741823947014e-113,2.28251753392107e-111,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"307",135,2.25,1,0.01,0,0,1.65221194286262e-137,1.03344326581756e-135,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"308",160,2.25,1,0.01,0,0,6.15178501737055e-162,4.53141621296323e-160,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"309",10,2.5,1,0.01,0,0,5.0145521383182e-17,3.15774523428387e-16,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"310",35,2.5,1,0.01,0,0,3.60435062893727e-44,5.87406898209647e-43,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"311",60,2.5,1,0.01,0,0,2.59072856318483e-71,6.81288113953472e-70,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"312",85,2.5,1,0.01,0,0,1.86215914573238e-98,6.75910941024635e-97,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"313",110,2.5,1,0.01,0,0,1.33847935029207e-125,6.1967796694205e-124,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"314",135,2.5,1,0.01,0,0,9.62069743213949e-153,5.4161797180984e-151,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"315",160,2.5,1,0.01,0,0,6.91514733197619e-180,4.58454650051971e-178,-0.411362855693682,14.9012629095159,-42.7981163378213,27.1119563280333
"316",10,0.5,0,1.01,0,0,0.000218943618496868,0.00638911096843848,-0.653916209582454,24.2644127804194,-79.7646915361149,21.7839527090933
"317",35,0.5,0,1.01,0,0,8.15883400903235e-10,6.46028541634092e-08,-0.654123675577189,24.2640050937931,-79.7647131243332,21.7838245159183
"318",60,0.5,0,1.01,0,0,3.04051446341784e-15,3.92778154515785e-13,-0.654123676349371,24.2640050922739,-79.7647131244137,21.7838245154404
"319",85,0.5,0,1.01,0,0,1.13309428698471e-20,2.0302950989418e-18,-0.654123676349372,24.2640050922739,-79.7647131244137,21.7838245154404
"320",110,0.5,0,1.01,0,0,4.22264941885581e-26,9.67753038015516e-24,-0.654123676349372,24.2640050922739,-79.7647131244137,21.7838245154404
"321",135,0.5,0,1.01,0,0,1.57363498513553e-31,4.39329742147707e-29,-0.654123676349372,24.2640050922739,-79.7647131244137,21.7838245154404
"322",160,0.5,0,1.01,0,0,5.86439180904932e-37,1.93044916761574e-34,-0.654123676349372,24.2640050922739,-79.7647131244137,21.7838245154404
"323",10,0.75,0,1.01,0,0,7.86941802939703e-06,0.000159192270469262,-0.654118707848163,24.2640148592521,-79.76471262174,21.7838277326666
"324",35,0.75,0,1.01,0,0,5.66135848836799e-14,3.03236870800876e-12,-0.654123676349307,24.2640050922741,-79.7647131244137,21.7838245154404
"325",60,0.75,0,1.01,0,0,4.07285660976809e-22,3.53914525816379e-20,-0.654123676349372,24.2640050922739,-79.7647131244137,21.7838245154404
"326",85,0.75,0,1.01,0,0,2.93006722641112e-30,3.52279725555794e-28,-0.654123676349372,24.2640050922739,-79.7647131244137,21.7838245154404
"327",110,0.75,0,1.01,0,0,2.1079293414598e-38,3.23699032335482e-36,-0.654123676349372,24.2640050922739,-79.7647131244137,21.7838245154404
"328",135,0.75,0,1.01,0,0,1.51647241009882e-46,2.8342247037753e-44,-0.654123676349372,24.2640050922739,-79.7647131244137,21.7838245154404
"329",160,0.75,0,1.01,0,0,1.09097042550691e-54,2.40263576418172e-52,-0.654123676349372,24.2640050922739,-79.7647131244137,21.7838245154404
