"","GC","lat","long","Date","User","countylist2"
"3270","GC191NH",35.34587,-82.62205,"2012-03-10","Smiling in Acworth","north carolina,henderson"
"3271","GC191NH",35.34587,-82.62205,"2012-03-08","cachingn4fun","north carolina,henderson"
"3272","GC191NH",35.34587,-82.62205,"2012-03-08","dancergang","north carolina,henderson"
"3273","GC191NH",35.34587,-82.62205,"2012-02-25","Hunster","north carolina,henderson"
"3274","GC191NH",35.34587,-82.62205,"2012-01-22","cudlecub","north carolina,henderson"
"3275","GC191NH",35.34587,-82.62205,"2012-01-22","xenolith999","north carolina,henderson"
"3276","GC191NH",35.34587,-82.62205,"2012-01-22","Jellowasright","north carolina,henderson"
"3277","GC191NH",35.34587,-82.62205,"2012-01-15","beemerdon","north carolina,henderson"
"3278","GC191NH",35.34587,-82.62205,"2011-11-15","WallynSC","north carolina,henderson"
"3279","GC191NH",35.34587,-82.62205,"2011-11-15","Ken220","north carolina,henderson"
"3280","GC191NH",35.34587,-82.62205,"2011-08-27","markcase","north carolina,henderson"
"3281","GC191NH",35.34587,-82.62205,"2011-06-16","woodwalker9","north carolina,henderson"
"3282","GC191NH",35.34587,-82.62205,"2011-06-16","MathSeeker","north carolina,henderson"
"3283","GC191NH",35.34587,-82.62205,"2011-04-23","Team Ecnarf","north carolina,henderson"
"3284","GC191NH",35.34587,-82.62205,"2010-10-20","DJ*","north carolina,henderson"
"3285","GC191NH",35.34587,-82.62205,"2010-03-30","FeatheredFriends","north carolina,henderson"
"3286","GC191NH",35.34587,-82.62205,"2009-02-22","TwoBlackCats","north carolina,henderson"
"3287","GC191NH",35.34587,-82.62205,"2008-07-21","OxSling","north carolina,henderson"
"3288","GC191NH",35.34587,-82.62205,"2008-06-12","leaf eater","north carolina,henderson"
"3289","GC191NH",35.34587,-82.62205,"2008-03-02","Dear Dora","north carolina,henderson"
"3290","GC191NH",35.34587,-82.62205,"2008-02-06","papermanone & catlover","north carolina,henderson"
"3291","GC191NH",35.34587,-82.62205,"2008-02-05","Mountain Cacher","north carolina,henderson"
"3292","GC191NH",35.34587,-82.62205,"2008-02-05","geoaware","north carolina,henderson"
"3293","GC1RQ69",42.1003,-70.81595,"2014-01-08","MadMin","massachusetts,plymouth"
"3294","GC1RQ69",42.1003,-70.81595,"2010-04-24","uciphd","massachusetts,plymouth"
"3295","GC1RQ69",42.1003,-70.81595,"2009-06-27","koneko","massachusetts,plymouth"
"3296","GC1RQ69",42.1003,-70.81595,"2009-05-31","Macfriends","massachusetts,plymouth"
"3297","GC1RQ69",42.1003,-70.81595,"2009-05-25","MadMin","massachusetts,plymouth"
"3298","GC1FNQ9",40.50825,-78.07158,"2020-01-10","rainbowtree","pennsylvania,huntingdon"
"3299","GC1FNQ9",40.50825,-78.07158,"2019-11-01","rainbowtree","pennsylvania,huntingdon"
"3300","GC1FNQ9",40.50825,-78.07158,"2018-09-27","Lawntonlookers","pennsylvania,huntingdon"
"3301","GC1FNQ9",40.50825,-78.07158,"2017-07-12","The_5_Cooks","pennsylvania,huntingdon"
"3302","GC1FNQ9",40.50825,-78.07158,"2017-07-07","irvpenn","pennsylvania,huntingdon"
"3303","GC1FNQ9",40.50825,-78.07158,"2017-07-04","beans&franks","pennsylvania,huntingdon"
"3304","GC1FNQ9",40.50825,-78.07158,"2017-02-18","QuiltLady.","pennsylvania,huntingdon"
"3305","GC1FNQ9",40.50825,-78.07158,"2017-02-18","ellehcim510","pennsylvania,huntingdon"
"3306","GC1FNQ9",40.50825,-78.07158,"2016-11-12","GEO WALKER","pennsylvania,huntingdon"
"3307","GC1FNQ9",40.50825,-78.07158,"2016-11-12","tdb1977","pennsylvania,huntingdon"
"3308","GC1FNQ9",40.50825,-78.07158,"2016-11-12","egroeg","pennsylvania,huntingdon"
"3309","GC1FNQ9",40.50825,-78.07158,"2016-11-12","_Noro","pennsylvania,huntingdon"
"3310","GC1FNQ9",40.50825,-78.07158,"2016-07-10","mezacate","pennsylvania,huntingdon"
"3311","GC1FNQ9",40.50825,-78.07158,"2016-06-24","MrBee&WillowTree","pennsylvania,huntingdon"
"3312","GC1FNQ9",40.50825,-78.07158,"2016-04-20","petroypa70","pennsylvania,huntingdon"
"3313","GC1FNQ9",40.50825,-78.07158,"2016-04-20","RN escape","pennsylvania,huntingdon"
"3314","GC1FNQ9",40.50825,-78.07158,"2015-10-10","catbirdabsurd","pennsylvania,huntingdon"
"3315","GC1FNQ9",40.50825,-78.07158,"2015-08-20","dirtytrails","pennsylvania,huntingdon"
"3316","GC1FNQ9",40.50825,-78.07158,"2015-07-03","Mr Fishy","pennsylvania,huntingdon"
"3317","GC1FNQ9",40.50825,-78.07158,"2014-08-01","ted28285","pennsylvania,huntingdon"
"3318","GC1FNQ9",40.50825,-78.07158,"2014-08-01","r.e.s.t.seekers","pennsylvania,huntingdon"
"3319","GC1FNQ9",40.50825,-78.07158,"2014-08-01","waterranger","pennsylvania,huntingdon"
"3320","GC1FNQ9",40.50825,-78.07158,"2014-03-07","Huntandcache","pennsylvania,huntingdon"
"3321","GC1FNQ9",40.50825,-78.07158,"2013-09-21","eightwednesday","pennsylvania,huntingdon"
"3322","GC1FNQ9",40.50825,-78.07158,"2013-06-28","slither06","pennsylvania,huntingdon"
"3323","GC1FNQ9",40.50825,-78.07158,"2013-06-28","mcjeeper and stukboy","pennsylvania,huntingdon"
"3324","GC1FNQ9",40.50825,-78.07158,"2012-09-22","The Bubba Team","pennsylvania,huntingdon"
"3325","GC1FNQ9",40.50825,-78.07158,"2012-07-27","Shoob&Sheeb","pennsylvania,huntingdon"
"3326","GC1FNQ9",40.50825,-78.07158,"2012-07-27","Gilwell1","pennsylvania,huntingdon"
"3327","GC1FNQ9",40.50825,-78.07158,"2012-07-27","TheJump","pennsylvania,huntingdon"
"3328","GC1FNQ9",40.50825,-78.07158,"2012-06-21","windphish","pennsylvania,huntingdon"
"3329","GC1FNQ9",40.50825,-78.07158,"2011-06-25","sillywillie","pennsylvania,huntingdon"
"3330","GC1FNQ9",40.50825,-78.07158,"2011-06-25","mylissalea","pennsylvania,huntingdon"
"3331","GC1FNQ9",40.50825,-78.07158,"2010-08-29","Clue Seeker","pennsylvania,huntingdon"
"3332","GC1FNQ9",40.50825,-78.07158,"2010-08-20","TheGeoSleuth","pennsylvania,huntingdon"
"3333","GC1FNQ9",40.50825,-78.07158,"2010-06-13","Mountainfolk.","pennsylvania,huntingdon"
"3334","GC1FNQ9",40.50825,-78.07158,"2010-05-18","emilierene","pennsylvania,huntingdon"
"3335","GC1FNQ9",40.50825,-78.07158,"2010-05-18","Steelers Chic","pennsylvania,huntingdon"
"3336","GC1FNQ9",40.50825,-78.07158,"2010-05-18","emilierene","pennsylvania,huntingdon"
"3337","GC1FNQ9",40.50825,-78.07158,"2010-05-16","ns3347","pennsylvania,huntingdon"
"3338","GC1FNQ9",40.50825,-78.07158,"2009-08-16","browneyedgirl789","pennsylvania,huntingdon"
"3339","GC1FNQ9",40.50825,-78.07158,"2009-07-07","WV Muddy Boots","pennsylvania,huntingdon"
"3340","GC1FNQ9",40.50825,-78.07158,"2009-07-07","CacheDetectives","pennsylvania,huntingdon"
"3341","GC1FNQ9",40.50825,-78.07158,"2009-04-25","cookie+3","pennsylvania,huntingdon"
"3342","GC1FNQ9",40.50825,-78.07158,"2008-10-25","George1","pennsylvania,huntingdon"
"3343","GC1FNQ9",40.50825,-78.07158,"2008-10-25","2 Guys Named Moe","pennsylvania,huntingdon"
"3344","GC1FNQ9",40.50825,-78.07158,"2008-10-13","CCCooperAgency","pennsylvania,huntingdon"
"3345","GC1FNQ9",40.50825,-78.07158,"2008-10-13","Airnut","pennsylvania,huntingdon"
"3346","GC1FNQ9",40.50825,-78.07158,"2008-09-07","carels","pennsylvania,huntingdon"
"3347","GC1FNQ9",40.50825,-78.07158,"2008-09-03","geoaware","pennsylvania,huntingdon"
"3348","GC1FNQ9",40.50825,-78.07158,"2008-08-27","rainbowtree","pennsylvania,huntingdon"
"3349","GC1X71W",36.71335,-81.96862,"2014-06-25","Bateshavingfun","virginia,washington"
"3350","GC1X71W",36.71335,-81.96862,"2014-06-16","Abe and Sarah","virginia,washington"
"3351","GC1X71W",36.71335,-81.96862,"2014-06-12","cache_n_out","virginia,washington"
"3352","GC1X71W",36.71335,-81.96862,"2014-04-07","Papa Bear 204","virginia,washington"
"3353","GC1X71W",36.71335,-81.96862,"2014-03-24","Scouter James 1948","virginia,washington"
"3354","GC1X71W",36.71335,-81.96862,"2014-01-12","thestouts88898","virginia,washington"
"3355","GC1X71W",36.71335,-81.96862,"2014-01-11","marlin01","virginia,washington"
"3356","GC1X71W",36.71335,-81.96862,"2013-09-17","TieDyeHatPhreak","virginia,washington"
"3357","GC1X71W",36.71335,-81.96862,"2013-09-17","TieDyeHatPhreak","virginia,washington"
"3358","GC1X71W",36.71335,-81.96862,"2013-08-18","WASCALLEY WABBIT","virginia,washington"
"3359","GC1X71W",36.71335,-81.96862,"2013-08-05","t2f","virginia,washington"
"3360","GC1X71W",36.71335,-81.96862,"2013-07-13","lostnletart","virginia,washington"
"3361","GC1X71W",36.71335,-81.96862,"2013-07-13","Mr.Mike73","virginia,washington"
"3362","GC1X71W",36.71335,-81.96862,"2013-06-20","COPES","virginia,washington"
"3363","GC1X71W",36.71335,-81.96862,"2013-05-27","markcase","virginia,washington"
"3364","GC1X71W",36.71335,-81.96862,"2013-04-12","tmberwuf65","virginia,washington"
"3365","GC1X71W",36.71335,-81.96862,"2013-03-16","bellhill","virginia,washington"
"3366","GC1X71W",36.71335,-81.96862,"2012-11-13","porknbeans","virginia,washington"
"3367","GC1X71W",36.71335,-81.96862,"2012-10-26","Boudha","virginia,washington"
"3368","GC1X71W",36.71335,-81.96862,"2012-10-20","rivergirlsmiles","virginia,washington"
"3369","GC1X71W",36.71335,-81.96862,"2012-10-20","Unstrung","virginia,washington"
"3370","GC1X71W",36.71335,-81.96862,"2012-10-14","Drstevo","virginia,washington"
"3371","GC1X71W",36.71335,-81.96862,"2012-10-04","FeatheredFriends","virginia,washington"
"3372","GC1X71W",36.71335,-81.96862,"2012-10-01","Nukeworker","virginia,washington"
"3373","GC1X71W",36.71335,-81.96862,"2012-07-22","rangerroad","virginia,washington"
"3374","GC1X71W",36.71335,-81.96862,"2012-06-22","biblemanrick","virginia,washington"
"3375","GC1X71W",36.71335,-81.96862,"2012-06-19","escapee06","virginia,washington"
"3376","GC1X71W",36.71335,-81.96862,"2012-06-02","lookingUPward","virginia,washington"
"3377","GC1X71W",36.71335,-81.96862,"2012-05-31","tammy_b","virginia,washington"
"3378","GC1X71W",36.71335,-81.96862,"2012-05-16","DJ*","virginia,washington"
"3379","GC1X71W",36.71335,-81.96862,"2012-04-14","GR8Caches","virginia,washington"
"3380","GC1X71W",36.71335,-81.96862,"2012-04-09","gumdoc","virginia,washington"
"3381","GC1X71W",36.71335,-81.96862,"2012-04-05","Cache Cracker Jacks","virginia,washington"
"3382","GC1X71W",36.71335,-81.96862,"2012-01-31","mamullins","virginia,washington"
"3383","GC1X71W",36.71335,-81.96862,"2012-01-05","Tundra Wolf","virginia,washington"
"3384","GC1X71W",36.71335,-81.96862,"2011-12-11","Jellowasright","virginia,washington"
"3385","GC1X71W",36.71335,-81.96862,"2011-10-23","Blinky7","virginia,washington"
"3386","GC1X71W",36.71335,-81.96862,"2011-10-23","Motrin Man","virginia,washington"
"3387","GC1X71W",36.71335,-81.96862,"2011-09-25","schwandt","virginia,washington"
"3388","GC1X71W",36.71335,-81.96862,"2011-09-25","rcm999","virginia,washington"
"3389","GC1X71W",36.71335,-81.96862,"2011-09-03","uetvol","virginia,washington"
"3390","GC1X71W",36.71335,-81.96862,"2011-08-09","altbiers","virginia,washington"
"3391","GC1X71W",36.71335,-81.96862,"2011-07-30","Old Tom Bombadil","virginia,washington"
"3392","GC1X71W",36.71335,-81.96862,"2011-07-25","cudlecub","virginia,washington"
"3393","GC1X71W",36.71335,-81.96862,"2011-07-20","M_Force","virginia,washington"
"3394","GC1X71W",36.71335,-81.96862,"2011-07-04","werewolf44","virginia,washington"
"3395","GC1X71W",36.71335,-81.96862,"2011-06-27","OxSling","virginia,washington"
"3396","GC1X71W",36.71335,-81.96862,"2011-06-26","Cerberus","virginia,washington"
"3397","GC1X71W",36.71335,-81.96862,"2011-05-14","spaceteacher","virginia,washington"
"3398","GC1X71W",36.71335,-81.96862,"2011-05-12","Night-Hawk","virginia,washington"
"3399","GC1X71W",36.71335,-81.96862,"2011-04-23","dauphingurl","virginia,washington"
"3400","GC1X71W",36.71335,-81.96862,"2011-03-02","Heironimus","virginia,washington"
"3401","GC1X71W",36.71335,-81.96862,"2011-02-05","mtmanva2","virginia,washington"
"3402","GC1X71W",36.71335,-81.96862,"2010-11-13","bamagirl","virginia,washington"
"3403","GC1X71W",36.71335,-81.96862,"2010-11-04","MayberryZoo","virginia,washington"
"3404","GC1X71W",36.71335,-81.96862,"2010-11-04","MayberryZoo","virginia,washington"
"3405","GC1X71W",36.71335,-81.96862,"2010-10-19","coolhipwithit","virginia,washington"
"3406","GC1X71W",36.71335,-81.96862,"2010-10-19","BIG Mama K","virginia,washington"
"3407","GC1X71W",36.71335,-81.96862,"2010-10-19","flyboy66","virginia,washington"
"3408","GC1X71W",36.71335,-81.96862,"2010-09-02","greasemonkey500","virginia,washington"
"3409","GC1X71W",36.71335,-81.96862,"2010-08-14","beemerdon","virginia,washington"
"3410","GC1X71W",36.71335,-81.96862,"2010-07-06","PathfinderMark","virginia,washington"
"3411","GC1X71W",36.71335,-81.96862,"2010-05-06","papermanone & catlover","virginia,washington"
"3412","GC1X71W",36.71335,-81.96862,"2010-04-17","captphil","virginia,washington"
"3413","GC1X71W",36.71335,-81.96862,"2010-03-27","Stevensons a Searchin","virginia,washington"
"3414","GC1X71W",36.71335,-81.96862,"2009-12-12","Ranger Fox","virginia,washington"
"3415","GC1X71W",36.71335,-81.96862,"2009-10-29","Konnarock Kid & Marge","virginia,washington"
"3416","GC1X71W",36.71335,-81.96862,"2009-10-21","DMflyer","virginia,washington"
"3417","GC1X71W",36.71335,-81.96862,"2009-09-06","Konnarock Kid & Marge","virginia,washington"
"3418","GC1X71W",36.71335,-81.96862,"2009-09-05","altosaxplayer","virginia,washington"
"3419","GC1X71W",36.71335,-81.96862,"2009-09-05","VAtechnoteacher","virginia,washington"
"3420","GC1X71W",36.71335,-81.96862,"2009-09-05","pikeville_cacher","virginia,washington"
"3421","GC1X71W",36.71335,-81.96862,"2009-09-05","Bronzegoat","virginia,washington"
"3422","GC1X71W",36.71335,-81.96862,"2009-09-05","3doxies","virginia,washington"
"3423","GC1X71W",36.71335,-81.96862,"2009-08-22","bone shaker","virginia,washington"
"3424","GC1X71W",36.71335,-81.96862,"2009-08-15","the looney cacher","virginia,washington"
"3425","GC1X71W",36.71335,-81.96862,"2009-08-15","justpassnthru","virginia,washington"
"3426","GC1X71W",36.71335,-81.96862,"2009-08-14","Papafuz & Mama","virginia,washington"
"3427","GC1X71W",36.71335,-81.96862,"2009-08-13","Konnarock Kid & Marge","virginia,washington"
"3428","GC1X71W",36.71335,-81.96862,"2009-08-13","geoaware","virginia,washington"
"3429","GC3CE55",40.66447,-78.4024,"2019-10-06","m3a9","pennsylvania,cambria"
"3430","GC3CE55",40.66447,-78.4024,"2019-03-26","OddMushroom","pennsylvania,cambria"
"3431","GC3CE55",40.66447,-78.4024,"2019-03-17","irvpenn","pennsylvania,cambria"
"3432","GC3CE55",40.66447,-78.4024,"2018-12-23","harrickson","pennsylvania,cambria"
"3433","GC3CE55",40.66447,-78.4024,"2018-03-31","MrBee&WillowTree","pennsylvania,cambria"
"3434","GC3CE55",40.66447,-78.4024,"2017-02-17","e-r-h","pennsylvania,cambria"
"3435","GC3CE55",40.66447,-78.4024,"2016-10-09","Profbrad","pennsylvania,cambria"
"3436","GC3CE55",40.66447,-78.4024,"2016-09-25","jax-man","pennsylvania,cambria"
"3437","GC3CE55",40.66447,-78.4024,"2016-06-14","bd's","pennsylvania,cambria"
"3438","GC3CE55",40.66447,-78.4024,"2015-10-11","Xflyboy!","pennsylvania,cambria"
"3439","GC3CE55",40.66447,-78.4024,"2015-04-11","haloedversionls","pennsylvania,cambria"
"3440","GC3CE55",40.66447,-78.4024,"2014-08-01","74vwBus","pennsylvania,cambria"
"3441","GC3CE55",40.66447,-78.4024,"2013-05-12","kcepenn","pennsylvania,cambria"
"3442","GC3CE55",40.66447,-78.4024,"2013-03-10","QuiltLady.","pennsylvania,cambria"
"3443","GC3CE55",40.66447,-78.4024,"2013-03-10","ellehcim510","pennsylvania,cambria"
"3444","GC3CE55",40.66447,-78.4024,"2013-01-04","LT Silverfox","pennsylvania,cambria"
"3445","GC3CE55",40.66447,-78.4024,"2012-04-06","rebeard","pennsylvania,cambria"
"3446","GC3CE55",40.66447,-78.4024,"2012-03-10","ted28285","pennsylvania,cambria"
"3447","GC3CE55",40.66447,-78.4024,"2012-03-10","r.e.s.t.seekers","pennsylvania,cambria"
"3448","GC3CE55",40.66447,-78.4024,"2012-02-28","Stevensons a Searchin","pennsylvania,cambria"
"3449","GC3CE55",40.66447,-78.4024,"2012-02-20","martinlfjr","pennsylvania,cambria"
"3450","GC3CE55",40.66447,-78.4024,"2012-02-13","TheGeoSleuth","pennsylvania,cambria"
"3451","GC3CE55",40.66447,-78.4024,"2012-02-13","carels","pennsylvania,cambria"
"3452","GC3CE55",40.66447,-78.4024,"2012-02-12","geoawareCA","pennsylvania,cambria"
"3453","GC1JVG5",37.69472,-85.84698,"2019-02-24","Phred312","kentucky,hardin"
"3454","GC1JVG5",37.69472,-85.84698,"2018-04-20","Team Atwood","kentucky,hardin"
"3455","GC1JVG5",37.69472,-85.84698,"2017-12-28","Genkiba","kentucky,hardin"
"3456","GC1JVG5",37.69472,-85.84698,"2016-03-29","GR8CACHERS","kentucky,hardin"
"3457","GC1JVG5",37.69472,-85.84698,"2015-10-11","Lostsole","kentucky,hardin"
"3458","GC1JVG5",37.69472,-85.84698,"2015-10-11","Geofairy76","kentucky,hardin"
"3459","GC1JVG5",37.69472,-85.84698,"2015-08-17","Crazy4horses","kentucky,hardin"
"3460","GC1JVG5",37.69472,-85.84698,"2015-08-17","Simplenfun","kentucky,hardin"
"3461","GC1JVG5",37.69472,-85.84698,"2014-04-13","El Pollo Loco Gang","kentucky,hardin"
"3462","GC1JVG5",37.69472,-85.84698,"2014-01-19","OneKindWord","kentucky,hardin"
"3463","GC1JVG5",37.69472,-85.84698,"2013-12-23","Ground Fox","kentucky,hardin"
"3464","GC1JVG5",37.69472,-85.84698,"2013-02-24","Southpaw","kentucky,hardin"
"3465","GC1JVG5",37.69472,-85.84698,"2013-02-24","6Lindseys","kentucky,hardin"
"3466","GC1JVG5",37.69472,-85.84698,"2012-11-27","bestactuary","kentucky,hardin"
"3467","GC1JVG5",37.69472,-85.84698,"2012-08-15","brwnidgurl","kentucky,hardin"
"3468","GC1JVG5",37.69472,-85.84698,"2012-08-15","Treasurewolf","kentucky,hardin"
"3469","GC1JVG5",37.69472,-85.84698,"2012-05-25","OxSling","kentucky,hardin"
"3470","GC1JVG5",37.69472,-85.84698,"2011-11-05","bunrun","kentucky,hardin"
"3471","GC1JVG5",37.69472,-85.84698,"2011-04-07","Sapper_SB","kentucky,hardin"
"3472","GC1JVG5",37.69472,-85.84698,"2010-03-13","neverfind","kentucky,hardin"
"3473","GC1JVG5",37.69472,-85.84698,"2010-03-06","AirRaidFan","kentucky,hardin"
"3474","GC1JVG5",37.69472,-85.84698,"2010-02-14","coolhipwithit","kentucky,hardin"
"3475","GC1JVG5",37.69472,-85.84698,"2009-11-20","Paddle","kentucky,hardin"
"3476","GC1JVG5",37.69472,-85.84698,"2009-11-19","AJ Hunterz","kentucky,hardin"
"3477","GC1JVG5",37.69472,-85.84698,"2009-11-19","aaaven01","kentucky,hardin"
"3478","GC1JVG5",37.69472,-85.84698,"2009-11-12","KY Hiker","kentucky,hardin"
"3479","GC1JVG5",37.69472,-85.84698,"2009-07-04","BuffaloBob!!","kentucky,hardin"
"3480","GC1JVG5",37.69472,-85.84698,"2009-05-30","waltzcar","kentucky,hardin"
"3481","GC1JVG5",37.69472,-85.84698,"2009-05-15","jblane","kentucky,hardin"
"3482","GC1JVG5",37.69472,-85.84698,"2009-03-05","Mooseky","kentucky,hardin"
"3483","GC1JVG5",37.69472,-85.84698,"2009-03-01","DanNight","kentucky,hardin"
"3484","GC1JVG5",37.69472,-85.84698,"2009-01-18","JEEPSTAFF","kentucky,hardin"
"3485","GC1JVG5",37.69472,-85.84698,"2008-12-16","Meow","kentucky,hardin"
"3486","GC1JVG5",37.69472,-85.84698,"2008-12-16","geoaware","kentucky,hardin"
"3487","GC1JVG5",37.69472,-85.84698,"2008-12-12","Turtle3863","kentucky,hardin"
"3488","GC7T86P",37.10615,-84.42782,"2019-05-07","kathysgeek","kentucky,pulaski"
"3489","GC7T86P",37.10615,-84.42782,"2019-05-05","dsms99","kentucky,pulaski"
"3490","GC7T86P",37.10615,-84.42782,"2018-07-08","DeeWhoa","kentucky,pulaski"
"3491","GC1JNXB",38.37687,-83.12358,"2013-03-19","Ammosuperman","kentucky,carter"
"3492","GC1JNXB",38.37687,-83.12358,"2012-06-15","OxSling","kentucky,carter"
"3493","GC1JNXB",38.37687,-83.12358,"2012-06-05","KYoutdoorsman","kentucky,carter"
"3494","GC1JNXB",38.37687,-83.12358,"2011-08-27","papermanone & catlover","kentucky,carter"
"3495","GC1JNXB",38.37687,-83.12358,"2011-06-24","mezacate","kentucky,carter"
"3496","GC1JNXB",38.37687,-83.12358,"2011-04-29","Heavy Metal","kentucky,carter"
"3497","GC1JNXB",38.37687,-83.12358,"2011-02-20","Wildcat Angel","kentucky,carter"
"3498","GC1JNXB",38.37687,-83.12358,"2011-02-20","Kentucky Trio","kentucky,carter"
"3499","GC1JNXB",38.37687,-83.12358,"2010-10-26","ScienceCacher","kentucky,carter"
"3500","GC1JNXB",38.37687,-83.12358,"2010-08-07","Chembrat","kentucky,carter"
"3501","GC1JNXB",38.37687,-83.12358,"2010-04-05","coolhipwithit","kentucky,carter"
"3502","GC1JNXB",38.37687,-83.12358,"2009-10-06","fivecrs","kentucky,carter"
"3503","GC1JNXB",38.37687,-83.12358,"2009-10-06","perrycoscooter","kentucky,carter"
"3504","GC1JNXB",38.37687,-83.12358,"2009-09-06","Blue&Gray","kentucky,carter"
"3505","GC1JNXB",38.37687,-83.12358,"2009-08-11","Crazy4horses","kentucky,carter"
"3506","GC1JNXB",38.37687,-83.12358,"2009-08-10","Simplenfun","kentucky,carter"
"3507","GC1JNXB",38.37687,-83.12358,"2009-08-01","Abe and Sarah","kentucky,carter"
"3508","GC1JNXB",38.37687,-83.12358,"2008-12-14","mr. bloodhound","kentucky,carter"
"3509","GC1JNXB",38.37687,-83.12358,"2008-12-06","Cav Scout","kentucky,carter"
"3510","GC1JNXB",38.37687,-83.12358,"2008-12-06","geoaware","kentucky,carter"
"3511","GC1JNXB",38.37687,-83.12358,"2008-12-05","Ammosuperman","kentucky,carter"
"3512","GC680WM",43.17715,-80.35525,"2020-03-24","carnigrewal",NA
"3513","GC680WM",43.17715,-80.35525,"2020-02-16","Camroo",NA
"3514","GC680WM",43.17715,-80.35525,"2020-02-15","CarolynCL",NA
"3515","GC680WM",43.17715,-80.35525,"2020-02-15","Bkitty",NA
"3516","GC680WM",43.17715,-80.35525,"2020-02-15","Brook22",NA
"3517","GC680WM",43.17715,-80.35525,"2020-02-15","hubcap33",NA
"3518","GC680WM",43.17715,-80.35525,"2019-08-24","Camroo",NA
"3519","GC680WM",43.17715,-80.35525,"2019-08-05","NFJK",NA
"3520","GC680WM",43.17715,-80.35525,"2019-05-11","KayTeeAre",NA
"3521","GC680WM",43.17715,-80.35525,"2019-04-05","BWJM",NA
"3522","GC680WM",43.17715,-80.35525,"2018-12-30","Buttons.",NA
"3523","GC680WM",43.17715,-80.35525,"2018-10-19","zananoelis",NA
"3524","GC680WM",43.17715,-80.35525,"2018-06-18","Star-Runner",NA
"3525","GC680WM",43.17715,-80.35525,"2018-05-01","londonwesty",NA
"3526","GC680WM",43.17715,-80.35525,"2018-04-29","londonwesty",NA
"3527","GC680WM",43.17715,-80.35525,"2018-04-21","da Bush Man",NA
"3528","GC680WM",43.17715,-80.35525,"2018-03-28","By Way",NA
"3529","GC680WM",43.17715,-80.35525,"2018-03-28","Girls Phind Squirrels",NA
"3530","GC680WM",43.17715,-80.35525,"2018-03-28","bruce iroquoia",NA
"3531","GC680WM",43.17715,-80.35525,"2018-03-07","mmsm",NA
"3532","GC680WM",43.17715,-80.35525,"2017-08-12","Msbrenders",NA
"3533","GC680WM",43.17715,-80.35525,"2017-08-12","yungfelo",NA
"3534","GC680WM",43.17715,-80.35525,"2017-06-18","SearchinSwifts",NA
"3535","GC680WM",43.17715,-80.35525,"2017-06-18","Skyecat",NA
"3536","GC680WM",43.17715,-80.35525,"2017-06-18","Paul n Susan",NA
"3537","GC680WM",43.17715,-80.35525,"2016-10-05","sebast14n",NA
"3538","GC680WM",43.17715,-80.35525,"2016-07-30","78viper",NA
"3539","GC680WM",43.17715,-80.35525,"2016-07-30","Pasha88",NA
"3540","GC680WM",43.17715,-80.35525,"2016-06-10","Skyecat",NA
"3541","GC680WM",43.17715,-80.35525,"2016-04-16","Norshley",NA
"3542","GC680WM",43.17715,-80.35525,"2016-03-21","jatmo",NA
"3543","GC680WM",43.17715,-80.35525,"2016-03-21","Zorkmid",NA
"3544","GC680WM",43.17715,-80.35525,"2016-03-21","bestactuary",NA
"3545","GC680WM",43.17715,-80.35525,"2016-03-12","rebel10",NA
"3546","GC680WM",43.17715,-80.35525,"2016-03-12","Terryer",NA
"3547","GC680WM",43.17715,-80.35525,"2016-03-12","bggy",NA
"3548","GC680WM",43.17715,-80.35525,"2016-03-12","geob.o.b.",NA
"3549","GC680WM",43.17715,-80.35525,"2016-03-12","hikerT",NA
"3550","GC680WM",43.17715,-80.35525,"2016-03-12","fbax",NA
"3551","GC680WM",43.17715,-80.35525,"2016-03-12","Ellesche2100",NA
"3552","GC680WM",43.17715,-80.35525,"2016-03-12","Zoeker Bill",NA
"3553","GC680WM",43.17715,-80.35525,"2016-03-12","drdrkxz",NA
"3554","GC680WM",43.17715,-80.35525,"2016-03-12","kayaklady52",NA
"3555","GC680WM",43.17715,-80.35525,"2016-03-12","PurpleHawks",NA
"3556","GC680WM",43.17715,-80.35525,"2016-03-12","indigodave",NA
"3557","GC680WM",43.17715,-80.35525,"2016-03-12","OutdoorsNut",NA
"3558","GC680WM",43.17715,-80.35525,"2016-03-12","DNStephens",NA
"3559","GC680WM",43.17715,-80.35525,"2016-03-12","GuelphHiker",NA
"3560","GC680WM",43.17715,-80.35525,"2016-03-12","OshawaPathfinder",NA
"3561","GC680WM",43.17715,-80.35525,"2016-03-12","Joe Loescher",NA
"3562","GC680WM",43.17715,-80.35525,"2016-03-12","res2100",NA
"3563","GC680WM",43.17715,-80.35525,"2016-03-12","FLASH Jr. 373",NA
"3564","GC680WM",43.17715,-80.35525,"2016-03-12","Mississauga Misfits",NA
"3565","GC680WM",43.17715,-80.35525,"2016-03-12","DDTKR",NA
"3566","GC680WM",43.17715,-80.35525,"2016-03-12","stealthEdge",NA
"3567","GC680WM",43.17715,-80.35525,"2016-03-12","ktemJohn",NA
"3568","GC680WM",43.17715,-80.35525,"2016-03-12","Inuksuk.",NA
"3569","GC680WM",43.17715,-80.35525,"2016-03-12","Bug Finders",NA
"3570","GC680WM",43.17715,-80.35525,"2016-03-12","willipan",NA
"3571","GC680WM",43.17715,-80.35525,"2016-03-12","KaiteeDee",NA
"3572","GC680WM",43.17715,-80.35525,"2016-03-12","Scouters Fred and Brenda",NA
