"","year","county1","county2","num.shared","incidence","date","inf.counties"
"14771","2012-01-01","Meade","Letcher",12,1,2012-01-01,432
"14772","2012-01-01","Meade","Meade",1,0,2012-01-01,432
"14773","2012-01-01","Meade","Washington",1,1,2012-01-01,432
"14774","2012-01-01","Meade","Haliburton County",1,0,2012-01-01,432
"14775","2012-01-01","Meade","Fairfield",1,0,2012-01-01,432
"14776","2012-01-01","Meade","Wise",1,0,2012-01-01,432
"14777","2012-01-01","Meade","Kings County",1,0,2012-01-01,432
"14778","2012-01-01","Meade","Nipissing District (Part 1 Of)",1,0,2012-01-01,432
"14779","2012-01-01","Meade","Halton Regional Municipality",1,0,2012-01-01,432
"14780","2012-01-01","Meade","Oxford",1,0,2012-01-01,432
"14781","2012-01-01","Meade","Saint John County",1,0,2012-01-01,432
"14782","2012-01-01","Meade","Roanoke",1,0,2012-01-01,432
"14783","2012-01-01","Meade","Crawford",1,0,2012-01-01,432
"14784","2012-01-01","Meade","Monroe",1,0,2012-01-01,432
"14785","2012-01-01","Meade","Montgomery",1,0,2012-01-01,432
"14786","2012-01-01","Meade","Smyth",1,0,2012-01-01,432
"14787","2012-01-01","Meade","Luzerne",1,0,2012-01-01,432
"14788","2012-01-01","Meade","Centre",1,0,2012-01-01,432
"14789","2012-01-01","Meade","Putnam",1,0,2012-01-01,432
"14790","2012-01-01","Meade","Giles",1,0,2012-01-01,432
"14791","2012-01-01","Meade","Hartford",1,0,2012-01-01,432
"14792","2012-01-01","Meade","Hamilton",1,0,2012-01-01,432
"14793","2012-01-01","Meade","Morris",1,0,2012-01-01,432
"14794","2012-01-01","Meade","Orange",1,0,2012-01-01,432
"14795","2012-01-01","Meade","Blair",1,0,2012-01-01,432
"14796","2012-01-01","Meade","Les Collines-De-L'Outaouais",1,0,2012-01-01,432
"14797","2012-01-01","Meade","Greenbrier",1,0,2012-01-01,432
"14798","2012-01-01","Meade","Sullivan",1,0,2012-01-01,432
"14799","2012-01-01","Meade","Hastings County",1,0,2012-01-01,432
"14800","2012-01-01","Meade","Huntingdon",1,0,2012-01-01,432
"14801","2012-01-01","Meade","Hancock",1,0,2012-01-01,432
"14802","2012-01-01","Meade","Clearfield",1,0,2012-01-01,432
"14803","2012-01-01","Meade","Colchester County",1,0,2012-01-01,432
"14804","2012-01-01","Meade","Cuyahoga",1,0,2012-01-01,432
"14805","2012-01-01","Meade","Westmorland County",1,0,2012-01-01,432
"14806","2012-01-01","Meade","Franklin",1,0,2012-01-01,432
"14807","2012-01-01","Meade","Ulster",1,0,2012-01-01,432
"14808","2012-01-01","Meade","Bennington",1,0,2012-01-01,432
"14809","2012-01-01","Meade","Rowan",1,0,2012-01-01,432
"14810","2012-01-01","Letcher","Ontonagon",1,0,2012-01-01,432
"14811","2012-01-01","Letcher","Keweenaw",1,0,2012-01-01,432
"14812","2012-01-01","Letcher","Maury",1,0,2012-01-01,432
"14813","2012-01-01","Letcher","York County",1,0,2012-01-01,432
"14814","2012-01-01","Letcher","Hardin",1,0,2012-01-01,432
"14815","2012-01-01","Letcher","Hocking",1,0,2012-01-01,432
"14816","2012-01-01","Letcher","Marion",12,1,2012-01-01,432
"14817","2012-01-01","Letcher","Houghton",1,0,2012-01-01,432
"14818","2012-01-01","Letcher","La Côte-De-Gaspé",1,0,2012-01-01,432
"14819","2012-01-01","Letcher","Phelps",1,0,2012-01-01,432
"14820","2012-01-01","Letcher","St. Louis County",1,0,2012-01-01,432
"14821","2012-01-01","Letcher","Taney",1,0,2012-01-01,432
"14822","2012-01-01","Letcher","Newton",1,0,2012-01-01,432
"14823","2012-01-01","Letcher","Pulaski",7,1,2012-01-01,432
"14824","2012-01-01","Letcher","Lewis",3,1,2012-01-01,432
"14825","2012-01-01","Letcher","Warren",22,1,2012-01-01,432
"14826","2012-01-01","Letcher","Edmonson",23,1,2012-01-01,432
"14827","2012-01-01","Letcher","Lee",23,1,2012-01-01,432
"14828","2012-01-01","Letcher","Rockcastle",12,1,2012-01-01,432
"14829","2012-01-01","Letcher","Carter",24,1,2012-01-01,432
"14830","2012-01-01","Letcher","Letcher",1,0,2012-01-01,432
"14831","2012-01-01","Letcher","Meade",12,1,2012-01-01,432
"14832","2012-01-01","Letcher","Washington",1,1,2012-01-01,432
"14833","2012-01-01","Letcher","Haliburton County",1,0,2012-01-01,432
"14834","2012-01-01","Letcher","Fairfield",1,0,2012-01-01,432
"14835","2012-01-01","Letcher","Wise",1,0,2012-01-01,432
"14836","2012-01-01","Letcher","Kings County",1,0,2012-01-01,432
"14837","2012-01-01","Letcher","Nipissing District (Part 1 Of)",1,0,2012-01-01,432
"14838","2012-01-01","Letcher","Halton Regional Municipality",1,0,2012-01-01,432
"14839","2012-01-01","Letcher","Oxford",1,0,2012-01-01,432
"14840","2012-01-01","Letcher","Saint John County",1,0,2012-01-01,432
"14841","2012-01-01","Letcher","Roanoke",1,0,2012-01-01,432
"14842","2012-01-01","Letcher","Crawford",1,0,2012-01-01,432
"14843","2012-01-01","Letcher","Monroe",1,0,2012-01-01,432
"14844","2012-01-01","Letcher","Montgomery",1,0,2012-01-01,432
"14845","2012-01-01","Letcher","Smyth",1,0,2012-01-01,432
"14846","2012-01-01","Letcher","Luzerne",1,0,2012-01-01,432
"14847","2012-01-01","Letcher","Centre",1,0,2012-01-01,432
"14848","2012-01-01","Letcher","Putnam",1,0,2012-01-01,432
"14849","2012-01-01","Letcher","Giles",1,0,2012-01-01,432
"14850","2012-01-01","Letcher","Hartford",1,0,2012-01-01,432
"14851","2012-01-01","Letcher","Hamilton",1,0,2012-01-01,432
"14852","2012-01-01","Letcher","Morris",1,0,2012-01-01,432
"14853","2012-01-01","Letcher","Orange",1,0,2012-01-01,432
"14854","2012-01-01","Letcher","Blair",1,0,2012-01-01,432
"14855","2012-01-01","Letcher","Les Collines-De-L'Outaouais",1,0,2012-01-01,432
"14856","2012-01-01","Letcher","Greenbrier",1,0,2012-01-01,432
"14857","2012-01-01","Letcher","Sullivan",1,0,2012-01-01,432
"14858","2012-01-01","Letcher","Hastings County",1,0,2012-01-01,432
"14859","2012-01-01","Letcher","Huntingdon",1,0,2012-01-01,432
"14860","2012-01-01","Letcher","Hancock",1,0,2012-01-01,432
"14861","2012-01-01","Letcher","Clearfield",1,0,2012-01-01,432
"14862","2012-01-01","Letcher","Colchester County",1,0,2012-01-01,432
"14863","2012-01-01","Letcher","Cuyahoga",1,0,2012-01-01,432
"14864","2012-01-01","Letcher","Westmorland County",1,0,2012-01-01,432
"14865","2012-01-01","Letcher","Franklin",1,0,2012-01-01,432
"14866","2012-01-01","Letcher","Ulster",1,0,2012-01-01,432
"14867","2012-01-01","Letcher","Bennington",1,0,2012-01-01,432
"14868","2012-01-01","Letcher","Rowan",1,0,2012-01-01,432
"14869","2012-01-01","Carter","Ontonagon",1,0,2012-01-01,432
"14870","2012-01-01","Carter","Keweenaw",1,0,2012-01-01,432
"14871","2012-01-01","Carter","Maury",1,0,2012-01-01,432
"14872","2012-01-01","Carter","York County",1,0,2012-01-01,432
"14873","2012-01-01","Carter","Hardin",1,0,2012-01-01,432
"14874","2012-01-01","Carter","Hocking",1,0,2012-01-01,432
"14875","2012-01-01","Carter","Marion",5,1,2012-01-01,432
"14876","2012-01-01","Carter","Houghton",1,0,2012-01-01,432
"14877","2012-01-01","Carter","La Côte-De-Gaspé",1,0,2012-01-01,432
"14878","2012-01-01","Carter","Phelps",1,0,2012-01-01,432
"14879","2012-01-01","Carter","St. Louis County",1,0,2012-01-01,432
"14880","2012-01-01","Carter","Taney",1,0,2012-01-01,432
"14881","2012-01-01","Carter","Newton",1,0,2012-01-01,432
"14882","2012-01-01","Carter","Pulaski",1,1,2012-01-01,432
"14883","2012-01-01","Carter","Lewis",5,1,2012-01-01,432
"14884","2012-01-01","Carter","Warren",4,1,2012-01-01,432
"14885","2012-01-01","Carter","Edmonson",26,1,2012-01-01,432
"14886","2012-01-01","Carter","Lee",12,1,2012-01-01,432
"14887","2012-01-01","Carter","Rockcastle",3,1,2012-01-01,432
"14888","2012-01-01","Carter","Carter",1,0,2012-01-01,432
"14889","2012-01-01","Carter","Letcher",24,1,2012-01-01,432
"14890","2012-01-01","Carter","Meade",4,1,2012-01-01,432
"14891","2012-01-01","Carter","Washington",4,1,2012-01-01,432
"14892","2012-01-01","Carter","Haliburton County",1,0,2012-01-01,432
"14893","2012-01-01","Carter","Fairfield",1,0,2012-01-01,432
"14894","2012-01-01","Carter","Wise",1,0,2012-01-01,432
"14895","2012-01-01","Carter","Kings County",1,0,2012-01-01,432
"14896","2012-01-01","Carter","Nipissing District (Part 1 Of)",1,0,2012-01-01,432
"14897","2012-01-01","Carter","Halton Regional Municipality",1,0,2012-01-01,432
"14898","2012-01-01","Carter","Oxford",1,0,2012-01-01,432
"14899","2012-01-01","Carter","Saint John County",1,0,2012-01-01,432
"14900","2012-01-01","Carter","Roanoke",1,0,2012-01-01,432
"14901","2012-01-01","Carter","Crawford",1,0,2012-01-01,432
"14902","2012-01-01","Carter","Monroe",1,0,2012-01-01,432
"14903","2012-01-01","Carter","Montgomery",1,0,2012-01-01,432
"14904","2012-01-01","Carter","Smyth",1,0,2012-01-01,432
"14905","2012-01-01","Carter","Luzerne",1,0,2012-01-01,432
"14906","2012-01-01","Carter","Centre",1,0,2012-01-01,432
"14907","2012-01-01","Carter","Putnam",1,0,2012-01-01,432
"14908","2012-01-01","Carter","Giles",1,0,2012-01-01,432
"14909","2012-01-01","Carter","Hartford",1,0,2012-01-01,432
"14910","2012-01-01","Carter","Hamilton",1,0,2012-01-01,432
"14911","2012-01-01","Carter","Morris",1,0,2012-01-01,432
"14912","2012-01-01","Carter","Orange",1,0,2012-01-01,432
"14913","2012-01-01","Carter","Blair",1,0,2012-01-01,432
"14914","2012-01-01","Carter","Les Collines-De-L'Outaouais",1,0,2012-01-01,432
"14915","2012-01-01","Carter","Greenbrier",1,0,2012-01-01,432
"14916","2012-01-01","Carter","Sullivan",1,0,2012-01-01,432
"14917","2012-01-01","Carter","Hastings County",1,0,2012-01-01,432
"14918","2012-01-01","Carter","Huntingdon",1,0,2012-01-01,432
"14919","2012-01-01","Carter","Hancock",1,0,2012-01-01,432
"14920","2012-01-01","Carter","Clearfield",1,0,2012-01-01,432
"14921","2012-01-01","Carter","Colchester County",1,0,2012-01-01,432
"14922","2012-01-01","Carter","Cuyahoga",1,0,2012-01-01,432
"14923","2012-01-01","Carter","Westmorland County",1,0,2012-01-01,432
"14924","2012-01-01","Carter","Franklin",1,0,2012-01-01,432
"14925","2012-01-01","Carter","Ulster",1,0,2012-01-01,432
"14926","2012-01-01","Carter","Bennington",1,0,2012-01-01,432
"14927","2012-01-01","Carter","Rowan",1,0,2012-01-01,432
"14928","2012-01-01","Rockcastle","Ontonagon",1,0,2012-01-01,432
"14929","2012-01-01","Rockcastle","Keweenaw",1,0,2012-01-01,432
"14930","2012-01-01","Rockcastle","Maury",1,0,2012-01-01,432
"14931","2012-01-01","Rockcastle","York County",1,0,2012-01-01,432
"14932","2012-01-01","Rockcastle","Hardin",1,0,2012-01-01,432
"14933","2012-01-01","Rockcastle","Hocking",1,0,2012-01-01,432
"14934","2012-01-01","Rockcastle","Marion",4,1,2012-01-01,432
"14935","2012-01-01","Rockcastle","Houghton",1,0,2012-01-01,432
"14936","2012-01-01","Rockcastle","La Côte-De-Gaspé",1,0,2012-01-01,432
"14937","2012-01-01","Rockcastle","Phelps",1,0,2012-01-01,432
"14938","2012-01-01","Rockcastle","St. Louis County",1,0,2012-01-01,432
"14939","2012-01-01","Rockcastle","Taney",1,0,2012-01-01,432
"14940","2012-01-01","Rockcastle","Newton",1,0,2012-01-01,432
"14941","2012-01-01","Rockcastle","Pulaski",7,1,2012-01-01,432
"14942","2012-01-01","Rockcastle","Lewis",7,1,2012-01-01,432
"14943","2012-01-01","Rockcastle","Warren",7,1,2012-01-01,432
"14944","2012-01-01","Rockcastle","Edmonson",12,1,2012-01-01,432
"14945","2012-01-01","Rockcastle","Lee",5,1,2012-01-01,432
"14946","2012-01-01","Rockcastle","Rockcastle",1,0,2012-01-01,432
"14947","2012-01-01","Rockcastle","Carter",3,1,2012-01-01,432
"14948","2012-01-01","Rockcastle","Letcher",12,1,2012-01-01,432
"14949","2012-01-01","Rockcastle","Meade",7,1,2012-01-01,432
"14950","2012-01-01","Rockcastle","Washington",7,1,2012-01-01,432
"14951","2012-01-01","Rockcastle","Haliburton County",1,0,2012-01-01,432
"14952","2012-01-01","Rockcastle","Fairfield",1,0,2012-01-01,432
"14953","2012-01-01","Rockcastle","Wise",1,0,2012-01-01,432
"14954","2012-01-01","Rockcastle","Kings County",1,0,2012-01-01,432
"14955","2012-01-01","Rockcastle","Nipissing District (Part 1 Of)",1,0,2012-01-01,432
"14956","2012-01-01","Rockcastle","Halton Regional Municipality",1,0,2012-01-01,432
"14957","2012-01-01","Rockcastle","Oxford",1,0,2012-01-01,432
"14958","2012-01-01","Rockcastle","Saint John County",1,0,2012-01-01,432
"14959","2012-01-01","Rockcastle","Roanoke",1,0,2012-01-01,432
"14960","2012-01-01","Rockcastle","Crawford",1,0,2012-01-01,432
"14961","2012-01-01","Rockcastle","Monroe",1,0,2012-01-01,432
"14962","2012-01-01","Rockcastle","Montgomery",1,0,2012-01-01,432
"14963","2012-01-01","Rockcastle","Smyth",1,0,2012-01-01,432
"14964","2012-01-01","Rockcastle","Luzerne",1,0,2012-01-01,432
"14965","2012-01-01","Rockcastle","Centre",1,0,2012-01-01,432
"14966","2012-01-01","Rockcastle","Putnam",1,0,2012-01-01,432
"14967","2012-01-01","Rockcastle","Giles",1,0,2012-01-01,432
"14968","2012-01-01","Rockcastle","Hartford",1,0,2012-01-01,432
"14969","2012-01-01","Rockcastle","Hamilton",1,0,2012-01-01,432
"14970","2012-01-01","Rockcastle","Morris",1,0,2012-01-01,432
"14971","2012-01-01","Rockcastle","Orange",1,0,2012-01-01,432
"14972","2012-01-01","Rockcastle","Blair",1,0,2012-01-01,432
"14973","2012-01-01","Rockcastle","Les Collines-De-L'Outaouais",1,0,2012-01-01,432
"14974","2012-01-01","Rockcastle","Greenbrier",1,0,2012-01-01,432
"14975","2012-01-01","Rockcastle","Sullivan",1,0,2012-01-01,432
"14976","2012-01-01","Rockcastle","Hastings County",1,0,2012-01-01,432
"14977","2012-01-01","Rockcastle","Huntingdon",1,0,2012-01-01,432
"14978","2012-01-01","Rockcastle","Hancock",1,0,2012-01-01,432
"14979","2012-01-01","Rockcastle","Clearfield",1,0,2012-01-01,432
"14980","2012-01-01","Rockcastle","Colchester County",1,0,2012-01-01,432
"14981","2012-01-01","Rockcastle","Cuyahoga",1,0,2012-01-01,432
"14982","2012-01-01","Rockcastle","Westmorland County",1,0,2012-01-01,432
"14983","2012-01-01","Rockcastle","Franklin",1,0,2012-01-01,432
"14984","2012-01-01","Rockcastle","Ulster",1,0,2012-01-01,432
"14985","2012-01-01","Rockcastle","Bennington",1,0,2012-01-01,432
"14986","2012-01-01","Rockcastle","Rowan",1,0,2012-01-01,432
"14987","2012-01-01","Lee","Ontonagon",1,0,2012-01-01,432
"14988","2012-01-01","Lee","Keweenaw",1,0,2012-01-01,432
"14989","2012-01-01","Lee","Maury",1,0,2012-01-01,432
"14990","2012-01-01","Lee","York County",1,0,2012-01-01,432
"14991","2012-01-01","Lee","Hardin",1,0,2012-01-01,432
"14992","2012-01-01","Lee","Hocking",1,0,2012-01-01,432
"14993","2012-01-01","Lee","Marion",4,1,2012-01-01,432
"14994","2012-01-01","Lee","Houghton",1,0,2012-01-01,432
"14995","2012-01-01","Lee","La Côte-De-Gaspé",1,0,2012-01-01,432
"14996","2012-01-01","Lee","Phelps",1,0,2012-01-01,432
"14997","2012-01-01","Lee","St. Louis County",1,0,2012-01-01,432
"14998","2012-01-01","Lee","Taney",1,0,2012-01-01,432
"14999","2012-01-01","Lee","Newton",1,0,2012-01-01,432
"15000","2012-01-01","Lee","Pulaski",1,1,2012-01-01,432
"15001","2012-01-01","Lee","Lewis",4,1,2012-01-01,432
"15002","2012-01-01","Lee","Warren",12,1,2012-01-01,432
"15003","2012-01-01","Lee","Edmonson",5,1,2012-01-01,432
"15004","2012-01-01","Lee","Lee",1,0,2012-01-01,432
"15005","2012-01-01","Lee","Rockcastle",5,1,2012-01-01,432
"15006","2012-01-01","Lee","Carter",12,1,2012-01-01,432
"15007","2012-01-01","Lee","Letcher",23,1,2012-01-01,432
"15008","2012-01-01","Lee","Meade",7,1,2012-01-01,432
"15009","2012-01-01","Lee","Washington",7,1,2012-01-01,432
"15010","2012-01-01","Lee","Haliburton County",1,0,2012-01-01,432
"15011","2012-01-01","Lee","Fairfield",1,0,2012-01-01,432
"15012","2012-01-01","Lee","Wise",1,0,2012-01-01,432
"15013","2012-01-01","Lee","Kings County",1,0,2012-01-01,432
"15014","2012-01-01","Lee","Nipissing District (Part 1 Of)",1,0,2012-01-01,432
"15015","2012-01-01","Lee","Halton Regional Municipality",1,0,2012-01-01,432
"15016","2012-01-01","Lee","Oxford",1,0,2012-01-01,432
"15017","2012-01-01","Lee","Saint John County",1,0,2012-01-01,432
"15018","2012-01-01","Lee","Roanoke",1,0,2012-01-01,432
"15019","2012-01-01","Lee","Crawford",1,0,2012-01-01,432
"15020","2012-01-01","Lee","Monroe",1,0,2012-01-01,432
"15021","2012-01-01","Lee","Montgomery",1,0,2012-01-01,432
"15022","2012-01-01","Lee","Smyth",1,0,2012-01-01,432
"15023","2012-01-01","Lee","Luzerne",1,0,2012-01-01,432
"15024","2012-01-01","Lee","Centre",1,0,2012-01-01,432
"15025","2012-01-01","Lee","Putnam",1,0,2012-01-01,432
"15026","2012-01-01","Lee","Giles",1,0,2012-01-01,432
"15027","2012-01-01","Lee","Hartford",1,0,2012-01-01,432
"15028","2012-01-01","Lee","Hamilton",1,0,2012-01-01,432
"15029","2012-01-01","Lee","Morris",1,0,2012-01-01,432
"15030","2012-01-01","Lee","Orange",1,0,2012-01-01,432
"15031","2012-01-01","Lee","Blair",1,0,2012-01-01,432
"15032","2012-01-01","Lee","Les Collines-De-L'Outaouais",1,0,2012-01-01,432
"15033","2012-01-01","Lee","Greenbrier",1,0,2012-01-01,432
"15034","2012-01-01","Lee","Sullivan",1,0,2012-01-01,432
"15035","2012-01-01","Lee","Hastings County",1,0,2012-01-01,432
"15036","2012-01-01","Lee","Huntingdon",1,0,2012-01-01,432
"15037","2012-01-01","Lee","Hancock",1,0,2012-01-01,432
"15038","2012-01-01","Lee","Clearfield",1,0,2012-01-01,432
"15039","2012-01-01","Lee","Colchester County",1,0,2012-01-01,432
"15040","2012-01-01","Lee","Cuyahoga",1,0,2012-01-01,432
"15041","2012-01-01","Lee","Westmorland County",1,0,2012-01-01,432
"15042","2012-01-01","Lee","Franklin",1,0,2012-01-01,432
"15043","2012-01-01","Lee","Ulster",1,0,2012-01-01,432
"15044","2012-01-01","Lee","Bennington",1,0,2012-01-01,432
"15045","2012-01-01","Lee","Rowan",1,0,2012-01-01,432
"15046","2012-01-01","Edmonson","Ontonagon",1,0,2012-01-01,432
"15047","2012-01-01","Edmonson","Keweenaw",1,0,2012-01-01,432
"15048","2012-01-01","Edmonson","Maury",1,0,2012-01-01,432
"15049","2012-01-01","Edmonson","York County",1,0,2012-01-01,432
"15050","2012-01-01","Edmonson","Hardin",1,0,2012-01-01,432
"15051","2012-01-01","Edmonson","Hocking",1,0,2012-01-01,432
"15052","2012-01-01","Edmonson","Marion",3,1,2012-01-01,432
"15053","2012-01-01","Edmonson","Houghton",1,0,2012-01-01,432
"15054","2012-01-01","Edmonson","La Côte-De-Gaspé",1,0,2012-01-01,432
"15055","2012-01-01","Edmonson","Phelps",1,0,2012-01-01,432
"15056","2012-01-01","Edmonson","St. Louis County",1,0,2012-01-01,432
"15057","2012-01-01","Edmonson","Taney",1,0,2012-01-01,432
"15058","2012-01-01","Edmonson","Newton",1,0,2012-01-01,432
"15059","2012-01-01","Edmonson","Pulaski",7,1,2012-01-01,432
"15060","2012-01-01","Edmonson","Lewis",17,1,2012-01-01,432
"15061","2012-01-01","Edmonson","Warren",29,1,2012-01-01,432
"15062","2012-01-01","Edmonson","Edmonson",1,0,2012-01-01,432
"15063","2012-01-01","Edmonson","Lee",5,1,2012-01-01,432
"15064","2012-01-01","Edmonson","Rockcastle",12,1,2012-01-01,432
"15065","2012-01-01","Edmonson","Carter",26,1,2012-01-01,432
"15066","2012-01-01","Edmonson","Letcher",23,1,2012-01-01,432
"15067","2012-01-01","Edmonson","Meade",12,1,2012-01-01,432
"15068","2012-01-01","Edmonson","Washington",5,1,2012-01-01,432
"15069","2012-01-01","Edmonson","Haliburton County",1,0,2012-01-01,432
"15070","2012-01-01","Edmonson","Fairfield",1,0,2012-01-01,432
"15071","2012-01-01","Edmonson","Wise",1,0,2012-01-01,432
"15072","2012-01-01","Edmonson","Kings County",1,0,2012-01-01,432
"15073","2012-01-01","Edmonson","Nipissing District (Part 1 Of)",1,0,2012-01-01,432
"15074","2012-01-01","Edmonson","Halton Regional Municipality",1,0,2012-01-01,432
"15075","2012-01-01","Edmonson","Oxford",1,0,2012-01-01,432
"15076","2012-01-01","Edmonson","Saint John County",1,0,2012-01-01,432
"15077","2012-01-01","Edmonson","Roanoke",1,0,2012-01-01,432
"15078","2012-01-01","Edmonson","Crawford",1,0,2012-01-01,432
"15079","2012-01-01","Edmonson","Monroe",1,0,2012-01-01,432
"15080","2012-01-01","Edmonson","Montgomery",1,0,2012-01-01,432
"15081","2012-01-01","Edmonson","Smyth",1,0,2012-01-01,432
"15082","2012-01-01","Edmonson","Luzerne",1,0,2012-01-01,432
"15083","2012-01-01","Edmonson","Centre",1,0,2012-01-01,432
"15084","2012-01-01","Edmonson","Putnam",1,0,2012-01-01,432
"15085","2012-01-01","Edmonson","Giles",1,0,2012-01-01,432
"15086","2012-01-01","Edmonson","Hartford",1,0,2012-01-01,432
"15087","2012-01-01","Edmonson","Hamilton",1,0,2012-01-01,432
"15088","2012-01-01","Edmonson","Morris",1,0,2012-01-01,432
"15089","2012-01-01","Edmonson","Orange",1,0,2012-01-01,432
"15090","2012-01-01","Edmonson","Blair",1,0,2012-01-01,432
"15091","2012-01-01","Edmonson","Les Collines-De-L'Outaouais",1,0,2012-01-01,432
"15092","2012-01-01","Edmonson","Greenbrier",1,0,2012-01-01,432
"15093","2012-01-01","Edmonson","Sullivan",1,0,2012-01-01,432
"15094","2012-01-01","Edmonson","Hastings County",1,0,2012-01-01,432
"15095","2012-01-01","Edmonson","Huntingdon",1,0,2012-01-01,432
"15096","2012-01-01","Edmonson","Hancock",1,0,2012-01-01,432
"15097","2012-01-01","Edmonson","Clearfield",1,0,2012-01-01,432
"15098","2012-01-01","Edmonson","Colchester County",1,0,2012-01-01,432
"15099","2012-01-01","Edmonson","Cuyahoga",1,0,2012-01-01,432
"15100","2012-01-01","Edmonson","Westmorland County",1,0,2012-01-01,432
"15101","2012-01-01","Edmonson","Franklin",1,0,2012-01-01,432
"15102","2012-01-01","Edmonson","Ulster",1,0,2012-01-01,432
"15103","2012-01-01","Edmonson","Bennington",1,0,2012-01-01,432
"15104","2012-01-01","Edmonson","Rowan",1,0,2012-01-01,432
"15105","2012-01-01","Warren","Ontonagon",1,0,2012-01-01,432
"15106","2012-01-01","Warren","Keweenaw",1,0,2012-01-01,432
"15107","2012-01-01","Warren","Maury",1,0,2012-01-01,432
"15108","2012-01-01","Warren","York County",1,0,2012-01-01,432
"15109","2012-01-01","Warren","Hardin",1,0,2012-01-01,432
"15110","2012-01-01","Warren","Hocking",1,0,2012-01-01,432
"15111","2012-01-01","Warren","Marion",3,1,2012-01-01,432
"15112","2012-01-01","Warren","Houghton",1,0,2012-01-01,432
"15113","2012-01-01","Warren","La Côte-De-Gaspé",1,0,2012-01-01,432
"15114","2012-01-01","Warren","Phelps",1,0,2012-01-01,432
"15115","2012-01-01","Warren","St. Louis County",1,0,2012-01-01,432
"15116","2012-01-01","Warren","Taney",1,0,2012-01-01,432
"15117","2012-01-01","Warren","Newton",1,0,2012-01-01,432
"15118","2012-01-01","Warren","Pulaski",1,1,2012-01-01,432
"15119","2012-01-01","Warren","Lewis",20,1,2012-01-01,432
"15120","2012-01-01","Warren","Warren",1,0,2012-01-01,432
"15121","2012-01-01","Warren","Edmonson",29,1,2012-01-01,432
"15122","2012-01-01","Warren","Lee",12,1,2012-01-01,432
"15123","2012-01-01","Warren","Rockcastle",7,1,2012-01-01,432
"15124","2012-01-01","Warren","Carter",4,1,2012-01-01,432
"15125","2012-01-01","Warren","Letcher",22,1,2012-01-01,432
"15126","2012-01-01","Warren","Meade",1,1,2012-01-01,432
"15127","2012-01-01","Warren","Washington",12,1,2012-01-01,432
"15128","2012-01-01","Warren","Haliburton County",1,0,2012-01-01,432
"15129","2012-01-01","Warren","Fairfield",1,0,2012-01-01,432
"15130","2012-01-01","Warren","Wise",1,0,2012-01-01,432
"15131","2012-01-01","Warren","Kings County",1,0,2012-01-01,432
"15132","2012-01-01","Warren","Nipissing District (Part 1 Of)",1,0,2012-01-01,432
"15133","2012-01-01","Warren","Halton Regional Municipality",1,0,2012-01-01,432
"15134","2012-01-01","Warren","Oxford",1,0,2012-01-01,432
"15135","2012-01-01","Warren","Saint John County",1,0,2012-01-01,432
"15136","2012-01-01","Warren","Roanoke",1,0,2012-01-01,432
"15137","2012-01-01","Warren","Crawford",1,0,2012-01-01,432
"15138","2012-01-01","Warren","Monroe",1,0,2012-01-01,432
"15139","2012-01-01","Warren","Montgomery",1,0,2012-01-01,432
"15140","2012-01-01","Warren","Smyth",1,0,2012-01-01,432
"15141","2012-01-01","Warren","Luzerne",1,0,2012-01-01,432
"15142","2012-01-01","Warren","Centre",1,0,2012-01-01,432
"15143","2012-01-01","Warren","Putnam",1,0,2012-01-01,432
"15144","2012-01-01","Warren","Giles",1,0,2012-01-01,432
"15145","2012-01-01","Warren","Hartford",1,0,2012-01-01,432
"15146","2012-01-01","Warren","Hamilton",1,0,2012-01-01,432
"15147","2012-01-01","Warren","Morris",1,0,2012-01-01,432
"15148","2012-01-01","Warren","Orange",1,0,2012-01-01,432
"15149","2012-01-01","Warren","Blair",1,0,2012-01-01,432
"15150","2012-01-01","Warren","Les Collines-De-L'Outaouais",1,0,2012-01-01,432
"15151","2012-01-01","Warren","Greenbrier",1,0,2012-01-01,432
"15152","2012-01-01","Warren","Sullivan",1,0,2012-01-01,432
"15153","2012-01-01","Warren","Hastings County",1,0,2012-01-01,432
"15154","2012-01-01","Warren","Huntingdon",1,0,2012-01-01,432
"15155","2012-01-01","Warren","Hancock",1,0,2012-01-01,432
"15156","2012-01-01","Warren","Clearfield",1,0,2012-01-01,432
"15157","2012-01-01","Warren","Colchester County",1,0,2012-01-01,432
"15158","2012-01-01","Warren","Cuyahoga",1,0,2012-01-01,432
"15159","2012-01-01","Warren","Westmorland County",1,0,2012-01-01,432
"15160","2012-01-01","Warren","Franklin",1,0,2012-01-01,432
"15161","2012-01-01","Warren","Ulster",1,0,2012-01-01,432
"15162","2012-01-01","Warren","Bennington",1,0,2012-01-01,432
"15163","2012-01-01","Warren","Rowan",1,0,2012-01-01,432
"15164","2012-01-01","Lewis","Ontonagon",1,0,2012-01-01,432
"15165","2012-01-01","Lewis","Keweenaw",1,0,2012-01-01,432
"15166","2012-01-01","Lewis","Maury",1,0,2012-01-01,432
"15167","2012-01-01","Lewis","York County",1,0,2012-01-01,432
"15168","2012-01-01","Lewis","Hardin",1,0,2012-01-01,432
"15169","2012-01-01","Lewis","Hocking",1,0,2012-01-01,432
"15170","2012-01-01","Lewis","Marion",20,1,2012-01-01,432
"15171","2012-01-01","Lewis","Houghton",1,0,2012-01-01,432
